Index,feature_id,mz,rt,TIC,charge,status
109,477.0,225.8968,508.606,461100.0,-1.0,singleton
110,479.0,1201.8634,333.642,1314600.0,-1.0,precursor
111,480.0,757.5833,331.075,828600.0,-1.0,singleton
112,481.0,336.8587,512.94,777200.0,-1.0,precursor
113,482.0,385.2968,376.568,490800.0,-1.0,singleton
114,484.0,322.8868,505.687,618200.0,-1.0,precursor
115,485.0,421.2725,337.381,465100.0,1.0,singleton
116,487.0,134.8641,508.905,1819700.0,1.0,singleton
117,492.0,405.1735,298.276,487500.0,-1.0,singleton
118,493.0,242.943,505.213,741900.0,-1.0,precursor
119,495.0,222.8293,507.514,166700.0,1.0,singleton
120,496.0,224.8264,507.609,169000.0,1.0,singleton
121,497.0,293.1791,333.642,365500.0,1.0,singleton
122,500.0,470.2733,331.395,392300.0,-1.0,singleton
123,502.0,325.1851,328.35,277400.0,-1.0,singleton
124,503.0,448.2906,337.381,360800.0,-1.0,singleton
125,504.0,483.2259,337.381,337800.0,1.0,singleton
126,506.0,132.9222,505.227,1356700.0,1.0,fragment
127,507.0,520.9096,13.749,82000.0,-1.0,singleton
128,508.0,125.8718,508.098,146400.0,1.0,singleton
129,512.0,180.9724,511.714,632000.0,1.0,singleton
130,514.0,893.5056,339.201,553300.0,-1.0,singleton
131,515.0,228.8533,504.002,300400.0,-1.0,singleton
132,516.0,279.0877,186.512,169700.0,-1.0,singleton
133,517.0,1213.8213,333.642,1876000.0,-1.0,singleton
134,521.0,385.2957,407.183,626500.0,1.0,precursor
135,522.0,399.1842,406.902,398800.0,-1.0,singleton
136,523.0,299.9191,505.019,135400.0,-1.0,precursor
137,525.0,525.2121,339.201,417700.0,-1.0,singleton
138,527.0,588.8972,13.749,73800.0,-1.0,singleton
139,528.0,180.9723,13.596,333900.0,1.0,singleton
140,529.0,229.9006,504.787,81600.0,1.0,singleton
141,533.0,468.2176,334.606,215700.0,1.0,singleton
142,534.0,516.2027,322.033,275200.0,-1.0,precursor
143,536.0,446.2759,309.044,225400.0,-1.0,singleton
144,537.0,456.2577,322.033,209500.0,-1.0,singleton
145,538.0,1195.8491,333.642,1057000.0,1.0,singleton
146,539.0,174.9554,326.736,319900.0,1.0,singleton
147,541.0,965.1953,450.416,930700.0,-1.0,singleton
148,542.0,453.7865,512.466,198400.0,-1.0,precursor
149,544.0,328.8102,504.826,345100.0,1.0,precursor
150,545.0,320.8862,511.09,296000.0,-1.0,precursor
151,548.0,182.9878,503.862,681000.0,1.0,singleton
152,549.0,201.1488,408.983,110100.0,-1.0,fragment
153,550.0,967.1948,450.28,387500.0,-1.0,singleton
154,551.0,146.9647,16.35,631200.0,1.0,singleton
155,552.0,553.2078,343.909,331300.0,-1.0,precursor
156,553.0,199.8503,504.129,135300.0,1.0,singleton
157,555.0,144.9226,351.538,2558300.0,-1.0,fragment
158,556.0,134.8933,332.493,373200.0,-1.0,singleton
159,557.0,194.9056,336.701,177700.0,1.0,singleton
160,558.0,371.1532,376.424,249600.0,-1.0,singleton
161,559.0,328.8303,506.353,541900.0,-1.0,precursor
162,560.0,483.3073,322.033,146000.0,-1.0,singleton
163,562.0,129.935,506.076,252400.0,-1.0,fragment
164,565.0,411.2362,282.564,124800.0,-1.0,singleton
165,567.0,222.8403,504.691,75200.0,-1.0,fragment
166,569.0,309.1742,299.301,162400.0,1.0,singleton
167,570.0,491.1832,407.065,203500.0,-1.0,precursor
168,572.0,501.2384,322.033,117400.0,-1.0,singleton
169,574.0,311.1689,295.249,167700.0,1.0,fragment
170,578.0,192.9974,407.975,172500.0,1.0,singleton
171,580.0,507.2543,324.122,105000.0,-1.0,singleton
172,581.0,198.8636,504.376,113100.0,1.0,singleton
173,583.0,192.9976,424.351,785100.0,-1.0,singleton
174,584.0,789.1441,445.258,229500.0,-1.0,singleton
175,586.0,311.2014,303.431,257600.0,-1.0,precursor
176,588.0,184.8629,504.108,155800.0,1.0,singleton
177,589.0,221.0819,176.934,43100.0,-1.0,singleton
178,590.0,299.2589,349.722,113300.0,-1.0,singleton
179,592.0,1025.1655,442.79,582700.0,-1.0,singleton
180,593.0,182.988,178.032,243500.0,1.0,singleton
181,594.0,144.9224,313.284,558700.0,-1.0,fragment
182,595.0,184.9289,500.62,264700.0,1.0,singleton
183,600.0,201.1488,191.727,87900.0,-1.0,singleton
184,601.0,353.1637,375.123,215700.0,1.0,singleton
185,602.0,217.1439,306.293,46600.0,-1.0,singleton
186,604.0,417.2855,320.063,78600.0,-1.0,singleton
187,605.0,134.8933,406.29,244900.0,-1.0,singleton
188,606.0,145.9296,535.49,46800.0,1.0,singleton
189,608.0,461.1162,409.416,439700.0,-1.0,precursor
190,609.0,182.988,323.679,186200.0,1.0,singleton
191,610.0,965.1958,499.605,896300.0,-1.0,singleton
192,611.0,285.9086,533.228,181400.0,-1.0,precursor
193,612.0,204.9063,13.281,43700.0,1.0,singleton
194,614.0,173.1172,303.39,37800.0,1.0,singleton
195,615.0,367.2491,276.693,28200.0,-1.0,singleton
196,621.0,202.9056,13.301,24700.0,1.0,singleton
197,624.0,218.809,15.875,117500.0,-1.0,singleton
198,625.0,443.1724,279.751,213900.0,-1.0,singleton
199,626.0,134.8936,373.04,377000.0,-1.0,singleton
200,627.0,875.1459,449.996,131200.0,-1.0,singleton
201,628.0,327.291,377.367,102400.0,1.0,singleton
202,629.0,200.9241,502.586,459600.0,1.0,singleton
203,630.0,875.1447,449.43,130100.0,-1.0,singleton
204,635.0,216.8087,15.785,72400.0,1.0,singleton
205,637.0,733.3059,375.123,275000.0,-1.0,precursor
206,639.0,129.9745,15.781,789100.0,1.0,singleton
207,640.0,423.1453,375.123,238800.0,-1.0,precursor
208,641.0,221.154,268.935,98300.0,-1.0,singleton
209,642.0,145.9296,3.117,73900.0,1.0,singleton
210,645.0,507.1214,498.067,92700.0,-1.0,singleton
211,646.0,815.1794,458.989,106000.0,-1.0,singleton
212,647.0,328.8317,442.385,146300.0,-1.0,singleton
213,648.0,965.1973,479.89,312000.0,-1.0,singleton
214,650.0,217.8095,16.007,143800.0,1.0,singleton
215,651.0,195.0292,140.251,181400000.0,-1.0,singleton
216,652.0,343.0832,293.608,161600000.0,-1.0,singleton
217,653.0,164.9261,15.182,130800.0,1.0,singleton
218,654.0,239.059,472.175,101200.0,-1.0,singleton
219,656.0,265.1475,292.747,1080300.0,-1.0,singleton
220,657.0,1025.1623,494.878,242000.0,-1.0,singleton
221,660.0,134.8936,296.684,131900.0,1.0,singleton
222,661.0,1011.2023,498.629,550300.0,-1.0,singleton
223,662.0,215.8108,16.086,92000.0,1.0,singleton
224,663.0,230.956,538.256,71200.0,-1.0,singleton
225,664.0,194.9055,296.993,480700.0,1.0,singleton
226,665.0,315.2541,246.07,93200.0,-1.0,singleton
227,667.0,146.9652,295.326,295000.0,1.0,singleton
228,668.0,521.0828,392.569,171700.0,-1.0,singleton
229,670.0,211.0085,419.234,135000.0,1.0,singleton
230,671.0,875.1454,499.802,95000.0,-1.0,singleton
231,672.0,235.9261,179.401,183700.0,-1.0,singleton
232,673.0,893.1585,465.163,314700.0,-1.0,singleton
233,674.0,803.1071,477.779,183200.0,-1.0,singleton
234,675.0,636.13,447.963,67300.0,-1.0,singleton
235,676.0,313.0794,401.338,151300.0,-1.0,singleton
236,677.0,165.0397,472.301,89400.0,-1.0,singleton
237,678.0,239.0597,340.421,94500.0,-1.0,singleton
238,679.0,525.2126,303.188,204880000.0,-1.0,singleton
239,680.0,459.1664,275.86,156000.0,1.0,singleton
240,681.0,313.0789,423.858,493100.0,1.0,singleton
241,682.0,579.1945,324.733,168000.0,-1.0,singleton
242,683.0,293.1772,333.581,115000.0,-1.0,singleton
243,684.0,242.9432,190.569,130500.0,-1.0,precursor
244,685.0,285.2438,276.56,142100.0,-1.0,singleton
245,686.0,399.275,254.609,1391000.0,-1.0,singleton
246,687.0,829.1515,439.068,100400.0,-1.0,singleton
247,688.0,293.1777,221.485,195100.0,1.0,singleton
248,689.0,365.2332,289.338,70130000.0,-1.0,singleton
249,690.0,485.1828,237.61,1170200.0,-1.0,singleton
250,691.0,179.0348,325.92,307000.0,-1.0,singleton
251,692.0,567.0921,403.636,238800.0,-1.0,singleton
252,693.0,129.9748,280.679,480900.0,1.0,singleton
253,694.0,165.0402,422.712,82000.0,-1.0,singleton
254,695.0,378.9188,196.842,86900.0,-1.0,singleton
255,696.0,1025.255,493.974,180700.0,-1.0,singleton
256,697.0,411.0043,236.17,313400.0,-1.0,singleton
257,698.0,457.1881,283.479,313700000.0,-1.0,singleton
258,700.0,591.1998,309.81,570800.0,-1.0,singleton
259,701.0,365.2335,478.373,128600.0,-1.0,singleton
260,702.0,431.1852,224.963,39700.0,-1.0,singleton
261,703.0,357.0619,222.688,234600.0,-1.0,singleton
262,704.0,299.2601,310.437,800900.0,-1.0,singleton
263,705.0,178.8142,16.11,357900.0,1.0,singleton
264,743.0,187.0967,105.018,318700.0,-1.0,singleton
265,763.0,146.9376,2.266,542600.0,1.0,fragment
266,774.0,173.0811,82.796,104300.0,1.0,singleton
267,793.0,215.1283,149.22,87400.0,-1.0,singleton
268,815.0,313.2753,357.622,129100.0,-1.0,singleton
269,817.0,341.3062,391.457,243700.0,-1.0,singleton
