Index,feature_id,mz,rt,TIC,charge,status
110,339.0,242.9434,8.009,411700.0,-1.0,singleton
111,342.0,567.0879,457.698,152800.0,-1.0,singleton
112,343.0,307.8561,537.668,106600.0,-1.0,singleton
113,345.0,166.0259,132.989,48400.0,-1.0,singleton
114,346.0,173.9255,185.062,287900.0,1.0,singleton
115,347.0,209.8332,15.502,77800.0,1.0,singleton
116,348.0,239.9029,181.556,121700.0,-1.0,singleton
117,349.0,391.1394,160.235,253600.0,-1.0,singleton
118,350.0,167.034,177.242,14000000.0,-1.0,singleton
119,351.0,219.066,151.86,131600.0,-1.0,singleton
120,352.0,310.9309,13.632,322600.0,-1.0,singleton
121,353.0,178.9766,537.303,130600.0,1.0,singleton
122,354.0,375.8433,515.687,98500.0,-1.0,singleton
123,355.0,255.822,16.022,128000.0,-1.0,singleton
124,356.0,385.994,186.654,147400.0,-1.0,singleton
125,358.0,318.7378,16.477,161700.0,1.0,singleton
126,360.0,383.1894,406.92,3251000.0,-1.0,singleton
127,361.0,180.9726,185.281,232800.0,1.0,singleton
128,362.0,315.182,187.521,154200.0,-1.0,singleton
129,365.0,180.9723,537.303,160000.0,1.0,singleton
130,366.0,178.977,185.125,107400.0,1.0,singleton
131,367.0,151.039,537.921,173600.0,-1.0,singleton
132,368.0,445.0847,400.745,141500.0,-1.0,singleton
133,370.0,471.2029,352.144,36000.0,-1.0,singleton
134,372.0,307.8563,0.973,77300.0,-1.0,singleton
135,373.0,967.1958,449.853,421800.0,-1.0,singleton
136,374.0,521.0813,448.587,90400.0,-1.0,fragment
137,377.0,803.1065,478.157,150000.0,-1.0,singleton
138,379.0,307.856,5.684,39500.0,-1.0,singleton
139,380.0,803.1059,435.721,229600.0,-1.0,singleton
140,381.0,320.8868,21.838,94300.0,-1.0,singleton
141,382.0,256.9552,187.374,80600.0,-1.0,singleton
142,384.0,375.1096,265.491,385400000.0,-1.0,singleton
143,385.0,667.1412,464.678,199900.0,-1.0,singleton
144,386.0,352.8541,536.474,60300.0,-1.0,singleton
145,387.0,307.8568,21.477,88600.0,-1.0,singleton
146,388.0,167.0348,6.995,128700.0,-1.0,singleton
147,392.0,234.8194,504.005,119900.0,-1.0,singleton
148,393.0,206.9725,538.422,96400.0,1.0,singleton
149,394.0,1026.1631,445.485,244200.0,-1.0,singleton
150,396.0,336.8586,537.782,74000.0,-1.0,singleton
151,397.0,180.9725,218.704,111400.0,-1.0,singleton
152,398.0,239.903,211.414,91000.0,-1.0,singleton
153,400.0,242.9431,537.098,127500.0,1.0,precursor
154,401.0,182.988,219.978,187900.0,1.0,singleton
155,402.0,636.1283,448.217,54000.0,-1.0,singleton
156,403.0,285.9086,7.032,161400.0,-1.0,singleton
157,404.0,313.0783,472.101,351700.0,1.0,singleton
158,405.0,951.2347,472.071,315100.0,-1.0,singleton
159,408.0,304.9141,9.048,184300.0,-1.0,singleton
160,409.0,239.0591,182.976,135400.0,-1.0,singleton
161,410.0,817.1628,463.29,159800.0,-1.0,singleton
162,411.0,521.0825,394.259,80100.0,-1.0,fragment
163,412.0,875.1459,448.658,124600.0,-1.0,singleton
164,413.0,321.0772,267.024,7618000.0,-1.0,singleton
165,414.0,595.0998,464.475,102000.0,-1.0,singleton
166,415.0,158.9774,12.944,176900.0,-1.0,singleton
167,416.0,228.9917,164.044,118100.0,-1.0,singleton
168,417.0,343.0827,349.231,146900.0,-1.0,singleton
169,418.0,315.2542,252.595,88500.0,-1.0,singleton
170,419.0,230.9558,12.745,151900.0,-1.0,singleton
171,420.0,191.0349,184.427,346200.0,-1.0,singleton
172,421.0,239.0593,276.258,108900.0,-1.0,singleton
173,422.0,326.0833,189.524,200200.0,1.0,singleton
174,424.0,422.9184,300.404,2651000.0,-1.0,singleton
175,425.0,717.108,408.494,365300.0,-1.0,singleton
176,426.0,193.086,181.691,141300.0,1.0,singleton
177,427.0,179.0343,4.511,130500.0,-1.0,singleton
178,428.0,471.2028,322.956,1262000.0,-1.0,singleton
179,429.0,137.0229,132.96,100600.0,-1.0,singleton
180,430.0,387.0729,194.738,104900.0,-1.0,singleton
181,431.0,310.9315,189.536,202600.0,-1.0,singleton
182,432.0,389.1244,239.981,270900.0,-1.0,singleton
183,434.0,279.2335,343.884,787000.0,-1.0,singleton
184,444.0,174.9549,505.719,3497000.0,1.0,fragment
185,446.0,144.9222,504.796,14486000.0,-1.0,fragment
186,451.0,355.1582,375.196,3258000.0,-1.0,fragment
187,453.0,312.8363,504.764,1214100.0,-1.0,precursor
188,454.0,207.836,507.54,2231000.0,1.0,singleton
189,461.0,200.8582,504.247,847400.0,-1.0,fragment
190,462.0,215.868,508.502,1261300.0,-1.0,singleton
191,467.0,146.9374,513.842,1408800.0,1.0,fragment
192,472.0,743.1394,457.448,3598000.0,-1.0,singleton
193,477.0,225.8968,508.606,461100.0,-1.0,singleton
194,481.0,336.8587,512.94,777200.0,-1.0,precursor
195,484.0,322.8868,505.687,618200.0,-1.0,precursor
196,487.0,134.8641,508.905,1819700.0,1.0,singleton
197,493.0,242.943,505.213,741900.0,-1.0,precursor
198,495.0,222.8293,507.514,166700.0,1.0,singleton
199,496.0,224.8264,507.609,169000.0,1.0,singleton
200,506.0,132.9222,505.227,1356700.0,1.0,fragment
201,508.0,125.8718,508.098,146400.0,1.0,singleton
202,512.0,180.9724,511.714,632000.0,1.0,singleton
203,515.0,228.8533,504.002,300400.0,-1.0,singleton
204,541.0,965.1953,450.416,930700.0,-1.0,singleton
205,545.0,320.8862,511.09,296000.0,-1.0,precursor
206,548.0,182.9878,503.862,681000.0,1.0,singleton
207,553.0,199.8503,504.129,135300.0,1.0,singleton
208,569.0,309.1742,299.301,162400.0,1.0,singleton
209,581.0,198.8636,504.376,113100.0,1.0,singleton
210,593.0,182.988,178.032,243500.0,1.0,singleton
211,595.0,184.9289,500.62,264700.0,1.0,singleton
212,610.0,965.1958,499.605,896300.0,-1.0,singleton
213,611.0,285.9086,533.228,181400.0,-1.0,precursor
214,629.0,200.9241,502.586,459600.0,1.0,singleton
215,648.0,965.1973,479.89,312000.0,-1.0,singleton
216,651.0,195.0292,140.251,181400000.0,-1.0,singleton
217,652.0,343.0832,293.608,161600000.0,-1.0,singleton
218,653.0,164.9261,15.182,130800.0,1.0,singleton
219,661.0,1011.2023,498.629,550300.0,-1.0,singleton
220,703.0,357.0619,222.688,234600.0,-1.0,singleton
221,730.0,174.955,539.817,706300.0,1.0,fragment
222,743.0,187.0967,105.018,318700.0,-1.0,singleton
223,750.0,243.1598,189.894,244300.0,1.0,singleton
224,763.0,146.9376,2.266,542600.0,1.0,fragment
225,767.0,789.1454,432.344,524400.0,-1.0,singleton
226,774.0,173.0811,82.796,104300.0,1.0,singleton
227,784.0,178.9772,15.404,142800.0,-1.0,singleton
228,790.0,320.8862,3.253,121100.0,-1.0,singleton
229,792.0,671.0999,432.45,270500.0,-1.0,singleton
