Index,feature_id,mz,rt,TIC,charge,status
110,451.0,355.1582,375.196,3258000.0,-1.0,fragment
111,453.0,312.8363,504.764,1214100.0,-1.0,precursor
112,454.0,207.836,507.54,2231000.0,1.0,singleton
113,461.0,200.8582,504.247,847400.0,-1.0,fragment
114,462.0,215.868,508.502,1261300.0,-1.0,singleton
115,467.0,146.9374,513.842,1408800.0,1.0,fragment
116,472.0,743.1394,457.448,3598000.0,-1.0,singleton
117,477.0,225.8968,508.606,461100.0,-1.0,singleton
118,481.0,336.8587,512.94,777200.0,-1.0,precursor
119,484.0,322.8868,505.687,618200.0,-1.0,precursor
120,487.0,134.8641,508.905,1819700.0,1.0,singleton
121,493.0,242.943,505.213,741900.0,-1.0,precursor
122,495.0,222.8293,507.514,166700.0,1.0,singleton
123,496.0,224.8264,507.609,169000.0,1.0,singleton
124,506.0,132.9222,505.227,1356700.0,1.0,fragment
125,508.0,125.8718,508.098,146400.0,1.0,singleton
126,512.0,180.9724,511.714,632000.0,1.0,singleton
127,515.0,228.8533,504.002,300400.0,-1.0,singleton
128,523.0,299.9191,505.019,135400.0,-1.0,precursor
129,529.0,229.9006,504.787,81600.0,1.0,singleton
130,541.0,965.1953,450.416,930700.0,-1.0,singleton
131,542.0,453.7865,512.466,198400.0,-1.0,precursor
132,544.0,328.8102,504.826,345100.0,1.0,precursor
133,545.0,320.8862,511.09,296000.0,-1.0,precursor
134,548.0,182.9878,503.862,681000.0,1.0,singleton
135,550.0,967.1948,450.28,387500.0,-1.0,singleton
136,551.0,146.9647,16.35,631200.0,1.0,singleton
137,553.0,199.8503,504.129,135300.0,1.0,singleton
138,556.0,134.8933,332.493,373200.0,-1.0,singleton
139,557.0,194.9056,336.701,177700.0,1.0,singleton
140,559.0,328.8303,506.353,541900.0,-1.0,precursor
141,567.0,222.8403,504.691,75200.0,-1.0,fragment
142,569.0,309.1742,299.301,162400.0,1.0,singleton
143,570.0,491.1832,407.065,203500.0,-1.0,precursor
144,574.0,311.1689,295.249,167700.0,1.0,singleton
145,581.0,198.8636,504.376,113100.0,1.0,singleton
146,588.0,184.8629,504.108,155800.0,1.0,singleton
147,590.0,299.2589,349.722,113300.0,-1.0,singleton
148,608.0,461.1162,409.416,439700.0,-1.0,singleton
149,610.0,965.1958,499.605,896300.0,-1.0,singleton
150,611.0,285.9086,533.228,181400.0,-1.0,precursor
151,612.0,204.9063,13.281,43700.0,1.0,singleton
152,615.0,367.2491,276.693,28200.0,-1.0,singleton
153,621.0,202.9056,13.301,24700.0,1.0,singleton
154,624.0,218.809,15.875,117500.0,-1.0,singleton
155,628.0,327.291,377.367,102400.0,1.0,singleton
156,629.0,200.9241,502.586,459600.0,1.0,singleton
157,635.0,216.8087,15.785,72400.0,1.0,singleton
158,642.0,145.9296,3.117,73900.0,1.0,singleton
159,645.0,507.1214,498.067,92700.0,-1.0,singleton
160,646.0,815.1794,458.989,106000.0,-1.0,singleton
161,648.0,965.1973,479.89,312000.0,-1.0,singleton
162,651.0,195.0292,140.251,181400000.0,-1.0,singleton
163,652.0,343.0832,293.608,161600000.0,-1.0,singleton
164,653.0,164.9261,15.182,130800.0,1.0,singleton
165,657.0,1025.1623,494.878,242000.0,-1.0,singleton
