Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,Fragnotation,All_annotations
182,163,163,,,,0.0,0.0,singleton,,0.0
183,164,164,,,,0.0,0.0,singleton,,0.0
184,166,166,,,,0.0,0.0,singleton,,0.0
185,167,167,,,,0.0,0.0,singleton,,0.0
186,168,168,,,,0.0,0.0,singleton,,0.0
187,169,169,,,,0.0,0.0,singleton,,0.0
188,172,172,,,,0.0,0.0,singleton,,0.0
189,173,173,,,,0.0,0.0,singleton,,0.0
190,174,174,,,,0.0,0.0,singleton,,0.0
191,175,175,,,,0.0,0.0,singleton,,0.0
192,176,176,,,,0.0,0.0,singleton,,0.0
193,177,177,,,,0.0,0.0,singleton,,0.0
194,178,178,,,,0.0,0.0,singleton,,0.0
195,180,180,,,,0.0,0.0,singleton,,0.0
196,182,182,,,,0.0,0.0,singleton,,0.0
197,183,183,,,,0.0,0.0,singleton,,0.0
198,185,185,,,,0.0,0.0,singleton,,0.0
199,186,186,,,,0.0,0.0,singleton,,0.0
200,187,187,,,,0.0,0.0,singleton,,0.0
201,188,188,,,,0.0,0.0,singleton,,0.0
202,191,191,,,,0.0,0.0,singleton,,0.0
203,192,192,,,,0.0,0.0,singleton,,0.0
204,194,194,,,,0.0,0.0,singleton,,0.0
205,195,195,,,,0.0,0.0,singleton,,0.0
206,197,197,,,,0.0,0.0,singleton,,0.0
207,198,198,,,,0.0,0.0,singleton,,0.0
208,199,199,,,,0.0,0.0,singleton,,0.0
209,200,200,,,,0.0,0.0,singleton,,0.0
210,201,201,,,,0.0,0.0,singleton,,0.0
211,202,202,,,,0.0,0.0,singleton,,0.0
212,203,203,,,,0.0,0.0,singleton,,0.0
213,204,204,,,,0.0,0.0,singleton,,0.0
214,205,205,,,,0.0,0.0,singleton,,0.0
215,207,207,,,,0.0,0.0,singleton,,0.0
216,209,209,,,,0.0,0.0,singleton,,0.0
217,211,211,,,,0.0,0.0,singleton,,0.0
218,212,212,,,,0.0,0.0,singleton,,0.0
219,213,213,,,,0.0,0.0,singleton,,0.0
220,214,214,,,,0.0,0.0,singleton,,0.0
221,215,215,,,,0.0,0.0,singleton,,0.0
222,216,216,,,,0.0,0.0,singleton,,0.0
223,217,217,,,,0.0,0.0,singleton,,0.0
224,219,219,,,,0.0,0.0,singleton,,0.0
225,220,220,,,,0.0,0.0,singleton,,0.0
226,221,221,,,,0.0,0.0,singleton,,0.0
227,224,224,,,,0.0,0.0,singleton,,0.0
228,225,225,,,,0.0,0.0,singleton,,0.0
229,226,226,,,,0.0,0.0,singleton,,0.0
230,227,227,,,,0.0,0.0,singleton,,0.0
231,228,228,,,,0.0,0.0,singleton,,0.0
232,229,229,,,,0.0,0.0,singleton,,0.0
233,230,230,,,,0.0,0.0,singleton,,0.0
234,231,231,,,,0.0,0.0,singleton,,0.0
235,232,232,,,,0.0,0.0,singleton,,0.0
236,233,233,,,,0.0,0.0,singleton,,0.0
