Index,feature_id,mz,rt,TIC,charge,status
76,203.0,614.1816,475.985,10643000.0,1.0,singleton
77,207.0,269.1361,109.865,113700.0,1.0,singleton
78,209.0,952.3005,472.197,119900.0,1.0,singleton
79,212.0,947.2863,488.315,52600.0,1.0,singleton
80,213.0,436.342,409.074,163900.0,1.0,singleton
81,214.0,391.2462,276.817,28060000.0,1.0,singleton
82,216.0,626.2162,449.383,710000.0,1.0,singleton
83,217.0,414.3218,276.313,194000.0,1.0,singleton
84,220.0,384.2748,279.44,10094000.0,1.0,precursor
85,221.0,797.1627,440.232,114300.0,1.0,singleton
86,223.0,965.296,472.642,51300.0,1.0,singleton
87,224.0,185.9846,31.126,514700.0,1.0,fragment
88,226.0,716.2306,422.322,89600.0,1.0,singleton
89,227.0,1177.2096,486.64,545000.0,1.0,singleton
90,228.0,158.1542,192.077,980000.0,1.0,singleton
91,229.0,151.1119,126.71,353900.0,1.0,singleton
92,232.0,372.1361,260.991,48900.0,1.0,singleton
93,234.0,367.248,278.816,51240000.0,1.0,fragment
94,235.0,1074.2933,494.219,936800.0,1.0,singleton
95,237.0,224.1857,95.296,233200.0,1.0,singleton
96,238.0,291.2531,276.361,211500.0,1.0,singleton
97,240.0,540.1629,457.26,844800.0,1.0,singleton
98,241.0,295.1517,99.804,518200.0,1.0,singleton
99,244.0,1012.2677,500.468,87300.0,1.0,singleton
100,245.0,239.089,89.319,914000.0,1.0,singleton
101,248.0,672.1684,443.365,328500.0,1.0,singleton
102,249.0,386.1519,278.953,83700.0,1.0,singleton
103,250.0,389.1119,293.24,575900.0,1.0,singleton
104,256.0,330.2641,280.78,230500.0,1.0,singleton
105,257.0,249.1849,262.816,167800.0,1.0,singleton
106,258.0,165.0912,255.505,106300.0,1.0,fragment
107,259.0,326.2537,119.012,595400.0,1.0,precursor
108,260.0,332.3313,274.843,237600.0,1.0,singleton
109,262.0,600.4685,320.779,264300.0,1.0,singleton
110,263.0,337.1049,235.895,215800.0,1.0,singleton
111,271.0,274.2377,120.855,33500.0,1.0,singleton
112,280.0,434.1698,293.327,66500.0,1.0,singleton
113,281.0,670.1885,489.236,1397500.0,1.0,singleton
114,282.0,149.0235,193.374,372800.0,1.0,fragment
115,284.0,282.2794,350.966,1444600.0,1.0,singleton
116,287.0,325.2254,263.844,349500.0,1.0,singleton
117,288.0,427.068,293.073,46000.0,1.0,singleton
118,290.0,938.2855,475.128,999300.0,1.0,singleton
119,291.0,167.013,502.391,23279000.0,1.0,precursor
120,292.0,313.2365,275.874,92700.0,1.0,singleton
121,293.0,457.304,283.247,907100.0,1.0,singleton
122,299.0,297.2422,300.627,369100.0,1.0,singleton
123,304.0,177.0548,194.165,477100.0,1.0,precursor
124,305.0,228.2324,299.482,1138400.0,1.0,singleton
125,310.0,638.2169,475.991,95300.0,1.0,singleton
126,311.0,131.5338,500.941,4766500.0,2.0,singleton
127,314.0,262.165,89.517,40900.0,1.0,singleton
128,315.0,652.4117,98.213,173300.0,1.0,singleton
129,317.0,357.2358,101.984,227100.0,2.0,singleton
130,319.0,256.2636,342.548,6753000.0,1.0,singleton
131,321.0,722.5057,306.856,292400.0,1.0,singleton
132,322.0,332.2798,312.048,67500.0,1.0,singleton
133,326.0,172.1333,83.315,456800.0,1.0,singleton
134,329.0,317.1151,289.313,67100.0,1.0,singleton
135,331.0,245.0789,194.267,44100.0,1.0,singleton
136,333.0,216.196,142.137,111200.0,1.0,singleton
137,336.0,241.0683,99.68,59000.0,1.0,singleton
138,337.0,584.4378,337.427,344100.0,1.0,singleton
139,339.0,1056.2981,475.833,542000.0,1.0,singleton
140,340.0,286.958,155.646,214800.0,1.0,singleton
141,341.0,175.1483,178.754,129700.0,1.0,fragment
142,342.0,355.2251,276.073,112600.0,1.0,singleton
143,343.0,382.3165,238.288,82700.0,1.0,singleton
144,344.0,263.0562,183.351,37500.0,1.0,singleton
145,345.0,323.1823,158.331,110600.0,1.0,singleton
146,347.0,223.0638,245.417,275700.0,1.0,singleton
147,352.0,315.1228,235.315,310400.0,1.0,singleton
148,362.0,874.7874,500.215,2619400.0,1.0,singleton
149,364.0,900.8021,500.274,3482800.0,1.0,singleton
150,376.0,144.9826,432.804,2827100.0,1.0,singleton
151,408.0,1046.2037,478.715,264500.0,1.0,singleton
152,414.0,940.2286,435.531,108900.0,1.0,singleton
153,427.0,300.2001,66.256,1149500.0,2.0,singleton
154,428.0,712.2345,499.952,183600.0,1.0,singleton
155,438.0,540.4111,338.803,284000.0,1.0,singleton
156,444.0,159.0653,99.893,992300.0,1.0,singleton
157,446.0,659.2871,356.188,238400.0,1.0,singleton
158,448.0,443.3886,369.87,41400000.0,1.0,fragment
159,449.0,832.2411,456.957,55120000.0,1.0,singleton
160,450.0,425.3771,370.416,17416000.0,1.0,fragment
161,451.0,461.3991,369.746,4390000.0,1.0,precursor
162,452.0,483.3812,369.746,529900.0,1.0,singleton
163,453.0,876.801,501.943,2559900.0,1.0,singleton
164,454.0,902.816,501.269,1890300.0,1.0,singleton
165,455.0,191.1795,370.042,272300.0,1.0,fragment
166,456.0,194.1177,120.335,919600.0,1.0,singleton
167,457.0,125.9864,119.429,2968900.0,1.0,singleton
168,458.0,1021.3064,504.993,167600.0,1.0,singleton
169,459.0,980.2791,504.468,578200.0,1.0,singleton
170,460.0,407.3676,369.746,185400.0,1.0,fragment
171,462.0,143.1069,370.781,614900.0,1.0,fragment
172,463.0,850.7874,499.913,446000.0,1.0,singleton
173,464.0,874.7873,441.182,583400.0,1.0,singleton
174,465.0,760.2339,477.261,1053900.0,1.0,singleton
175,466.0,1073.3107,454.551,2347400.0,1.0,singleton
176,467.0,184.9858,376.307,650800.0,1.0,singleton
177,469.0,524.4083,369.746,457100.0,1.0,singleton
178,470.0,860.2711,457.124,31800.0,1.0,singleton
179,471.0,217.1953,369.746,87700.0,1.0,fragment
180,472.0,163.0394,205.653,393300.0,1.0,singleton
181,474.0,478.4255,371.239,158500.0,1.0,precursor
182,475.0,140.0683,360.875,293100.0,1.0,singleton
183,476.0,125.9865,315.009,1550800.0,1.0,singleton
184,478.0,158.9617,204.732,415900.0,1.0,fragment
185,479.0,761.2193,465.011,9335000.0,1.0,singleton
186,480.0,139.9881,200.452,206900.0,1.0,singleton
187,481.0,171.1495,203.536,174700.0,1.0,singleton
188,482.0,846.2557,457.935,129100.0,1.0,singleton
189,483.0,199.9882,201.492,263800.0,1.0,precursor
190,484.0,208.0399,204.692,500800.0,1.0,precursor
191,485.0,193.1435,67.185,197100.0,1.0,singleton
192,486.0,281.0522,457.774,25400.0,1.0,singleton
193,487.0,251.185,118.479,258200.0,1.0,fragment
194,488.0,1086.324,487.646,1801900.0,1.0,singleton
195,489.0,1056.2932,471.748,2920600.0,1.0,singleton
196,490.0,474.3956,361.61,450000.0,1.0,precursor
197,493.0,230.248,304.5,191000.0,1.0,singleton
198,495.0,1056.2796,491.304,3992800.0,1.0,singleton
199,496.0,432.3325,369.677,385400.0,1.0,singleton
200,497.0,1056.2894,490.531,2673000.0,1.0,singleton
201,498.0,1221.3465,494.977,2524000.0,1.0,singleton
202,500.0,297.2404,322.966,71600.0,1.0,singleton
203,501.0,1012.2682,483.522,62000.0,1.0,singleton
204,502.0,437.1934,228.16,195600.0,1.0,singleton
