row ID,row m/z,row retention time,NEG_004_Acetylportentol.mzXML Peak area,NEG_007_12_Desoxydiacetylpyxinol.mzXML Peak area,NEG_008_12_Desoxypyxinol.mzXML Peak area,NEG_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,NEG_011_Bourgeanic_acid.mzXML Peak area,NEG_012_Caperatic_acid.mzXML Peak area
426,193.0860176,3.028191667,0.0,0.0,0.0,89168.07669,0.0,0.0
427,179.0342682,0.075186667,0.0,0.0,0.0,190939.1786,0.0,0.0
428,471.2028465,5.382595833,0.0,0.0,0.0,67542.83557000001,0.0,0.0
429,137.0229492,2.216,0.0,0.0,0.0,61494.15594,0.0,0.0
430,387.072876,3.245633333,0.0,0.0,0.0,51497.48971,0.0,0.0
431,310.931488,3.158933333,0.0,0.0,0.0,64464.87709,0.0,0.0
432,389.1244253,3.999683333,0.0,0.0,0.0,31405.69132,0.0,0.0
434,279.2334671,5.731404167000001,0.0,0.0,0.0,25052.48541,0.0,0.0
435,385.2955017,5.5607,0.0,0.0,0.0,0.0,5078956166.0,8838876.281
436,771.5986937999999,5.5607,0.0,0.0,0.0,0.0,3445457204.0,0.0
437,201.1485596,5.5607,0.0,0.0,0.0,0.0,3040528803.0,4920055.7360000005
438,371.2798157,5.367216667,0.0,0.0,0.0,0.0,603036186.2,0.0
440,485.21891280000006,5.612894444,0.0,0.0,0.0,0.0,213325290.2,0.0
441,743.5675049,5.359516667,0.0,0.0,0.0,0.0,137788726.7,0.0
443,793.5804443,5.623016667000001,0.0,0.0,0.0,0.0,206886576.0,0.0
444,174.95491280000002,8.42865,48312328.08,46290440.37,60157455.93,52447520.82,58500637.05,55929344.18
446,144.922248,8.413264815,49275049.3,50931285.62,30794555.51,42719317.72,35065570.67,31474477.73
449,765.5491333,5.367216667,0.0,0.0,0.0,0.0,41547819.92,0.0
450,187.1327744,5.367216667,0.0,0.0,0.0,0.0,33432359.85,0.0
451,355.1581828,6.253266667,3460828.31,2754197.245,8173966.466,3014184.3230000003,32122755.28,7145035.062000001
453,312.836319,8.412738889,12129917.69,13770895.0,11086439.62,13362272.19,9146914.278,8019064.471
454,207.8360062,8.459,12575546.75,14624751.63,14738786.97,13770173.43,15102583.07,14637714.73
459,439.2672119,5.367216667,0.0,0.0,0.0,0.0,31376984.43,0.0
460,134.8933264,8.414445833,8787823.45,5661646.661,0.0,0.0,5679365.295,0.0
461,200.8581841,8.40410873,10849985.88,13150568.48,12689417.27,11747838.41,13176414.68,12645882.67
462,215.8679555,8.475030556,9051693.748,10710782.86,11370965.33,10573753.08,11179658.32,10830548.2
465,201.1487732,4.7094,0.0,0.0,0.0,0.0,17389251.31,0.0
466,357.2650375,4.898575,0.0,0.0,0.0,0.0,19690073.06,0.0
467,146.93741609999998,8.564033333,53877961.76,53848560.3,54302566.03,48178649.62,48053796.34,49889556.07
468,343.2493591,4.724416667,0.0,0.0,0.0,0.0,16818302.4,0.0
471,453.28302,5.52325,0.0,0.0,0.0,0.0,6432377.29,0.0
472,743.1393738,7.624138889,60456725.89,45587719.61,85043217.31,78500611.61,10634238.84,40465185.5
475,217.86496430000005,8.47531,0.0,0.0,0.0,0.0,6785363.1620000005,0.0
476,471.20465089999993,5.359516667,0.0,0.0,0.0,0.0,20165028.36,0.0
477,225.8967805,8.476759091,15192954.91,16376615.3,16433343.3,16244020.48,15346766.75,14991828.15
479,1201.8634029999998,5.5607,0.0,0.0,0.0,0.0,18840604.79,0.0
480,757.5832519999999,5.517916667000001,0.0,0.0,0.0,0.0,4507264.708000001,0.0
481,336.8587322,8.549002083,37473394.72,33102705.55,35163601.37,29920523.63,37651087.85,33997627.09
482,385.2967682,6.276138888999999,0.0,0.0,0.0,0.0,20897421.06,0.0
484,322.886777,8.428124242,5546418.091,5464455.331,5026708.752,4713584.098,5261704.518,5632724.18
485,421.272522,5.623016667000001,0.0,0.0,0.0,0.0,21134998.76,0.0
487,134.86408490000002,8.481744444,8091613.728999999,8444804.081,8114565.425,7302402.182999999,8207471.853999999,8185613.159
492,405.1734772,4.971266667,0.0,0.0,0.0,0.0,9201785.422,0.0
493,242.9430452,8.420222727,4168086.056,4074778.156,4313127.632,3820793.441,4041985.453,4389456.444
495,222.82932030000003,8.458575,1989088.261,2385649.24,0.0,2570251.784,2740186.114,2653111.547
496,224.8263588,8.46015,0.0,0.0,0.0,2413014.217,2679363.92,2506756.035
497,293.17909239999994,5.5607,0.0,0.0,0.0,0.0,11943593.48,0.0
500,470.2732849,5.52325,0.0,0.0,0.0,0.0,17589511.58,0.0
502,325.1850662,5.472508333,0.0,0.0,0.0,0.0,10510970.58,0.0
503,448.2906188999999,5.623016667000001,0.0,0.0,0.0,0.0,15556343.66,0.0
504,483.2259216,5.623016667000001,0.0,0.0,0.0,0.0,10706237.23,0.0
506,132.922178,8.420447618999999,2049602.059,2048967.457,2195321.549,2161176.049,2730521.895,2517040.547
507,520.9095764,0.229141667,0.0,0.0,0.0,0.0,1994157.971,0.0
508,125.8717728,8.468308333,4266223.801,5170488.617,5157610.451,5015742.464,5314445.091,5041706.653
512,180.9724012,8.52857381,18181399.9,18474036.66,18788723.18,16197776.88,17983309.51,18751930.37
514,893.5055542000001,5.65335,0.0,0.0,0.0,0.0,10467648.11,0.0
515,228.8533451,8.400039167000001,2772223.339,3352382.982,3201981.899,3088278.069,3629348.767,3602843.952
516,279.0876694,3.108525,0.0,0.0,0.0,0.0,6255089.122,0.0
517,1213.821289,5.5607,0.0,0.0,0.0,0.0,10073616.18,0.0
521,385.2957458,6.786383333,0.0,0.0,0.0,0.0,11098102.81,0.0
522,399.1842117,6.781708332999999,0.0,0.0,0.0,0.0,7101298.646000001,0.0
523,299.9190582,8.416983333,0.0,0.0,0.0,0.0,2845941.539,3098278.52
525,525.2120972,5.65335,0.0,0.0,0.0,0.0,12002766.7,0.0
527,588.8972472999999,0.229141667,0.0,0.0,0.0,0.0,1313940.976,0.0
528,180.9722735,0.226608333,0.0,0.0,0.0,0.0,3284898.395,0.0
529,229.9005675,8.413124242,0.0,0.0,0.0,0.0,1217984.775,1175374.0
533,468.2175903,5.576766667,0.0,0.0,0.0,0.0,7009065.432999999,0.0
534,516.2026978,5.367216667,0.0,0.0,0.0,0.0,6726668.963,0.0
536,446.2759399,5.150733333,0.0,0.0,0.0,0.0,6136739.435,0.0
537,456.2577362,5.367216667,0.0,0.0,0.0,0.0,5854681.142000001,0.0
538,1195.8491210000002,5.5607,0.0,0.0,0.0,0.0,6659447.454,0.0
539,174.9553935,5.445602778,0.0,0.0,0.0,0.0,10781654.86,0.0
541,965.1952972,7.506938889,741331.3082,0.0,3353128.848,3064087.095,6623177.91,1155142.243
542,453.7865082,8.541097500000001,0.0,0.0,0.0,0.0,10475952.67,9779014.991
544,328.81019289999995,8.413775,0.0,0.0,0.0,0.0,3096478.738,3073319.36
545,320.8861694,8.518173333,10672961.85,11068888.61,11680119.18,9754348.444,10405652.06,9780764.549
548,182.9878447,8.397703571000001,9660774.42,0.0,0.0,8003088.482999999,5712095.506,10463074.55
549,201.1488266,6.816388889,0.0,0.0,0.0,0.0,6606271.77,0.0
550,967.1947632,7.504661111,0.0,0.0,0.0,0.0,5725533.512999999,1004512.503
551,146.96474080000002,0.272504167,1806755.72,1870238.957,2042102.026,0.0,3582497.466,1652073.264
552,553.2077637,5.731816667,0.0,0.0,0.0,0.0,7883531.097,0.0
553,199.8502684,8.40215625,2782096.5730000003,2874664.102,2900943.7660000003,2706695.44,2948919.832,2879357.342
555,144.9225998,5.858975,0.0,0.0,0.0,0.0,6242970.214,0.0
556,134.8932978,5.5415555560000005,0.0,0.0,0.0,0.0,8652650.093,2340189.881
557,194.9055971,5.611678571000001,0.0,0.0,0.0,0.0,5426161.915,734257.577
558,371.1531949,6.273740741,0.0,0.0,0.0,0.0,3548689.367,0.0
559,328.8303235,8.439216667,0.0,0.0,0.0,0.0,2796013.739,2391041.602
560,483.3073425,5.367216667,0.0,0.0,0.0,0.0,4601365.303,0.0
562,129.9350128,8.434597777999999,0.0,0.0,0.0,0.0,2201861.522,0.0
565,411.2362061,4.7094,0.0,0.0,0.0,0.0,2949265.1560000004,0.0
567,222.8402668,8.411516667,0.0,0.0,0.0,0.0,1676982.57,1415228.826
569,309.17417400000005,4.98835,496624.9235,564658.7644,608542.8587,518174.6895,3023483.937,1279698.624
570,491.1832072,6.784413889,0.0,0.0,0.0,0.0,3064013.883,293426.0269
572,501.2384491,5.367216667,0.0,0.0,0.0,0.0,3531019.612,0.0
574,311.1689212,4.920809649,0.0,0.0,0.0,0.0,3804528.498,1914464.006
578,192.9973755,6.799583332999999,0.0,0.0,0.0,0.0,2172586.822,0.0
580,507.2542725,5.402033332999999,0.0,0.0,0.0,0.0,3721983.22,0.0
581,198.8636424,8.40627037,1082487.48,1304901.257,1306218.937,1176849.833,1485333.408,1302010.073
583,192.9975693,7.072513333,0.0,0.0,0.0,0.0,2947904.944,0.0
584,789.144104,7.420966667,0.0,0.0,0.0,0.0,1472412.884,0.0
586,311.2014427,5.0571875,0.0,0.0,0.0,0.0,1962376.532,0.0
588,184.8629227,8.401806667,0.0,0.0,0.0,0.0,1022531.236,957522.6574
589,221.0818609,2.9489,0.0,0.0,0.0,0.0,1724712.326,0.0
590,299.25894930000004,5.8287,0.0,0.0,0.0,0.0,1958943.78,111037.6204
592,1025.165457,7.379828205,0.0,3032377.664,992326.1881,0.0,3225303.717,0.0
593,182.9879684,2.9672,0.0,0.0,0.0,1324828.96,2915519.414,0.0
594,144.92242180000002,5.221405556000001,0.0,0.0,0.0,0.0,3106249.186,0.0
595,184.9289009,8.343658332999999,0.0,0.0,2925644.555,2211682.177,2688475.332,0.0
600,201.1488393,3.195455556,0.0,0.0,0.0,0.0,1689212.352,0.0
601,353.16366580000005,6.252041667,157814.2958,102649.0066,404631.2617,0.0,1681251.496,0.0
602,217.1439056,5.104883333,0.0,0.0,0.0,0.0,1540475.62,0.0
604,417.2855225,5.334383333,0.0,0.0,0.0,0.0,2186593.079,0.0
605,134.8933258,6.7715,0.0,0.0,0.0,0.0,1743009.125,0.0
606,145.9295654,8.924833332999999,0.0,0.0,0.0,0.0,2543491.226,0.0
608,461.1162287,6.823605556,0.0,0.0,0.0,0.0,784789.2885,4853783.916
609,182.9879862,5.39465,0.0,0.0,0.0,0.0,2783375.3880000003,0.0
610,965.1957685,8.326755882,3275001.34,2201276.221,5145364.078,4910680.781,2052358.253,2953110.493
611,285.9085642,8.887125,3564573.96,3711310.221,3620918.381,1755307.3380000002,3286997.602,2578858.74
612,204.9063019,0.2213566669999999,0.0,0.0,0.0,0.0,847091.0433,575586.1328
614,173.11715700000002,5.0565,0.0,0.0,0.0,0.0,1316321.611,0.0
615,367.2490573,4.611551852,0.0,0.0,0.0,0.0,1418246.11,705843.781
621,202.9055655,0.221683333,0.0,0.0,0.0,0.0,701627.6928,459292.2175
624,218.8089563,0.264590351,756642.3952,0.0,409613.5553,0.0,735045.6414,2015350.962
625,443.1723887,4.662511111000001,0.0,0.0,0.0,0.0,630926.1784,0.0
626,134.8935699,6.217341667,0.0,0.0,0.0,0.0,1553327.876,0.0
627,875.1458879,7.499934848,0.0,0.0,0.0,0.0,1798348.38,0.0
628,327.291044,6.289447619,0.0,0.0,0.0,0.0,1300106.259,75146.52777999999
629,200.9241269,8.376438889,2035621.423,0.0,1999533.657,1505513.617,1544104.419,2050414.163
630,875.1447143999999,7.4905,0.0,0.0,0.0,0.0,1578633.0180000002,0.0
635,216.8086745,0.263078431,644859.8145,0.0,358291.3942,0.0,597966.9007,1674948.51
637,733.3059082000001,6.252041667,0.0,0.0,0.0,0.0,790761.9647,0.0
639,129.9744858,0.2630099999999999,339097.9257,430501.3394,347787.6588,0.0,733433.3776,0.0
640,423.1452637,6.252041667,0.0,0.0,0.0,0.0,676374.0920000001,0.0
641,221.1540298,4.482244444,0.0,0.0,0.0,0.0,955493.5004,0.0
642,145.9295769,0.051945833,0.0,0.0,0.0,0.0,1532137.3369999998,1577251.0669999998
645,507.1213848,8.301109524,0.0,0.0,0.0,0.0,939727.6534,207709.0311
646,815.1793822999999,7.649819047999999,0.0,0.0,0.0,0.0,815624.2751,783555.0679
647,328.8317242,7.37308125,0.0,0.0,0.0,0.0,1250919.294,0.0
648,965.197308,7.998172222000001,1096594.513,0.0,0.0,1818064.366,953015.7008,962379.9587
650,217.80953030000003,0.266788333,0.0,0.0,0.0,0.0,357961.5852,0.0
651,195.0292363,2.337508889,2450316.768,1156714.913,942595.3101,7217195.516,831075.5701,934217.5688
652,343.0831757,4.893465,360421.3859,345854.4107,311075.2015,393949.2367,687962.1172,453857.4343
653,164.92614619999998,0.253033333,785934.8551,649402.6081,628951.9148,2216466.973,618988.796,1161324.672
654,239.0589607,7.869581817999999,0.0,0.0,0.0,0.0,749025.6726,0.0
656,265.1475372,4.879116667,0.0,0.0,0.0,0.0,668608.231,0.0
657,1025.162315,8.247973485,0.0,0.0,0.0,0.0,705366.5483,967354.4137
660,134.8935534,4.944738889,0.0,0.0,0.0,0.0,752158.3391,0.0
661,1011.202291,8.310475926,1636028.7240000002,909546.0358,2116533.715,2194722.708,498315.4014,1445120.488
662,215.8108029,0.268103125,0.0,0.0,0.0,0.0,246466.0107,0.0
663,230.9559694,8.970933333,0.0,0.0,0.0,0.0,876237.058,0.0
664,194.9055239,4.949875,0.0,0.0,0.0,0.0,633938.6708,0.0
665,315.25414900000004,4.101162121000001,0.0,0.0,0.0,0.0,290720.5736,219252.2038
667,146.9652049,4.922105556,0.0,0.0,0.0,0.0,608776.9139,0.0
668,521.082798,6.542820833,0.0,0.0,0.0,0.0,221715.8544,0.0
670,211.0085487,6.987225,0.0,0.0,0.0,0.0,490219.0745,0.0
671,875.1454455,8.330038888999999,0.0,0.0,0.0,0.0,417160.9302,0.0
672,235.9260941,2.990016667,0.0,0.0,0.0,0.0,451173.4602,0.0
673,893.1584995999999,7.752716667,0.0,0.0,0.0,0.0,250530.5563,0.0
674,803.1070897999999,7.962976471,0.0,0.0,0.0,0.0,417438.3442,0.0
675,636.1299722,7.466057143,0.0,0.0,0.0,0.0,234599.3997,0.0
676,313.0794144,6.688962179,0.0,0.0,0.0,0.0,337373.498,144916.6107
677,165.0397355,7.871688095,0.0,0.0,0.0,0.0,316545.423,261012.1301
678,239.0596883,5.673676923,0.0,0.0,0.0,0.0,289781.5984,0.0
679,525.2126007,5.053129167,0.0,0.0,0.0,0.0,167828.5966,0.0
680,459.1664429,4.597658333,0.0,0.0,0.0,0.0,95464.23533,0.0
681,313.07885739999995,7.064294444,0.0,0.0,0.0,0.0,138863.7971,0.0
682,579.1944885,5.412225,0.0,0.0,0.0,0.0,163747.9921,0.0
683,293.1772308,5.559688888999999,0.0,0.0,0.0,0.0,208821.4359,0.0
684,242.9431877,3.176145833,0.0,0.0,0.0,0.0,207267.2006,0.0
685,285.24379480000005,4.609327778,0.0,0.0,0.0,0.0,159363.6122,0.0
686,399.27496339999993,4.243483333,0.0,0.0,0.0,0.0,123315.0885,0.0
687,829.1515416,7.317804762000001,0.0,0.0,0.0,0.0,89711.18489,0.0
688,293.17774239999994,3.691411111,0.0,0.0,0.0,0.0,187674.688,0.0
689,365.23316960000005,4.822295833,0.0,5153835.069,773322.103,0.0,203556.9533,680446.0095
690,485.1828135,3.960174444,0.0,0.0,0.0,0.0,146562.2152,0.0
691,179.034845,5.431993332999999,0.0,0.0,0.0,0.0,220947.5558,0.0
692,567.0920715,6.7272642860000005,0.0,0.0,0.0,0.0,131753.0278,0.0
693,129.9748077,4.677980000000001,0.0,0.0,0.0,0.0,208644.283,0.0
694,165.0401678,7.045198611,0.0,0.0,0.0,0.0,117353.6184,0.0
695,378.9188454,3.28070303,0.0,0.0,0.0,0.0,176789.8894,0.0
696,1025.255005,8.232894872000001,0.0,0.0,0.0,0.0,99260.67703,0.0
697,411.0043335,3.93616,0.0,0.0,0.0,0.0,92370.59272,0.0
698,457.1880629,4.724657407,0.0,156760.6636,0.0,0.0,176066.9091,404899.1875
700,591.1998137999999,5.163504167,0.0,0.0,0.0,0.0,105307.3778,0.0
701,365.2334747,7.972888889,0.0,0.0,0.0,0.0,133868.8658,0.0
702,431.1851853999999,3.749380769,0.0,0.0,0.0,0.0,42249.87364,0.0
703,357.0618515,3.711475,0.0,0.0,0.0,158218.5374,70954.61091,0.0
704,299.2601128,5.173941667,0.0,0.0,0.0,0.0,36553.53907,0.0
705,178.8142293,0.268505556,0.0,0.0,0.0,0.0,32794.76117,0.0
706,401.2539368,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,6613443669.0
707,803.5160522000001,5.30635,0.0,0.0,0.0,0.0,0.0,1654673984.0
708,387.2388814,4.967236111,0.0,0.0,0.0,0.0,0.0,243615592.5
710,501.1793671,5.333591667,0.0,0.0,0.0,0.0,0.0,169331605.6
711,683.1721802000001,7.4673,0.0,0.0,0.0,0.0,0.0,38653265.28
712,307.2281342,5.30635,0.0,0.0,0.0,0.0,0.0,38113302.46
713,825.4975586,5.358866667,0.0,0.0,0.0,0.0,0.0,58469134.9
716,283.2276967,5.279777778,0.0,0.0,0.0,0.0,0.0,32960868.78
717,297.2444211,4.870388095,0.0,0.0,0.0,0.0,0.0,30104555.46
719,639.1277161,7.465991667000001,0.0,0.0,0.0,0.0,0.0,19034495.44
720,404.261879,5.30635,0.0,0.0,0.0,0.0,0.0,33439390.88
723,856.4272461000002,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,15516671.3
724,253.2537422,4.9649,0.0,0.0,0.0,0.0,0.0,15613422.2
725,415.2701111,5.84475,0.0,0.0,0.0,0.0,0.0,15868851.18
726,868.4278869999999,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,24518676.53
727,369.2290141,5.145961111,0.0,0.0,0.0,0.0,0.0,17112390.04
730,174.9550056,8.996945833,0.0,0.0,0.0,28434913.86,0.0,27672394.89
731,469.2423706,5.391772222,0.0,0.0,0.0,0.0,0.0,33307091.19
732,253.2525101,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,11876232.65
734,418.2889252,5.84475,0.0,0.0,0.0,0.0,0.0,9870827.849
735,507.122424,6.372940909,0.0,0.0,0.0,0.0,0.0,8729983.429
736,311.2592621,5.337025,0.0,0.0,0.0,0.0,0.0,18346511.04
737,339.2541199,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,9321021.742
738,486.15559389999993,4.9686333330000005,0.0,0.0,0.0,0.0,0.0,10229668.5
740,456.1817017,5.4478,0.0,0.0,0.0,0.0,0.0,17228072.45
743,187.0966644,1.7503,7780260.932999999,7283707.085,7034971.867000001,7472331.366,8361215.197000001,7640252.276000001
745,455.2261658,4.9686333330000005,0.0,0.0,0.0,0.0,0.0,9476786.114
746,789.1433105000001,7.425783332999999,0.0,0.0,0.0,0.0,0.0,4179027.614
747,885.4304199,5.3043833330000005,0.0,0.0,0.0,0.0,0.0,7534836.282000001
748,500.1704407,5.4478,0.0,0.0,0.0,0.0,0.0,12354375.62
749,499.1853638,5.358866667,0.0,0.0,0.0,0.0,0.0,9419594.805
750,243.1597595,3.1649,4901534.141,4681616.962,4150862.488,5214948.0030000005,0.0,4375013.244
751,789.1454671,7.617999999999999,0.0,0.0,0.0,0.0,0.0,4949130.624
754,144.9222107,5.618016667000001,0.0,0.0,0.0,0.0,0.0,6684968.686000001
756,145.0121155,5.358866667,0.0,0.0,0.0,0.0,0.0,5429846.632
758,441.1578369,4.9686333330000005,0.0,0.0,0.0,0.0,0.0,2292630.392
759,484.1765137,5.5568,0.0,0.0,0.0,0.0,0.0,4864422.708000001
761,311.2228241,4.9686333330000005,0.0,0.0,0.0,0.0,0.0,3031297.3510000003
762,321.2409973,4.98205,0.0,0.0,0.0,0.0,0.0,3705141.056
763,146.9376221,0.03777,7540684.551,0.0,5871503.572000001,8732151.626,5467560.036,5203580.734
765,471.2034403,6.278758333,0.0,0.0,0.0,0.0,0.0,2678637.804
766,415.2342021,3.313388889,0.0,0.0,0.0,0.0,0.0,2088042.637
767,789.1454163,7.205727777999999,0.0,0.0,0.0,3671418.721,0.0,1375931.924
768,429.28573610000007,5.930566667000001,0.0,0.0,0.0,0.0,0.0,2119405.4480000003
769,424.1564636,4.993158333,0.0,0.0,0.0,0.0,0.0,1304336.73
771,285.9086548,8.700283333,0.0,0.0,0.0,0.0,0.0,4516413.097
772,239.9030031,0.347202778,0.0,0.0,0.0,0.0,0.0,3515537.063
773,461.276123,4.725866667,0.0,0.0,0.0,0.0,0.0,1702574.312
774,173.0810525,1.37992619,2929678.52,3424713.618,2756660.005,2649087.932,3503699.445,3310089.724
775,471.19104,4.9686333330000005,0.0,0.0,0.0,0.0,0.0,2055206.023
776,357.26518250000004,5.706508333,0.0,0.0,0.0,0.0,0.0,1616237.803
778,146.93748469999997,1.289316667,0.0,0.0,0.0,0.0,0.0,1111436.285
779,431.2297109,3.027955556,0.0,0.0,0.0,0.0,0.0,1340021.563
781,471.203125,6.635713636,0.0,0.0,0.0,0.0,0.0,951680.9144
782,271.22763060000005,5.5945666670000005,0.0,0.0,0.0,0.0,0.0,1340431.2
783,417.2495728,3.5244,0.0,0.0,0.0,0.0,0.0,1947874.81
784,178.9771554,0.256730952,0.0,0.0,0.0,3628050.149,0.0,2588967.293
786,343.24942020000003,5.1296375,0.0,0.0,0.0,0.0,0.0,1594869.394
787,315.1815376,3.129395833,0.0,0.0,0.0,0.0,0.0,1111829.388
788,152.97755049999998,0.1675216669999999,0.0,0.0,0.0,0.0,0.0,864918.4443
790,320.8862488,0.05422,2966451.352,0.0,2289834.775,4096720.114,0.0,1907089.478
791,192.9975262,5.3903729170000005,0.0,0.0,0.0,0.0,0.0,1779369.747
792,671.0998657,7.207496667000001,962072.8862,0.0,1480121.532,1787694.603,0.0,696160.9174
793,215.12830730000005,2.487008333,906741.2661,914735.3066,915431.0087,0.0,990498.4465,959830.8411
795,295.228241,5.742291667000001,0.0,0.0,0.0,0.0,0.0,962626.7565
799,367.2488556,6.3138,0.0,0.0,0.0,0.0,0.0,927177.3907
800,299.2232306,4.942038095,0.0,0.0,0.0,0.0,0.0,853775.5882
801,1025.1621699999998,7.440238889,0.0,0.0,0.0,0.0,0.0,939449.3647
802,258.91626549999995,0.048485417,0.0,0.0,0.0,0.0,0.0,1419998.052
803,803.1063843,7.256438889,0.0,0.0,0.0,0.0,0.0,526448.9395
806,397.167038,4.964483333,0.0,0.0,0.0,0.0,0.0,429612.8124
809,343.0833588,5.3884625,0.0,0.0,0.0,0.0,0.0,422189.1773
811,333.0985036,3.268234444,0.0,0.0,0.0,0.0,0.0,393831.2775
812,875.1460465,7.522405797,0.0,0.0,0.0,0.0,0.0,194941.0639
813,255.2328293,4.94362,0.0,0.0,0.0,0.0,0.0,170545.0379
814,285.2435883,5.62296,0.0,0.0,0.0,0.0,0.0,227127.5169
815,313.27525330000003,5.960358332999999,0.0,0.0,0.0,0.0,2808962.725,170751.9743
816,299.25980760000004,5.894808332999999,0.0,0.0,0.0,0.0,0.0,153456.6435
817,341.3062439,6.524283333,0.0,0.0,0.0,0.0,2544179.122,116620.5591
818,297.2442754,5.942169444,0.0,0.0,0.0,0.0,0.0,159264.6223
819,243.1967936,4.854175,0.0,0.0,0.0,0.0,0.0,114088.7595
820,327.2547709,5.822716667000001,0.0,0.0,0.0,0.0,0.0,94807.54865
822,401.2187653,3.304566667,0.0,0.0,0.0,0.0,0.0,48329.78512
823,383.2084732,4.7194333330000005,0.0,0.0,0.0,0.0,0.0,33185.28258
824,299.9192932,7.005996667000001,0.0,0.0,0.0,0.0,0.0,86341.79897
825,313.2393468,4.7303861110000005,0.0,0.0,0.0,0.0,0.0,45933.67757
