row ID,row m/z,row retention time,NEG_004_Acetylportentol.mzXML Peak area,NEG_007_12_Desoxydiacetylpyxinol.mzXML Peak area,NEG_008_12_Desoxypyxinol.mzXML Peak area,NEG_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,NEG_011_Bourgeanic_acid.mzXML Peak area,NEG_012_Caperatic_acid.mzXML Peak area
2610,395.0292053,1.9948,0,0,0,0,0,0
2611,577.156311,2.0026,0,0,0,0,0,0
2612,461.0404968,2.307633333,0,0,0,0,0,0
2613,369.1190796,1.684383333,0,0,0,0,0,0
2614,361.0932404,2.843176667,0,0,0,0,0,0
2615,125.023159,1.247691667,0,0,0,0,0,0
2616,239.9027992,0.09597,0,0,0,0,0,0
2617,233.0456187,1.994736111,0,0,0,0,0,0
2618,411.0015869,1.9948,0,0,0,0,0,0
2619,485.0385132,0.8065,0,0,0,0,0,0
2620,225.0398035,1.27714375,0,0,0,0,0,0
2621,294.974762,0.9093,0,0,0,0,0,0
2622,178.9770546,1.964241667,0,0,0,0,0,0
2623,182.9880066,0.678908333,0,0,0,0,0,0
2624,180.9727834,0.386866667,0,0,0,0,0,0
2625,375.1091248,2.938833333,0,0,0,0,0,0
2626,527.118988,2.878158333,0,0,0,0,0,0
2627,351.0884425,4.705647222,0,0,0,0,0,0
2628,354.9972458,1.271516667,0,0,0,0,0,0
2629,355.0822042,2.347961111,0,0,0,0,0,0
2630,151.0390905,2.643994444,0,0,0,0,0,0
2631,293.0267944,1.271516667,0,0,0,0,0,0
2632,248.9607264,0.390694444,0,0,0,0,0,0
2633,167.0346665,1.3269125,0,0,0,0,0,0
2634,165.0183411,1.178933333,0,0,0,0,0,0
2635,394.891777,0.400629167,0,0,0,0,0,0
2636,316.9486694,0.388061111,0,0,0,0,0,0
2637,657.1408635,6.601330864,0,0,0,0,0,0
2638,441.1198578,3.627908333,0,0,0,0,0,0
2639,267.0877584,2.22515,0,0,0,0,0,0
2640,190.9281197,6.763991667,0,0,0,0,0,0
2641,219.0297813,1.59628125,0,0,0,0,0,0
2642,315.1821785,3.200820833,0,0,0,0,0,0
2643,389.1240845,4.0247,0,0,0,0,0,0
2644,459.038325,4.743722222,0,0,0,0,0,0
2645,181.0491435,4.750477778,0,0,0,0,0,0
2646,373.0936249,3.85957,0,0,0,0,0,0
2647,741.2162476,4.769108333,0,0,0,0,0,0
2648,345.0982259,4.393377778,0,0,0,0,0,0
2649,122.6362057,4.744883333,0,0,0,0,0,0
2650,163.0389837,4.709775,0,0,0,0,0,0
2651,375.1088066,3.255266667,0,0,0,0,0,0
2652,537.1770172,5.898308333,0,0,0,0,0,0
2653,137.0582886,4.740266667,0,0,0,0,0,0
2654,195.0655721,4.753588889,0,0,0,0,0,0
2655,385.0907249,1.772895833,0,0,0,0,0,0
2656,387.1445465,4.685766667,0,0,0,0,0,0
2657,717.2192841,4.717583333,0,0,0,0,0,0
2658,209.0812912,3.170541667,0,0,0,0,0,0
2659,809.209671,6.358958333,0,0,0,0,0,0
2660,427.1003418,4.6832,0,0,0,0,0,0
2661,122.0392475,4.717583333,0,0,0,0,0,0
2662,195.0654907,2.1169,0,0,0,0,0,0
2663,659.1774902,6.017266667,0,0,0,0,0,0
2664,266.028141,1.774420833,0,0,0,0,0,0
2665,457.0444183,4.736183333,0,0,0,0,0,0
2666,414.0410461,4.882683333,0,0,0,0,0,0
2667,429.1918335,4.757366667,0,0,0,0,0,0
2668,715.2402344,6.450266667,0,0,0,0,0,0
2669,357.0981293,4.7049,0,0,0,0,0,0
2670,345.09855,3.598557143,0,0,0,0,0,0
2671,249.0378723,1.77362381,0,0,0,0,0,0
2672,444.0910645,5.019833333,0,0,0,0,0,0
2673,414.0411428,4.718455556,0,0,0,0,0,0
2674,179.0344055,1.678483333,0,0,0,0,0,0
2675,841.1420593,4.882683333,0,0,0,0,0,0
2676,289.0444412,1.783804167,0,0,0,0,0,0
2677,467.10672,5.035533333,0,0,0,0,0,0
2678,373.1287842,4.936983333,0,0,0,0,0,0
2679,509.14534,5.594433333,0,0,0,0,0,0
2680,567.1871948,5.6511,0,0,0,0,0,0
2681,180.0406723,4.755733333,0,0,0,0,0,0
2682,403.1398112,4.1849,0,0,0,0,0,0
2683,457.1115723,4.0247,0,0,0,0,0,0
2684,179.0343838,4.3023875,0,0,0,0,0,0
2685,137.0596708,1.766669444,0,0,0,0,0,0
2686,419.135376,4.374066667,0,0,0,0,0,0
2687,373.1291885,4.522025,0,0,0,0,0,0
2688,553.170166,4.853666667,0,0,0,0,0,0
2689,211.0608275,1.649340741,0,0,0,0,0,0
2690,363.1234741,4.717516667,0,0,0,0,0,0
2691,265.1080729,4.07635,0,0,0,0,0,0
2692,167.0343628,1.336312121,0,0,0,0,0,0
2693,523.1613159,5.876308333,0,0,0,0,0,0
2694,181.0494293,3.8417,0,0,0,0,0,0
2695,144.9225321,4.221741667,0,0,0,0,0,0
2696,395.0746511,3.892372222,0,0,0,0,0,0
2697,467.0989554,3.810745238,0,0,0,0,0,0
2698,375.1090607,3.617253333,0,0,0,0,0,0
2699,280.0443217,3.011741667,0,0,0,0,0,0
2700,181.0489756,3.911716667,0,0,0,0,0,0
2701,179.0340576,4.651083333,0,0,0,0,0,0
2702,144.9224205,4.663904167,0,0,0,0,0,0
2703,687.2085571,6.260783333,0,0,0,0,0,0
2704,373.129659,3.730322222,0,0,0,0,0,0
2705,391.1043549,3.376725,0,0,0,0,0,0
2706,413.0853424,4.3966,0,0,0,0,0,0
2707,311.0089773,1.767302778,0,0,0,0,0,0
2708,194.9050598,4.540725,0,0,0,0,0,0
2709,462.1405487,4.0247,0,0,0,0,0,0
2710,411.0705032,3.245541667,0,0,0,0,0,0
2711,357.0985921,5.598422222,0,0,0,0,0,0
2712,195.0654627,4.412427778,0,0,0,0,0,0
2713,373.092691,3.28585,0,0,0,0,0,0
2714,167.0345968,4.404011111,0,0,0,0,0,0
2715,280.0438538,2.1169,0,0,0,0,0,0
2716,181.0494715,3.593327778,0,0,0,0,0,0
2717,264.0095113,3.172305556,0,0,0,0,0,0
2718,443.0962016,3.262588889,0,0,0,0,0,0
2719,182.9880091,4.555927778,0,0,0,0,0,0
2720,163.0390511,4.021016667,0,0,0,0,0,0
2721,263.0547006,2.97892619,0,0,0,0,0,0
2722,294.0599174,3.168458333,0,0,0,0,0,0
2723,277.0698948,3.173158333,0,0,0,0,0,0
2724,325.9733978,1.764576667,0,0,0,0,0,0
2725,223.0970675,2.932255556,0,0,0,0,0,0
2726,167.0345917,2.884677778,0,0,0,0,0,0
2727,280.9757477,1.76886,0,0,0,0,0,0
2728,460.0862071,3.260227778,0,0,0,0,0,0
2729,359.0778313,4.122502083,0,0,0,0,0,0
2730,225.0400589,3.21687,0,0,0,0,0,0
2731,225.0402705,1.926955556,0,0,0,0,0,0
2732,239.0561513,2.174490476,0,0,0,0,0,0
2733,502.0215683,3.818441667,0,0,0,0,0,0
2734,247.0979805,4.006286667,0,0,0,0,0,0
2735,193.0504227,1.519630556,0,0,0,0,0,0
2736,357.0984924,4.12881,0,0,0,0,0,0
2737,165.0910695,3.169994444,0,0,0,0,0,0
2738,195.0657768,3.617944444,0,0,0,0,0,0
2739,247.0977456,3.988955914,0,0,0,0,0,0
2740,429.1920509,4.3293875,0,0,0,0,0,0
2741,195.0292289,1.071787879,0,0,0,0,0,0
2742,292.0048294,3.166725,0,0,0,0,0,0
2743,195.0645981,4.066441667,0,0,0,0,0,0
2744,535.1624552,5.416283333,0,0,0,0,0,0
2745,163.0391617,1.646316667,0,0,0,0,0,0
2746,473.0406227,3.2501375,0,0,0,0,0,0
2747,317.0760193,3.188366667,0,0,0,0,0,0
2748,357.0989431,4.030338889,0,0,0,0,0,0
2749,211.0244942,1.641210417,0,0,0,0,0,0
2750,359.1138878,4.302695833,0,0,0,0,0,0
2751,481.1141319,3.968304167,0,0,0,0,0,0
2752,271.0615997,3.374458333,0,0,0,0,0,0
2753,235.0220291,1.347026667,0,0,0,0,0,0
2754,195.0653636,4.297188889,0,0,0,0,0,0
2755,194.9055049,4.18745,0,0,0,0,0,0
2756,331.0833206,3.298844444,0,0,0,0,0,0
2757,595.2163289,4.061327778,0,0,0,0,0,0
2758,375.1088531,3.653366667,0,0,0,0,0,0
2759,205.0863438,5.1145375,0,0,0,0,0,0
2760,553.1708069,4.462608333,0,0,0,0,0,0
2761,488.0046895,3.217727778,0,0,0,0,0,0
2762,405.0828743,3.049179167,0,0,0,0,0,0
2763,223.0613739,1.734656667,0,0,0,0,0,0
2764,489.0121918,3.231558333,0,0,0,0,0,0
2765,553.1344604,4.323833333,0,0,0,0,0,0
2766,193.0500473,1.96535,0,0,0,0,0,0
2767,389.1251526,4.395883333,0,0,0,0,0,0
2768,483.0939865,3.256058333,0,0,0,0,0,0
2769,209.0805537,1.758916667,0,0,0,0,0,0
2770,194.0579624,2.116716667,0,0,0,0,0,0
2771,389.0883789,2.592458333,0,0,0,0,0,0
2772,385.2021423,5.115363333,0,0,0,0,0,0
2773,359.0774638,3.194877778,0,0,0,0,0,0
2774,209.0454952,1.229183333,0,0,0,0,0,0
2775,166.0499496,1.968066667,0,0,0,0,0,0
2776,275.0289205,1.336481481,0,0,0,0,0,0
2777,237.1129906,3.934515152,0,0,0,0,0,0
2778,392.0957489,3.217408333,0,0,0,0,0,0
2779,342.0984802,3.928026667,0,0,0,0,0,0
2780,403.1404165,4.616711111,0,0,0,0,0,0
2781,481.1142273,3.797405556,0,0,0,0,0,0
2782,513.2131246,4.434788889,0,0,0,0,0,0
2783,225.0404343,1.337681667,0,0,0,0,0,0
2784,313.035656,2.3183625,0,0,0,0,0,0
2785,165.0182619,0.79089375,0,0,0,0,0,0
2786,339.9890709,2.1176125,0,0,0,0,0,0
2787,279.123938,3.77879,0,0,0,0,0,0
2788,205.0498352,2.3144,0,0,0,0,0,0
2789,373.0936035,4.96165,0,0,0,0,0,0
2790,177.018198,4.96325,0,0,0,0,0,0
2791,197.8072879,8.452241667,0,0,0,0,0,0
2792,195.8103836,8.453911667,0,0,0,0,0,0
2793,174.9551426,8.426134848,0,0,0,0,0,0
2794,144.9223404,8.412563333,0,0,0,0,0,0
2795,255.0063019,2.0973,0,0,0,0,0,0
2796,306.999054,2.85365,0,0,0,0,0,0
2797,199.8042933,8.453907407,0,0,0,0,0,0
2798,312.836319,8.413225,0,0,0,0,0,0
2799,205.8391552,8.452860417,0,0,0,0,0,0
2800,207.836175,8.452860417,0,0,0,0,0,0
2801,190.9280203,8.85255942,0,0,0,0,0,0
2802,383.189537,6.778383333,0,0,0,0,0,0
2803,231.9312286,8.442883333,0,0,0,0,0,0
2804,215.8680716,8.473110417,0,0,0,0,0,0
2805,355.1584167,6.2593,0,0,0,0,0,0
2806,146.9375839,8.565204167,0,0,0,0,0,0
2807,338.983963,4.626133333,0,0,0,0,0,0
2808,338.9364929,2.846433333,0,0,0,0,0,0
2809,200.8582611,8.410416667,0,0,0,0,0,0
2810,225.8968658,8.479358333,0,0,0,0,0,0
2811,134.86409,8.48665,0,0,0,0,0,0
2812,132.8665619,8.48665,0,0,0,0,0,0
2813,269.0221252,2.876016667,0,0,0,0,0,0
2814,322.8870735,8.428879167,0,0,0,0,0,0
2815,304.9142325,8.428130952,0,0,0,0,0,0
2816,207.0548706,2.306716667,0,0,0,0,0,0
2817,209.8332205,8.454777083,0,0,0,0,0,0
2818,242.9432864,8.41912619,0,0,0,0,0,0
2819,335.9324341,2.846433333,0,0,0,0,0,0
2820,195.0290833,2.347516667,0,0,0,0,0,0
2821,358.9295044,4.1084,0,0,0,0,0,0
2822,222.8295202,8.458991667,0,0,0,0,0,0
2823,360.9263967,4.104166667,0,0,0,0,0,0
2824,192.9281387,8.424558333,0,0,0,0,0,0
2825,383.9341125,2.846433333,0,0,0,0,0,0
2826,299.91922,8.417672222,0,0,0,0,0,0
2827,358.9289856,4.06115,0,0,0,0,0,0
2828,473.0182861,4.958196667,0,0,0,0,0,0
2829,180.9726988,8.545602381,0,0,0,0,0,0
2830,187.0967204,1.752,0,0,0,0,0,0
2831,125.871769,8.4728,0,0,0,0,0,0
2832,173.9251709,8.436225,0,0,0,0,0,0
2833,271.0377808,3.196516667,0,0,0,0,0,0
2834,187.940979,8.44315,0,0,0,0,0,0
2835,163.0384489,4.961914286,0,0,0,0,0,0
2836,376.9394646,4.773841667,0,0,0,0,0,0
2837,399.1842651,6.777783333,0,0,0,0,0,0
2838,393.8963165,4.279766667,0,0,0,0,0,0
2839,243.0060654,3.663105556,0,0,0,0,0,0
2840,216.9903717,1.46565,0,0,0,0,0,0
2841,407.0542179,5.195314815,0,0,0,0,0,0
2842,411.10849,2.306716667,0,0,0,0,0,0
2843,433.0331573,4.152166667,0,0,0,0,0,0
2844,228.8533529,8.403172222,0,0,0,0,0,0
2845,229.9008699,8.412378431,0,0,0,0,0,0
2846,323.9889679,2.85365,0,0,0,0,0,0
2847,282.9612122,2.954066667,0,0,0,0,0,0
2848,1013.97821,2.85365,0,0,0,0,0,0
2849,328.810173,8.413225,0,0,0,0,0,0
2850,399.1091309,4.058070833,0,0,0,0,0,0
2851,343.0820923,4.880120833,0,0,0,0,0,0
2852,239.0111328,8.47582,0,0,0,0,0,0
2853,163.0392019,2.904572727,0,0,0,0,0,0
2854,561.953064,2.913666667,0,0,0,0,0,0
2855,129.9350996,8.43573125,0,0,0,0,0,0
2856,405.0382233,3.506283333,0,0,0,0,0,0
2857,195.0651207,4.8850875,0,0,0,0,0,0
2858,255.0062866,2.720033333,0,0,0,0,0,0
2859,222.8404943,8.410248485,0,0,0,0,0,0
2860,368.9702148,2.839883333,0,0,0,0,0,0
2861,328.8280312,8.517311111,0,0,0,0,0,0
2862,324.9687683,3.438986667,0,0,0,0,0,0
2863,142.9279515,8.413092424,0,0,0,0,0,0
2864,199.8503265,8.402783333,0,0,0,0,0,0
2865,163.0389862,1.521116667,0,0,0,0,0,0
2866,362.9225769,4.096783333,0,0,0,0,0,0
2867,441.0803223,4.956216667,0,0,0,0,0,0
2868,491.1832581,6.777783333,0,0,0,0,0,0
2869,133.0282726,4.954166667,0,0,0,0,0,0
2870,371.1531677,6.270216667,0,0,0,0,0,0
2871,160.9172707,8.402783333,0,0,0,0,0,0
2872,578.9538879,2.85365,0,0,0,0,0,0
2873,951.2377186,7.646002083,0,0,0,0,0,0
2874,258.9568481,2.699583333,0,0,0,0,0,0
2875,244.8483467,8.402783333,0,0,0,0,0,0
2876,283.0011597,3.021033333,0,0,0,0,0,0
2877,876.1362915,2.3144,0,0,0,0,0,0
2878,322.9939575,2.102516667,0,0,0,0,0,0
2879,210.9799737,5.194253704,0,0,0,0,0,0
2880,245.0031738,3.662208333,0,0,0,0,0,0
2881,593.1218872,7.472866667,0,0,0,0,0,0
2882,357.9213664,3.691583333,0,0,0,0,0,0
2883,369.0985565,3.301741667,0,0,0,0,0,0
2884,339.9840088,2.0898,0,0,0,0,0,0
2885,769.1747742,4.961466667,0,0,0,0,0,0
2886,391.8821411,4.257983333,0,0,0,0,0,0
2887,369.0980225,2.533283333,0,0,0,0,0,0
2888,198.8637212,8.410561111,0,0,0,0,0,0
2889,518.0163574,4.955566667,0,0,0,0,0,0
2890,269.0221558,2.708066667,0,0,0,0,0,0
2891,239.0590744,7.5794,0,0,0,0,0,0
2892,253.0270309,3.314416667,0,0,0,0,0,0
2893,200.9239629,8.354519444,0,0,0,0,0,0
2894,803.1977931,7.337838095,0,0,0,0,0,0
2895,951.2360535,7.868254545,0,0,0,0,0,0
2896,743.1400681,7.620745833,0,0,0,0,0,0
2897,186.1126137,1.258983333,0,0,0,0,0,0
2898,215.1283112,2.485616667,0,0,0,0,0,0
2899,146.9720993,0.27075,0,0,0,0,0,0
2900,134.8933868,6.777783333,0,0,0,0,0,0
2901,201.1124878,2.131616667,0,0,0,0,0,0
2902,151.0389023,2.109283333,0,0,0,0,0,0
2903,743.1401164,8.082938889,0,0,0,0,0,0
2904,259.025238,3.104427778,0,0,0,0,0,0
2905,812.7637024,4.2791,0,0,0,0,0,0
2906,179.0341377,1.413883333,0,0,0,0,0,0
2907,639.1283264,7.477829167,0,0,0,0,0,0
2908,451.0767036,4.878910256,0,0,0,0,0,0
2909,610.3919983,6.2653,0,0,0,0,0,0
2910,428.060379,4.880177083,0,0,0,0,0,0
2911,239.0592128,6.766938095,0,0,0,0,0,0
2912,507.1222595,6.8824,0,0,0,0,0,0
2913,810.7656555,4.267608333,0,0,0,0,0,0
2914,219.065918,2.637591667,0,0,0,0,0,0
2915,149.0231308,2.35885,0,0,0,0,0,0
2916,223.0282657,7.856998718,0,0,0,0,0,0
2917,165.0401859,6.694675,0,0,0,0,0,0
2918,639.1295349,7.703103333,0,0,0,0,0,0
2919,359.0781206,4.373852381,0,0,0,0,0,0
2920,411.0702386,4.882389744,0,0,0,0,0,0
2921,227.0197042,1.669166667,0,0,0,0,0,0
2922,833.1905212,7.621053333,0,0,0,0,0,0
2923,789.145752,7.419588889,0,0,0,0,0,0
2924,441.1932085,5.60107963,0,0,0,0,0,0
2925,789.1458333,7.620894444,0,0,0,0,0,0
2926,375.1094118,4.61254902,0,0,0,0,0,0
2927,403.1039385,4.314247619,0,0,0,0,0,0
2928,247.0612762,2.801633333,0,0,0,0,0,0
2929,451.0764847,5.122858333,0,0,0,0,0,0
2930,461.1166796,6.173733333,0,0,0,0,0,0
2931,311.0931702,2.480416667,0,0,0,0,0,0
2932,181.0496941,2.374654167,0,0,0,0,0,0
2933,293.0826797,2.456170833,0,0,0,0,0,0
2934,252.9895477,2.715838889,0,0,0,0,0,0
2935,305.046346,3.323516667,0,0,0,0,0,0
2936,403.1398849,4.086670833,0,0,0,0,0,0
2937,345.0988579,3.812,0,0,0,0,0,0
2938,299.0278473,6.113011111,0,0,0,0,0,0
2939,299.2601471,5.985836111,0,0,0,0,0,0
2940,193.086634,1.874857143,0,0,0,0,0,0
2941,265.1485011,5.565347222,0,0,0,0,0,0
2942,359.0778351,4.90235,0,0,0,0,0,0
2943,313.2393748,3.973308333,0,0,0,0,0,0
2944,195.0655251,2.274116667,0,0,0,0,0,0
2945,225.0404004,1.795375758,0,0,0,0,0,0
2946,159.065688,1.145557143,0,0,0,0,0,0
2947,371.1709595,2.458333333,0,0,0,0,0,0
2948,369.1551514,2.181883333,0,0,0,0,0,0
2949,345.1472626,3.081766667,0,0,0,0,0,0
2950,219.102005,2.046566667,0,0,0,0,0,0
2951,327.1820984,2.255858333,0,0,0,0,0,0
2952,361.1424408,2.458333333,0,0,0,0,0,0
2953,325.1655579,1.784416667,0,0,0,0,0,0
2954,369.1552582,2.815433333,0,0,0,0,0,0
2955,388.1611633,2.458333333,0,0,0,0,0,0
2956,175.0604324,0.711225,0,0,0,0,0,0
2957,125.0482979,3.081766667,0,0,0,0,0,0
2958,295.1548767,2.25815,0,0,0,0,0,0
2959,195.1017609,1.509016667,0,0,0,0,0,0
2960,319.154541,3.104966667,0,0,0,0,0,0
2961,327.1819305,2.4509,0,0,0,0,0,0
2962,195.1017609,1.353366667,0,0,0,0,0,0
2963,247.0970306,1.947833333,0,0,0,0,0,0
2964,353.1615397,2.773072222,0,0,0,0,0,0
2965,367.1394653,2.133016667,0,0,0,0,0,0
2966,337.1290894,1.97675,0,0,0,0,0,0
2967,233.1177521,2.39635,0,0,0,0,0,0
2968,327.1820882,3.093038889,0,0,0,0,0,0
2969,372.165863,3.088966667,0,0,0,0,0,0
2970,173.0448761,0.459583333,0,0,0,0,0,0
2971,339.1445618,2.25815,0,0,0,0,0,0
2972,358.1837158,3.07455,0,0,0,0,0,0
2973,207.0658855,1.446383333,0,0,0,0,0,0
2974,352.1761627,3.07455,0,0,0,0,0,0
2975,315.1448669,1.300716667,0,0,0,0,0,0
2976,247.1696625,3.120116667,0,0,0,0,0,0
2977,174.9551239,3.249376667,0,0,0,0,0,0
2978,239.0919533,1.552016667,0,0,0,0,0,0
2979,273.1131287,2.544066667,0,0,0,0,0,0
2980,351.1089249,1.704,0,0,0,0,0,0
2981,191.071044,2.034139583,0,0,0,0,0,0
2982,307.1556854,2.399891667,0,0,0,0,0,0
2983,239.0918808,1.353366667,0,0,0,0,0,0
2984,323.1500244,2.815433333,0,0,0,0,0,0
2985,281.1758118,2.458333333,0,0,0,0,0,0
2986,387.1660004,1.824016667,0,0,0,0,0,0
2987,261.149292,2.815433333,0,0,0,0,0,0
2988,500.0976563,3.081766667,0,0,0,0,0,0
2989,293.1394653,2.266333333,0,0,0,0,0,0
2990,307.0828705,1.820141667,0,0,0,0,0,0
2991,385.1500244,1.485616667,0,0,0,0,0,0
2992,385.1502533,2.08595,0,0,0,0,0,0
2993,215.092144,1.471258333,0,0,0,0,0,0
2994,454.0932312,3.081766667,0,0,0,0,0,0
2995,323.1134338,1.586783333,0,0,0,0,0,0
2996,303.1602173,3.628816667,0,0,0,0,0,0
2997,163.1116333,2.25815,0,0,0,0,0,0
2998,279.1600494,2.815433333,0,0,0,0,0,0
2999,247.0977497,3.134270833,0,0,0,0,0,0
3000,411.1774597,2.458333333,0,0,0,0,0,0
3001,279.1600037,2.489116667,0,0,0,0,0,0
3002,369.1916809,3.448333333,0,0,0,0,0,0
3003,386.1454163,2.164216667,0,0,0,0,0,0
3004,386.1456604,2.2897,0,0,0,0,0,0
3005,124.4232407,3.081766667,0,0,0,0,0,0
3006,219.1019592,1.52565,0,0,0,0,0,0
3007,410.1039937,3.105661111,0,0,0,0,0,0
3008,285.0978394,1.374366667,0,0,0,0,0,0
3009,323.150528,2.3312,0,0,0,0,0,0
3010,255.0876999,1.266333333,0,0,0,0,0,0
3011,355.1397095,1.97675,0,0,0,0,0,0
3012,359.12677,2.1719,0,0,0,0,0,0
3013,386.1456299,2.815433333,0,0,0,0,0,0
3014,269.1028748,1.300716667,0,0,0,0,0,0
3015,311.187027,3.124683333,0,0,0,0,0,0
3016,557.2750854,3.22645,0,0,0,0,0,0
3017,211.0972341,1.926194444,0,0,0,0,0,0
3018,667.3341064,2.25815,0,0,0,0,0,0
3019,679.2974854,2.25815,0,0,0,0,0,0
3020,277.0711899,1.755683333,0,0,0,0,0,0
3021,385.1503601,2.266333333,0,0,0,0,0,0
3022,259.1336975,2.984233333,0,0,0,0,0,0
3023,233.0820084,2.695541667,0,0,0,0,0,0
3024,301.0926208,1.289983333,0,0,0,0,0,0
3025,413.1811523,3.23285,0,0,0,0,0,0
3026,217.086319,2.197316667,0,0,0,0,0,0
3027,325.1656189,2.489116667,0,0,0,0,0,0
3028,429.1763306,2.321383333,0,0,0,0,0,0
3029,289.1085281,2.387075,0,0,0,0,0,0
3030,439.158371,2.458333333,0,0,0,0,0,0
3031,251.0924713,2.148186667,0,0,0,0,0,0
3032,217.0710907,1.044766667,0,0,0,0,0,0
3033,179.1063995,2.458333333,0,0,0,0,0,0
3034,205.0862427,1.36655,0,0,0,0,0,0
3035,619.3126831,2.458333333,0,0,0,0,0,0
3036,384.1295776,2.133016667,0,0,0,0,0,0
3037,189.0394897,0.328083333,0,0,0,0,0,0
3038,345.1187286,2.117533333,0,0,0,0,0,0
3039,293.0671285,1.390555556,0,0,0,0,0,0
3040,151.0752411,2.815433333,0,0,0,0,0,0
3041,241.0711517,0.97585,0,0,0,0,0,0
3042,371.1344299,1.57895,0,0,0,0,0,0
3043,321.1343079,2.078183333,0,0,0,0,0,0
3044,245.0661621,1.1592,0,0,0,0,0,0
3045,275.1135864,1.52565,0,0,0,0,0,0
3046,263.128479,2.062233333,0,0,0,0,0,0
3047,243.0490875,0.721433333,0,0,0,0,0,0
3048,144.9223378,3.988766667,0,0,0,0,0,0
3049,279.0874901,1.6123375,0,0,0,0,0,0
3050,291.1238098,2.313616667,0,0,0,0,0,0
3051,353.1238403,1.947833333,0,0,0,0,0,0
3052,483.2231903,3.186116667,0,0,0,0,0,0
3053,337.1293945,2.707083333,0,0,0,0,0,0
3054,243.0664317,2.114638889,0,0,0,0,0,0
3055,429.1877747,2.458333333,0,0,0,0,0,0
3056,263.0926361,1.525658333,0,0,0,0,0,0
3057,277.1444702,3.42905,0,0,0,0,0,0
3058,323.1499939,2.133016667,0,0,0,0,0,0
3059,144.9226583,3.239005556,0,0,0,0,0,0
3060,235.9260651,3.289,0,0,0,0,0,0
3061,127.0388794,0.807566667,0,0,0,0,0,0
3062,353.1239624,2.062233333,0,0,0,0,0,0
3063,293.1393738,1.97675,0,0,0,0,0,0
3064,195.1017914,2.329183333,0,0,0,0,0,0
3065,279.1234741,1.721216667,0,0,0,0,0,0
3066,327.1083984,1.541616667,0,0,0,0,0,0
3067,329.1243286,3.043833333,0,0,0,0,0,0
3068,305.101635,2.558179167,0,0,0,0,0,0
3069,215.0559341,1.06925,0,0,0,0,0,0
3070,404.1558228,1.824016667,0,0,0,0,0,0
3071,355.1397247,2.42515,0,0,0,0,0,0
3072,359.1275635,2.815433333,0,0,0,0,0,0
3073,402.1405334,2.078183333,0,0,0,0,0,0
3074,357.1557159,2.203958333,0,0,0,0,0,0
3075,353.1239929,1.636583333,0,0,0,0,0,0
3076,385.1500549,2.984233333,0,0,0,0,0,0
3077,287.1134949,2.156866667,0,0,0,0,0,0
3078,179.0705051,1.597079167,0,0,0,0,0,0
3079,403.1611328,1.541616667,0,0,0,0,0,0
3080,235.1334229,2.815433333,0,0,0,0,0,0
3081,307.0822525,1.531841667,0,0,0,0,0,0
3082,407.1323242,2.25815,0,0,0,0,0,0
3083,237.0406748,1.59715,0,0,0,0,0,0
3084,307.1182861,2.182075,0,0,0,0,0,0
3085,225.1132126,2.252878571,0,0,0,0,0,0
3086,247.097168,2.890516667,0,0,0,0,0,0
3087,151.1116333,1.509016667,0,0,0,0,0,0
3088,169.0496445,1.029375,0,0,0,0,0,0
3089,405.120341,2.407816667,0,0,0,0,0,0
3090,326.0879211,2.046566667,0,0,0,0,0,0
3091,237.1127472,1.53075,0,0,0,0,0,0
3092,381.1913071,3.456733333,0,0,0,0,0,0
3093,257.1028442,1.300716667,0,0,0,0,0,0
3094,177.0547714,2.082577778,0,0,0,0,0,0
3095,203.0707436,2.0742,0,0,0,0,0,0
3096,184.9291687,7.77508,0,0,0,0,0,0
3097,291.0878601,1.735491667,0,0,0,0,0,0
3098,309.1343079,2.070366667,0,0,0,0,0,0
3099,241.0323944,0.4527,0,0,0,0,0,0
3100,402.1401672,1.485616667,0,0,0,0,0,0
3101,344.0982056,1.541616667,0,0,0,0,0,0
3102,151.1116333,1.353366667,0,0,0,0,0,0
3103,527.2149048,3.165183333,0,0,0,0,0,0
3104,249.0762711,1.400338889,0,0,0,0,0,0
3105,323.1498566,1.784416667,0,0,0,0,0,0
3106,295.0826263,1.599425,0,0,0,0,0,0
3107,157.0499649,0.95715,0,0,0,0,0,0
3108,285.059967,1.044766667,0,0,0,0,0,0
3109,291.0878296,2.064522222,0,0,0,0,0,0
3110,323.0771179,1.190666667,0,0,0,0,0,0
3111,251.0927364,2.946929365,0,0,0,0,0,0
3112,207.0299072,1.507672917,0,0,0,0,0,0
3113,317.1239777,1.955616667,0,0,0,0,0,0
3114,405.1164246,1.947833333,0,0,0,0,0,0
3115,706.2359924,4.188516667,0,0,0,0,0,0
3116,231.1022186,2.9113,0,0,0,0,0,0
3117,371.1707153,1.963783333,0,0,0,0,0,0
3118,271.0821533,1.228966667,0,0,0,0,0,0
3119,389.1446075,2.687183333,0,0,0,0,0,0
3120,259.0132294,0.721433333,0,0,0,0,0,0
3121,413.1816406,2.923516667,0,0,0,0,0,0
3122,235.0973307,1.716477778,0,0,0,0,0,0
3123,241.1081238,1.302708333,0,0,0,0,0,0
3124,367.1029358,1.10395,0,0,0,0,0,0
3125,391.1403961,3.075275,0,0,0,0,0,0
3126,319.1557617,4.163116667,0,0,0,0,0,0
