row ID,row m/z,row retention time,POS_004_Acetylportentol.mzXML Peak area,POS_007_12_Desoxydiacetylpyxinol.mzXML Peak area,POS_008_12_Desoxypyxinol.mzXML Peak area,POS_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,POS_011_Bourgeanic_acid.mzXML Peak area,POS_012_Caperatic_acid.mzXML Peak area
2238,171.1385405,2.200600725,0,0,0,0,0,0
2239,207.0653207,2.394666667,0,0,0,0,0,0
2240,466.0346985,2.387766667,0,0,0,0,0,0
2241,694.0742188,2.387766667,0,0,0,0,0,0
2242,451.0701599,2.387766667,0,0,0,0,0,0
2243,657.128418,2.380133333,0,0,0,0,0,0
2244,332.0440216,2.40285,0,0,0,0,0,0
2245,291.0172577,2.387766667,0,0,0,0,0,0
2246,302.0109863,2.387766667,0,0,0,0,0,0
2247,286.0388489,2.387766667,0,0,0,0,0,0
2248,210.0721359,2.387766667,0,0,0,0,0,0
2249,411.1070658,3.446355556,0,0,0,0,0,0
2250,223.0602722,1.536583333,0,0,0,0,0,0
2251,140.0682335,2.41203,0,0,0,0,0,0
2252,167.0128886,2.397483333,0,0,0,0,0,0
2253,437.0811462,2.40285,0,0,0,0,0,0
2254,464.0390625,2.380133333,0,0,0,0,0,0
2255,327.065094,2.40285,0,0,0,0,0,0
2256,904.8330688,8.344325,0,0,0,0,0,0
2257,561.5802612,2.380133333,0,0,0,0,0,0
2258,492.0968323,2.387766667,0,0,0,0,0,0
2259,221.081289,3.385692857,0,0,0,0,0,0
2260,125.9864426,2.371566667,0,0,0,0,0,0
2261,347.0087585,2.441716667,0,0,0,0,0,0
2262,309.0286255,2.264408333,0,0,0,0,0,0
2263,163.0390629,2.366407843,0,0,0,0,0,0
2264,305.9818878,2.434133333,0,0,0,0,0,0
2265,904.8326009,7.444605556,0,0,0,0,0,0
2266,924.2702275,7.852816228,0,0,0,0,0,0
2267,425.1443176,2.225966667,0,0,0,0,0,0
2268,425.1230469,5.220591667,0,0,0,0,0,0
2269,878.8171858,7.295944697,0,0,0,0,0,0
2270,219.065211,3.031916667,0,0,0,0,0,0
2271,182.9852467,2.419504167,0,0,0,0,0,0
2272,158.9614182,2.381225,0,0,0,0,0,0
2273,184.9856415,2.342766667,0,0,0,0,0,0
2274,178.1227016,0.5560625,0,0,0,0,0,0
2275,199.9879456,2.169209259,0,0,0,0,0,0
2276,143.9968858,2.220437879,0,0,0,0,0,0
2277,281.0514648,7.90171,0,0,0,0,0,0
2278,193.0497406,1.829353333,0,0,0,0,0,0
2279,208.0397167,2.490866667,0,0,0,0,0,0
2280,447.1263275,2.22015,0,0,0,0,0,0
2281,876.8026581,7.454677778,0,0,0,0,0,0
2282,860.2704366,7.648569444,0,0,0,0,0,0
2283,332.9620972,2.997458333,0,0,0,0,0,0
2284,877.2644828,7.644502381,0,0,0,0,0,0
2285,912.190373,7.265590476,0,0,0,0,0,0
2286,1128.316974,8.336485,0,0,0,0,0,0
2287,308.0253664,7.924664943,0,0,0,0,0,0
2288,207.1589813,2.068625,0,0,0,0,0,0
2289,251.1850777,2.053591667,0,0,0,0,0,0
2290,147.0657295,7.672905,0,0,0,0,0,0
2291,850.7857132,7.350004167,0,0,0,0,0,0
2292,269.0791626,2.0446,0,0,0,0,0,0
2293,263.1261305,2.467775758,0,0,0,0,0,0
2294,476.3300769,6.923915278,0,0,0,0,0,0
2295,205.049708,2.044516667,0,0,0,0,0,0
2296,241.0262833,2.823675,0,0,0,0,0,0
2297,335.2194576,5.078583333,0,0,0,0,0,0
2298,315.0862312,2.854595833,0,0,0,0,0,0
2299,367.2097549,3.731613636,0,0,0,0,0,0
2300,235.0787455,0.2434,0,0,0,0,0,0
2301,213.0967687,0.249522222,0,0,0,0,0,0
2302,195.0863686,0.248266667,0,0,0,0,0,0
2303,447.1686554,0.25675,0,0,0,0,0,0
2304,338.1148376,0.2482,0,0,0,0,0,0
2305,205.0682949,0.249519697,0,0,0,0,0,0
2306,177.0755787,0.250204167,0,0,0,0,0,0
2307,219.0839386,0.260133333,0,0,0,0,0,0
2308,478.0975189,0.252733333,0,0,0,0,0,0
2309,509.1389465,0.2482,0,0,0,0,0,0
2310,183.085818,0.256905556,0,0,0,0,0,0
2311,159.0652351,0.245916667,0,0,0,0,0,0
2312,141.0545425,0.245916667,0,0,0,0,0,0
2313,297.0490723,0.271308333,0,0,0,0,0,0
2314,312.0136108,0.271233333,0,0,0,0,0,0
2315,417.1576538,0.24445,0,0,0,0,0,0
2316,172.9771271,0.28075,0,0,0,0,0,0
2317,201.0082893,0.514469444,0,0,0,0,0,0
2318,184.9857058,4.540657143,0,0,0,0,0,0
2319,167.0129272,6.319783333,0,0,0,0,0,0
2320,194.1177502,6.580952083,0,0,0,0,0,0
2321,129.0547676,0.249325,0,0,0,0,0,0
2322,147.0653712,0.253911111,0,0,0,0,0,0
2323,267.0388997,0.255251852,0,0,0,0,0,0
2324,282.0032005,0.2519125,0,0,0,0,0,0
2325,148.0968887,0.252106667,0,0,0,0,0,0
2326,186.9811411,5.722291667,0,0,0,0,0,0
2327,163.0391327,5.681301111,0,0,0,0,0,0
2328,219.0188344,0.519901852,0,0,0,0,0,0
2329,125.9864655,5.852283333,0,0,0,0,0,0
2330,980.2796326,7.521716667,0,0,0,0,0,0
2331,178.1228668,3.829313333,0,0,0,0,0,0
2332,418.0771942,0.248266667,0,0,0,0,0,0
2333,1105.16859,7.777672549,0,0,0,0,0,0
2334,1134.252589,8.290398246,0,0,0,0,0,0
2335,912.196688,7.682489286,0,0,0,0,0,0
2336,308.0258573,7.611225,0,0,0,0,0,0
2337,409.3834351,7.424683333,0,0,0,0,0,0
2338,246.2428914,5.245981111,0,0,0,0,0,0
2339,251.1854913,4.840752381,0,0,0,0,0,0
2340,164.128245,0.244077778,0,0,0,0,0,0
2341,906.2600272,7.362519048,0,0,0,0,0,0
2342,1074.301361,8.135504167,0,0,0,0,0,0
2343,210.135099,1.161205,0,0,0,0,0,0
2344,251.1623108,4.67018,0,0,0,0,0,0
2345,332.9159546,6.909191667,0,0,0,0,0,0
2346,668.3479356,5.936466667,0,0,0,0,0,0
2347,219.0653885,3.030133333,0,0,0,0,0,0
2348,219.0652313,2.636408333,0,0,0,0,0,0
2349,265.1076457,3.042694444,0,0,0,0,0,0
2350,551.189209,3.023833333,0,0,0,0,0,0
2351,241.0462341,3.019926667,0,0,0,0,0,0
2352,287.0890808,3.023833333,0,0,0,0,0,0
2353,251.0913458,2.6532375,0,0,0,0,0,0
2354,235.0601196,2.3663,0,0,0,0,0,0
2355,274.2742004,3.256916667,0,0,0,0,0,0
2356,241.0469208,2.634333333,0,0,0,0,0,0
2357,167.0125084,8.43,0,0,0,0,0,0
2358,219.0652771,1.926483333,0,0,0,0,0,0
2359,251.0915184,3.299025,0,0,0,0,0,0
2360,182.9852515,8.502012963,0,0,0,0,0,0
2361,273.0730591,2.634333333,0,0,0,0,0,0
2362,684.2036972,8.319158333,0,0,0,0,0,0
2363,139.9878628,8.4272,0,0,0,0,0,0
2364,189.054657,3.023833333,0,0,0,0,0,0
2365,523.1572266,2.634333333,0,0,0,0,0,0
2366,702.2144165,7.033316667,0,0,0,0,0,0
2367,125.9862205,8.428507407,0,0,0,0,0,0
2368,628.195282,6.664508333,0,0,0,0,0,0
2369,776.2332153,7.33705,0,0,0,0,0,0
2370,327.0085754,3.4915,0,0,0,0,0,0
2371,237.0757675,1.926483333,0,0,0,0,0,0
2372,221.0703278,2.634333333,0,0,0,0,0,0
2373,850.2525635,7.591183333,0,0,0,0,0,0
2374,273.9164066,8.429516667,0,0,0,0,0,0
2375,303.0632324,3.023833333,0,0,0,0,0,0
2376,314.9436264,8.430891667,0,0,0,0,0,0
2377,582.1181641,3.023833333,0,0,0,0,0,0
2378,204.0412979,3.023833333,0,0,0,0,0,0
2379,347.0671692,3.031166667,0,0,0,0,0,0
2380,473.9295044,3.023833333,0,0,0,0,0,0
2381,281.1012065,2.375144444,0,0,0,0,0,0
2382,303.0839844,2.3601,0,0,0,0,0,0
2383,223.9883906,8.424016667,0,0,0,0,0,0
2384,260.0918274,3.01875,0,0,0,0,0,0
2385,257.04216,2.362325,0,0,0,0,0,0
2386,255.9438278,8.43051,0,0,0,0,0,0
2387,370.0907211,3.00885,0,0,0,0,0,0
2388,246.242543,2.630776667,0,0,0,0,0,0
2389,163.0390647,2.354759524,0,0,0,0,0,0
2390,554.1765747,6.172063889,0,0,0,0,0,0
2391,226.0117959,8.420961111,0,0,0,0,0,0
2392,303.0163574,3.101491667,0,0,0,0,0,0
2393,393.109314,3.016416667,0,0,0,0,0,0
2394,328.9154205,8.514958333,0,0,0,0,0,0
2395,332.9153246,8.430252381,0,0,0,0,0,0
2396,656.2263184,6.665190476,0,0,0,0,0,0
2397,154.9902878,8.515075,0,0,0,0,0,0
2398,194.117691,0.269083333,0,0,0,0,0,0
2399,181.0141525,8.429404167,0,0,0,0,0,0
2400,702.2143097,7.466486538,0,0,0,0,0,0
2401,296.9701778,8.43037619,0,0,0,0,0,0
2402,331.0025838,3.491833333,0,0,0,0,0,0
2403,247.1663863,8.417426471,0,0,0,0,0,0
2404,561.1759033,4.143666667,0,0,0,0,0,0
2405,302.3055801,3.8199,0,0,0,0,0,0
2406,453.1183777,3.985466667,0,0,0,0,0,0
2407,299.9128087,8.523041667,0,0,0,0,0,0
2408,143.9588404,8.424322917,0,0,0,0,0,0
2409,730.2454224,7.035645833,0,0,0,0,0,0
2410,219.0653788,4.771494444,0,0,0,0,0,0
2411,167.0129147,2.845345833,0,0,0,0,0,0
2412,235.096508,2.438075,0,0,0,0,0,0
2413,138.9953499,8.489966667,0,0,0,0,0,0
2414,259.0578461,1.926483333,0,0,0,0,0,0
2415,208.0389938,8.428975,0,0,0,0,0,0
2416,257.021637,3.023833333,0,0,0,0,0,0
2417,372.0665894,3.4915,0,0,0,0,0,0
2418,374.0637743,3.505440952,0,0,0,0,0,0
2419,583.178772,2.358833333,0,0,0,0,0,0
2420,582.2077148,6.182653333,0,0,0,0,0,0
2421,404.8164673,8.560961111,0,0,0,0,0,0
2422,521.0752563,3.045116667,0,0,0,0,0,0
2423,172.9771271,0.277916667,0,0,0,0,0,0
2424,289.0470581,2.634333333,0,0,0,0,0,0
2425,218.2115917,1.890743056,0,0,0,0,0,0
2426,405.0506287,3.05995,0,0,0,0,0,0
2427,194.1176697,2.848556667,0,0,0,0,0,0
2428,194.1176872,8.42555,0,0,0,0,0,0
2429,282.9101802,8.464578571,0,0,0,0,0,0
2430,144.9822861,8.471883333,0,0,0,0,0,0
2431,189.0544739,2.62675,0,0,0,0,0,0
2432,230.2476883,3.274575,0,0,0,0,0,0
2433,251.1618252,2.01405625,0,0,0,0,0,0
2434,290.269165,3.32085,0,0,0,0,0,0
2435,303.016922,2.659033333,0,0,0,0,0,0
2436,235.1669044,2.933641667,0,0,0,0,0,0
2437,177.1639464,2.938533333,0,0,0,0,0,0
2438,984.2346497,8.341790476,0,0,0,0,0,0
2439,804.2648529,7.33842,0,0,0,0,0,0
2440,241.0470581,1.926483333,0,0,0,0,0,0
2441,125.98646,2.868495238,0,0,0,0,0,0
2442,201.0083618,0.522033333,0,0,0,0,0,0
2443,180.9898663,8.501970833,0,0,0,0,0,0
2444,504.3601341,6.911191667,0,0,0,0,0,0
2445,348.9906464,3.49675,0,0,0,0,0,0
2446,184.985733,6.307538889,0,0,0,0,0,0
2447,354.2851295,3.9708125,0,0,0,0,0,0
2448,612.1640778,7.211558333,0,0,0,0,0,0
2449,633.1496989,6.664166667,0,0,0,0,0,0
2450,183.0782303,1.85288,0,0,0,0,0,0
2451,195.1744766,2.93658,0,0,0,0,0,0
2452,273.0746155,3.26695,0,0,0,0,0,0
2453,309.0725911,3.094783333,0,0,0,0,0,0
2454,350.9877828,3.495787037,0,0,0,0,0,0
2455,124.0871865,8.411975,0,0,0,0,0,0
2456,485.1131635,5.580240476,0,0,0,0,0,0
2457,167.0129503,6.033229167,0,0,0,0,0,0
2458,559.132019,6.183011111,0,0,0,0,0,0
2459,363.7895508,8.560383333,0,0,0,0,0,0
2460,194.1177073,5.17025625,0,0,0,0,0,0
2461,235.096564,2.804486111,0,0,0,0,0,0
2462,319.1160736,3.309683333,0,0,0,0,0,0
2463,158.1541405,2.970220833,0,0,0,0,0,0
2464,195.0652648,2.362491026,0,0,0,0,0,0
2465,649.1246643,6.664533333,0,0,0,0,0,0
2466,158.9614258,1.733075,0,0,0,0,0,0
2467,371.101429,6.171491667,0,0,0,0,0,0
2468,251.0004298,3.490972222,0,0,0,0,0,0
2469,579.1499634,3.269566667,0,0,0,0,0,0
2470,163.0390739,2.662925,0,0,0,0,0,0
2471,723.1435242,7.03917,0,0,0,0,0,0
2472,538.1448975,6.87245,0,0,0,0,0,0
2473,235.0966924,5.176241667,0,0,0,0,0,0
2474,912.1961476,7.266812121,0,0,0,0,0,0
2475,473.928833,2.634333333,0,0,0,0,0,0
2476,453.1175334,3.686644444,0,0,0,0,0,0
2477,272.2587128,3.359216667,0,0,0,0,0,0
2478,139.9879924,4.636278571,0,0,0,0,0,0
2479,438.3791809,5.6257,0,0,0,0,0,0
2480,157.0353394,0.269508333,0,0,0,0,0,0
2481,707.1687317,7.042316667,0,0,0,0,0,0
2482,878.2828796,7.593883333,0,0,0,0,0,0
2483,235.096587,5.28392381,0,0,0,0,0,0
2484,668.6192474,6.628583333,0,0,0,0,0,0
2485,482.4054337,5.621383333,0,0,0,0,0,0
2486,612.2009623,7.379743333,0,0,0,0,0,0
2487,762.1805878,7.301458333,0,0,0,0,0,0
2488,499.1605225,3.985466667,0,0,0,0,0,0
2489,463.1305389,5.58919,0,0,0,0,0,0
2490,557.1750366,6.1725,0,0,0,0,0,0
2491,584.0708008,2.649716667,0,0,0,0,0,0
2492,640.5878143,6.466666667,0,0,0,0,0,0
2493,251.1618195,2.556522222,0,0,0,0,0,0
2494,480.157505,5.581166667,0,0,0,0,0,0
2495,295.0550995,2.677408333,0,0,0,0,0,0
2496,517.3557739,6.903277778,0,0,0,0,0,0
2497,526.4315389,5.608212963,0,0,0,0,0,0
2498,686.1838989,7.471683333,0,0,0,0,0,0
2499,394.3529419,5.626716667,0,0,0,0,0,0
2500,531.4089661,7.473755556,0,0,0,0,0,0
2501,416.3736115,6.824216667,0,0,0,0,0,0
2502,508.188855,5.871473333,0,0,0,0,0,0
2503,393.2974625,6.8182375,0,0,0,0,0,0
2504,211.1692905,2.0192375,0,0,0,0,0,0
2505,1074.309669,7.569379167,0,0,0,0,0,0
2506,1072.31095,7.56043,0,0,0,0,0,0
2507,141.0546875,2.03365,0,0,0,0,0,0
2508,270.2794163,5.808802451,0,0,0,0,0,0
2509,217.0472565,2.347309009,0,0,0,0,0,0
2510,776.2318802,7.73898125,0,0,0,0,0,0
2511,186.9810677,6.51995,0,0,0,0,0,0
2512,368.4254761,5.76615,0,0,0,0,0,0
2513,178.1227217,8.549891667,0,0,0,0,0,0
2514,570.458204,5.598780952,0,0,0,0,0,0
2515,476.3300247,6.916016667,0,0,0,0,0,0
2516,391.0347061,2.659033333,0,0,0,0,0,0
2517,575.1059875,6.172145833,0,0,0,0,0,0
2518,163.0390823,4.813166667,0,0,0,0,0,0
2519,191.1043243,2.0934,0,0,0,0,0,0
2520,834.2576904,8.381433333,0,0,0,0,0,0
2521,219.0188293,0.508280952,0,0,0,0,0,0
2522,304.3000692,4.085322222,0,0,0,0,0,0
2523,205.1436214,2.6403875,0,0,0,0,0,0
2524,125.9865079,5.69026875,0,0,0,0,0,0
2525,228.1960526,3.018705556,0,0,0,0,0,0
2526,343.295639,3.335377778,0,0,0,0,0,0
2527,250.1777943,3.016442857,0,0,0,0,0,0
2528,654.3323975,5.937991667,0,0,0,0,0,0
2529,480.1578293,6.164533333,0,0,0,0,0,0
2530,436.3421135,6.809904167,0,0,0,0,0,0
2531,199.9879541,2.842022917,0,0,0,0,0,0
2532,482.4054216,5.627570833,0,0,0,0,0,0
2533,309.2272003,1.98983,0,0,0,0,0,0
2534,642.2123566,6.663841667,0,0,0,0,0,0
2535,258.24291,2.931105797,0,0,0,0,0,0
2536,537.1498688,6.168718333,0,0,0,0,0,0
2537,501.0867716,5.58225,0,0,0,0,0,0
2538,712.2346069,8.319116667,0,0,0,0,0,0
2539,797.1622692,7.325553175,0,0,0,0,0,0
2540,438.3791962,5.636287963,0,0,0,0,0,0
2541,572.4526367,7.299328333,0,0,0,0,0,0
2542,598.1486003,7.108544444,0,0,0,0,0,0
2543,143.9969254,2.8706625,0,0,0,0,0,0
2544,178.122728,2.846318333,0,0,0,0,0,0
2545,171.1492704,4.738180556,0,0,0,0,0,0
2546,626.2163866,7.486153704,0,0,0,0,0,0
2547,424.3635101,5.276635417,0,0,0,0,0,0
2548,394.3530006,5.634165833,0,0,0,0,0,0
2549,526.4317841,5.6200975,0,0,0,0,0,0
2550,214.2534238,3.471688889,0,0,0,0,0,0
2551,151.1118782,2.099985,0,0,0,0,0,0
2552,558.1731812,6.170733333,0,0,0,0,0,0
2553,716.2297974,7.042456667,0,0,0,0,0,0
2554,296.2564566,3.254042857,0,0,0,0,0,0
2555,690.1993286,8.322266667,0,0,0,0,0,0
2556,223.0626526,6.660720833,0,0,0,0,0,0
2557,208.0395098,2.8501875,0,0,0,0,0,0
2558,181.0143577,5.720414815,0,0,0,0,0,0
2559,297.2404938,5.364524074,0,0,0,0,0,0
2560,186.1489252,2.117619048,0,0,0,0,0,0
2561,221.0809822,4.500720833,0,0,0,0,0,0
2562,568.1922852,6.18299,0,0,0,0,0,0
2563,274.2741067,4.748157143,0,0,0,0,0,0
2564,570.4580508,5.609174242,0,0,0,0,0,0
2565,682.3636093,5.935758333,0,0,0,0,0,0
2566,130.1592464,6.03965,0,0,0,0,0,0
2567,181.0145984,5.867807407,0,0,0,0,0,0
2568,258.2796254,3.850220313,0,0,0,0,0,0
2569,521.1183929,6.8725,0,0,0,0,0,0
2570,672.1682652,7.380445238,0,0,0,0,0,0
2571,388.2541656,1.130186667,0,0,0,0,0,0
2572,199.927063,0.217320833,0,0,0,0,0,0
2573,716.2294199,7.493,0,0,0,0,0,0
2574,642.2110707,7.208221212,0,0,0,0,0,0
2575,371.1011086,5.799683333,0,0,0,0,0,0
2576,327.0084635,4.915988889,0,0,0,0,0,0
2577,279.0863342,2.892141667,0,0,0,0,0,0
2578,235.0597521,2.991452778,0,0,0,0,0,0
2579,297.0824738,5.6067575,0,0,0,0,0,0
2580,566.1763306,6.880353333,0,0,0,0,0,0
2581,207.0652267,2.7987,0,0,0,0,0,0
2582,344.2279205,1.020597333,0,0,0,0,0,0
2583,207.1591759,2.291683333,0,0,0,0,0,0
2584,239.1489525,0.751104167,0,0,0,0,0,0
2585,207.1592339,4.851298148,0,0,0,0,0,0
2586,182.9853455,4.284666667,0,0,0,0,0,0
2587,207.1592517,4.950138889,0,0,0,0,0,0
2588,468.3900049,5.444590909,0,0,0,0,0,0
2589,698.2176392,8.314443333,0,0,0,0,0,0
2590,522.1501617,7.520723611,0,0,0,0,0,0
2591,269.2097092,4.280859375,0,0,0,0,0,0
2592,151.0966051,0.413814815,0,0,0,0,0,0
2593,380.3372676,5.442073611,0,0,0,0,0,0
2594,226.9528402,0.8315,0,0,0,0,0,0
2595,385.0619405,3.509497222,0,0,0,0,0,0
2596,282.2793884,5.845238889,0,0,0,0,0,0
2597,519.1395637,7.626577778,0,0,0,0,0,0
2598,1086.322212,8.0333,0,0,0,0,0,0
2599,226.9516144,4.259904545,0,0,0,0,0,0
2600,141.0546799,1.277675,0,0,0,0,0,0
2601,251.1618042,2.714913333,0,0,0,0,0,0
2602,140.0683241,6.77539375,0,0,0,0,0,0
2603,614.1428906,6.449201087,0,0,0,0,0,0
2604,640.1954803,7.217136458,0,0,0,0,0,0
2605,300.2017471,0.889916667,0,0,0,0,0,0
2606,637.3057149,5.938144444,0,0,0,0,0,0
2607,288.9215584,4.287770833,0,0,0,0,0,0
2608,291.0855103,2.1551,0,0,0,0,0,0
2609,419.3373833,3.645720833,0,0,0,0,0,0
2610,405.3217534,3.519809524,0,0,0,0,0,0
2611,419.3373909,3.777495833,0,0,0,0,0,0
2612,223.0633869,4.100504167,0,0,0,0,0,0
2613,732.5474195,5.320130702,0,0,0,0,0,0
2614,224.1280289,2.725327778,0,0,0,0,0,0
2615,399.2509995,5.1927,0,0,0,0,0,0
2616,238.2012664,1.125792308,0,0,0,0,0,0
2617,267.1722276,5.190038889,0,0,0,0,0,0
2618,375.1076965,2.805557143,0,0,0,0,0,0
2619,211.0942633,2.132783333,0,0,0,0,0,0
2620,431.3526481,7.491492857,0,0,0,0,0,0
2621,559.0747274,6.872916667,0,0,0,0,0,0
2622,212.1645218,2.319575556,0,0,0,0,0,0
2623,211.0954514,2.852711905,0,0,0,0,0,0
2624,302.2327067,4.993805556,0,0,0,0,0,0
2625,256.175415,0.744445833,0,0,0,0,0,0
2626,144.1747753,2.291754762,0,0,0,0,0,0
2627,341.093927,5.15842,0,0,0,0,0,0
2628,186.1489349,2.22634,0,0,0,0,0,0
2629,237.1478577,2.50959,0,0,0,0,0,0
2630,127.0389328,2.605205556,0,0,0,0,0,0
2631,203.0288353,1.283908333,0,0,0,0,0,0
2632,293.1742503,3.074583333,0,0,0,0,0,0
2633,328.2118835,3.072283333,0,0,0,0,0,0
2634,311.1852417,3.072283333,0,0,0,0,0,0
2635,333.1671448,3.079883333,0,0,0,0,0,0
2636,293.1732979,3.709920833,0,0,0,0,0,0
2637,274.2740784,3.255433333,0,0,0,0,0,0
2638,326.1964722,2.778966667,0,0,0,0,0,0
2639,282.1335068,2.065225,0,0,0,0,0,0
2640,643.3453369,3.079883333,0,0,0,0,0,0
2641,296.149292,2.410833333,0,0,0,0,0,0
2642,167.0128632,8.430783333,0,0,0,0,0,0
2643,331.1515503,2.778966667,0,0,0,0,0,0
2644,354.2281748,2.791611111,0,0,0,0,0,0
2645,342.1912231,2.450216667,0,0,0,0,0,0
2646,347.146759,2.1811,0,0,0,0,0,0
2647,324.1802979,2.70425,0,0,0,0,0,0
2648,374.1938171,3.079883333,0,0,0,0,0,0
2649,153.1274643,3.104458333,0,0,0,0,0,0
2650,702.2141854,7.039742857,0,0,0,0,0,0
2651,342.1912079,2.199241667,0,0,0,0,0,0
2652,638.3898926,3.064783333,0,0,0,0,0,0
2653,325.1634979,1.98005,0,0,0,0,0,0
2654,628.1954041,6.666116667,0,0,0,0,0,0
2655,275.1638489,3.0843,0,0,0,0,0,0
2656,347.1463776,2.450216667,0,0,0,0,0,0
2657,246.2427826,2.631040476,0,0,0,0,0,0
2658,273.9166374,8.431854167,0,0,0,0,0,0
2659,310.1648254,2.042616667,0,0,0,0,0,0
2660,370.2226868,2.153641667,0,0,0,0,0,0
2661,314.9440155,8.430675,0,0,0,0,0,0
2662,874.7868958,7.522783333,0,0,0,0,0,0
2663,223.988472,8.421816667,0,0,0,0,0,0
2664,324.1807632,2.413541667,0,0,0,0,0,0
2665,900.8032125,7.492905556,0,0,0,0,0,0
2666,287.888738,8.550075,0,0,0,0,0,0
2667,554.1765137,6.176541667,0,0,0,0,0,0
2668,436.1621806,3.083566667,0,0,0,0,0,0
2669,310.2013855,3.9879,0,0,0,0,0,0
2670,326.1598206,2.27095,0,0,0,0,0,0
2671,194.1176605,0.270616667,0,0,0,0,0,0
2672,340.2111511,2.79965,0,0,0,0,0,0
2673,141.0537491,3.072283333,0,0,0,0,0,0
2674,370.2225342,2.450216667,0,0,0,0,0,0
2675,299.9126689,8.521394444,0,0,0,0,0,0
2676,368.2072144,3.4395,0,0,0,0,0,0
2677,141.9587135,8.962672917,0,0,0,0,0,0
2678,358.1861877,2.262833333,0,0,0,0,0,0
2679,395.1373291,3.072283333,0,0,0,0,0,0
2680,249.1110573,1.970041667,0,0,0,0,0,0
2681,656.2266235,6.664183333,0,0,0,0,0,0
2682,279.1226349,2.400158333,0,0,0,0,0,0
2683,153.0911636,3.063591667,0,0,0,0,0,0
2684,639.3136292,2.778966667,0,0,0,0,0,0
2685,185.5301056,3.072283333,0,0,0,0,0,0
2686,730.2452011,7.041804167,0,0,0,0,0,0
2687,315.158165,3.829491667,0,0,0,0,0,0
2688,352.2121048,2.700091667,0,0,0,0,0,0
2689,182.9852409,8.947345833,0,0,0,0,0,0
2690,199.9879163,8.526325,0,0,0,0,0,0
2691,671.3043823,2.1811,0,0,0,0,0,0
2692,172.9771271,0.273391667,0,0,0,0,0,0
2693,329.1352081,2.921666667,0,0,0,0,0,0
2694,404.8163834,8.530760417,0,0,0,0,0,0
2695,219.10171,2.159494444,0,0,0,0,0,0
2696,372.0666008,3.492570833,0,0,0,0,0,0
2697,848.7714233,7.49244,0,0,0,0,0,0
2698,167.0129032,1.670345833,0,0,0,0,0,0
2699,358.186142,2.711975,0,0,0,0,0,0
2700,582.2077789,6.184416667,0,0,0,0,0,0
2701,265.1069794,2.042616667,0,0,0,0,0,0
2702,282.9102936,8.468954167,0,0,0,0,0,0
2703,299.1477814,1.310608333,0,0,0,0,0,0
2704,363.1413269,2.7537,0,0,0,0,0,0
2705,351.1802826,3.4395,0,0,0,0,0,0
2706,291.1580124,2.608758333,0,0,0,0,0,0
2707,197.1172501,1.90418,0,0,0,0,0,0
2708,326.159729,2.06385,0,0,0,0,0,0
2709,300.1441193,2.666733333,0,0,0,0,0,0
2710,194.1176407,1.76771,0,0,0,0,0,0
2711,194.1178233,3.08665,0,0,0,0,0,0
2712,201.0083618,0.508116667,0,0,0,0,0,0
2713,309.1680832,3.365875,0,0,0,0,0,0
2714,290.2692184,3.310591667,0,0,0,0,0,0
2715,195.9935888,8.445422222,0,0,0,0,0,0
2716,125.9864553,1.688080556,0,0,0,0,0,0
2717,356.2070923,2.138991667,0,0,0,0,0,0
2718,169.0860392,1.284833333,0,0,0,0,0,0
2719,328.1753845,1.939483333,0,0,0,0,0,0
2720,344.1707153,2.329975,0,0,0,0,0,0
2721,297.1676676,1.900499123,0,0,0,0,0,0
2722,291.1590881,1.594533333,0,0,0,0,0,0
2723,504.3605143,6.907683333,0,0,0,0,0,0
2724,229.158844,4.028616667,0,0,0,0,0,0
2725,327.1801147,1.798608333,0,0,0,0,0,0
2726,380.2069397,2.9149,0,0,0,0,0,0
2727,310.1645813,2.410833333,0,0,0,0,0,0
2728,195.174408,2.933483333,0,0,0,0,0,0
2729,205.0851517,1.967533333,0,0,0,0,0,0
2730,211.0963898,1.491466667,0,0,0,0,0,0
2731,363.1203918,2.450216667,0,0,0,0,0,0
2732,344.2071075,1.794533333,0,0,0,0,0,0
2733,287.0900065,2.046383333,0,0,0,0,0,0
2734,195.0653178,2.357761111,0,0,0,0,0,0
2735,348.9904887,3.49865,0,0,0,0,0,0
2736,612.1637878,7.2078,0,0,0,0,0,0
2737,373.1628113,3.202872222,0,0,0,0,0,0
2738,301.1047668,2.402583333,0,0,0,0,0,0
2739,158.9614512,1.688077778,0,0,0,0,0,0
2740,245.151844,3.661872917,0,0,0,0,0,0
2741,363.1204224,2.1811,0,0,0,0,0,0
2742,559.1321237,6.18477381,0,0,0,0,0,0
2743,347.1251526,2.778966667,0,0,0,0,0,0
2744,363.7896175,8.563016667,0,0,0,0,0,0
2745,265.1415754,2.440392857,0,0,0,0,0,0
2746,360.1656036,2.039966667,0,0,0,0,0,0
2747,367.2225952,2.778966667,0,0,0,0,0,0
2748,344.2447205,3.516994444,0,0,0,0,0,0
2749,912.197113,7.261504167,0,0,0,0,0,0
2750,245.1535645,3.301883333,0,0,0,0,0,0
2751,307.1900482,3.44415,0,0,0,0,0,0
2752,303.0629272,2.06385,0,0,0,0,0,0
2753,158.1541412,2.968946667,0,0,0,0,0,0
2754,316.1755676,2.031633333,0,0,0,0,0,0
