Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
47,110,371,2.0,0.0,0.0,90.269,90.3017,neg_singcos_edge,singcos_edge,,,0.69,NEG,0.69
48,114,114,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
49,128,129,0.0,0.0,0.0,0.087,46.0058,neg_cos_edge,cos_edge,,,0.9,NEG,0.9
50,148,530,2.0,0.0,0.0,88.802,56.0627,neg_singcos_edge,cosine_edge,,,0.91,NEG,0.91
51,148,556,3.0,0.0,0.0,44.378,28.0319,neg_singcos_edge,cosine_edge,,,0.87,NEG,0.87
52,162,198,6.0,0.0,0.0,2.366,27.9946,neg_singcos_edge,singcos_edge,,,0.83,NEG,0.83
53,162,6,6.0,0.0,0.0,21.161,27.995,neg_singcos_edge,singcos_edge,,,0.83,NEG,0.83
54,168,492,3.0,26.0,0.12,-4.618,145.9312,neg_frag_edge,frag_edge,,,145.9312,NEG,0.0
55,186,306,3.0,21.0,0.14,2.043,107.9938,neg_frag_edge,frag_edge,,,107.9938,NEG,0.0
56,189,189,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
57,192,258,2.0,0.0,0.0,3.191,37.0122,neg_singcos_edge,cosine_edge,,,0.62,NEG,0.62
58,195,480,0.0,0.0,0.0,-1.417,46.0056,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
59,195,193,7.0,32.0,0.22,-1.406,136.0565,neg_frag_edge,frag_edge,,,136.0565,NEG,0.0
60,195,99,8.0,0.0,0.0,13.572,222.0574,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
61,199,249,3.0,0.0,0.0,507.977,0.0002,neg_singcos_edge,singcos_edge,,,0.66,NEG,0.66
62,199,233,0.0,0.0,0.0,-2.026,-67.9875,neg_cos_edge,cos_edge,,,0.69,NEG,0.69
63,202,202,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
64,203,247,3.0,25.0,0.12,8.88,312.1078,neg_frag_edge,frag_edge,,,312.1078,NEG,0.0
65,204,535,3.0,0.0,0.0,501.718,25.9992,neg_singcos_edge,singcos_edge,,,0.96,NEG,0.96
66,204,532,4.0,0.0,0.0,496.365,0.0004,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
67,204,175,4.0,0.0,0.0,506.97,0.0001,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
68,204,21,3.0,0.0,0.0,0.862,27.9952,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
69,205,515,4.0,25.0,0.16,0.663,88.9879,neg_frag_edge,frag_edge,,,88.9879,NEG,0.0
70,205,209,6.0,0.0,0.0,0.008,27.995,neg_singcos_edge,singcos_edge,,,0.81,NEG,0.81
71,211,515,5.0,22.0,0.23,0.639,43.9899,neg_frag_edge,frag_edge,CO2,,CO2,NEG,0.0
72,214,500,4.0,0.0,0.0,179.315,282.2566,neg_singcos_edge,singcos_edge,,,0.77,NEG,0.77
73,214,505,4.0,0.0,0.0,179.315,326.2453,neg_singcos_edge,singcos_edge,,,0.78,NEG,0.78
74,214,490,4.0,0.0,0.0,187.92,694.5028,neg_singcos_edge,singcos_edge,,,0.67,NEG,0.67
75,214,35,3.0,0.0,0.0,53.896,11.0038,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
76,221,231,0.0,0.0,0.0,-5.623,-67.9875,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
77,221,10,3.0,20.0,0.15,2.422,67.9884,neg_frag_edge,frag_edge,,,67.9884,NEG,0.0
78,231,28,2.0,0.0,0.0,0.289,61.971,neg_singcos_edge,singcos_edge,,,0.69,NEG,0.69
79,231,10,3.0,19.0,0.16,8.045,135.9759,neg_frag_edge,frag_edge,,,135.9759,NEG,0.0
80,231,56,2.0,0.0,0.0,0.258,67.9871,neg_singcos_edge,singcos_edge,,,0.93,NEG,0.93
81,244,244,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
82,247,79,4.0,0.0,0.0,45.848,0.0017,neg_singcos_edge,singcos_edge,,,0.77,NEG,0.77
83,270,10,3.0,20.0,0.15,3.461,129.9591,neg_frag_edge,frag_edge,,,129.9591,NEG,0.0
84,271,448,2.0,0.0,0.0,289.325,74.0194,neg_singcos_edge,singcos_edge,,,0.94,NEG,0.94
85,274,274,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
86,279,428,7.0,0.0,0.0,55.623,0.0005,neg_singcos_edge,cosine_edge,,,0.89,NEG,0.89
87,279,533,7.0,0.0,0.0,41.453,0.1667,neg_singcos_edge,cosine_edge,,,0.94,NEG,0.94
88,302,330,0.0,0.0,0.0,0.506,-67.9881,neg_cos_edge,cos_edge,,,0.87,NEG,0.87
89,303,361,0.0,0.0,0.0,-0.03,-183.888,neg_cos_edge,cos_edge,,,0.8,NEG,0.8
90,303,509,6.0,0.0,0.0,167.715,0.0,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
91,303,510,2.0,0.0,0.0,183.264,0.0899,neg_singcos_edge,singcos_edge,,,0.9,NEG,0.9
92,303,307,0.0,0.0,0.0,0.032,-167.9141,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
93,303,338,5.0,17.0,0.29,-0.431,12.0,neg_frag_edge,frag_edge,,,12.0,NEG,0.0
94,303,47,5.0,0.0,0.0,0.207,1.9944,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
95,306,379,6.0,0.0,0.0,31.869,136.025,neg_singcos_edge,singcos_edge,,,0.63,NEG,0.63
96,307,361,0.0,0.0,0.0,-0.062,-15.9739,neg_cos_edge,cos_edge,,,0.83,NEG,0.83
97,307,303,5.0,20.0,0.25,-0.032,167.9141,neg_frag_edge,frag_edge,,,167.9141,NEG,0.0
98,307,352,3.0,0.0,0.0,0.023,82.9357,neg_singcos_edge,singcos_edge,,,0.74,NEG,0.74
99,307,377,3.0,25.0,0.12,0.073,89.996,neg_frag_edge,frag_edge,,,89.996,NEG,0.0
100,307,311,4.0,23.0,0.17,0.517,111.9781,neg_frag_edge,frag_edge,,,111.9781,NEG,0.0
101,308,201,4.0,0.0,0.0,0.282,1.9971,neg_singcos_edge,singcos_edge,,,0.83,NEG,0.83
102,311,370,2.0,0.0,0.0,171.754,65.9649,neg_singcos_edge,singcos_edge,,,0.67,NEG,0.67
103,311,377,0.0,0.0,0.0,-0.444,-21.9821,neg_cos_edge,cos_edge,,,0.76,NEG,0.76
104,311,384,2.0,0.0,0.0,0.129,1.9946,neg_singcos_edge,singcos_edge,,,0.82,NEG,0.82
105,311,414,4.0,0.0,0.0,1.661,0.0659,neg_singcos_edge,singcos_edge,,,0.96,NEG,0.96
106,311,368,2.0,0.0,0.0,0.118,1.0079,neg_singcos_edge,singcos_edge,,,0.82,NEG,0.82
107,311,55,3.0,0.0,0.0,0.038,43.99,neg_singcos_edge,singcos_edge,,,0.94,NEG,0.94
108,311,512,3.0,0.0,0.0,170.839,283.3183,neg_singcos_edge,singcos_edge,,,0.61,NEG,0.61
109,312,5,0.0,0.0,0.0,1.056,10.029,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
110,318,432,3.0,0.0,0.0,37.43,282.0229,neg_singcos_edge,singcos_edge,,,0.87,NEG,0.87
111,321,321,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
112,324,544,2.0,0.0,0.0,510.031,77.9424,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
113,324,315,3.0,26.0,0.12,-0.902,189.9213,neg_frag_edge,frag_edge,,,189.9213,NEG,0.0
114,324,7,4.0,16.0,0.25,-0.019,145.9312,neg_frag_edge,frag_edge,,,145.9312,NEG,0.0
115,326,302,3.0,20.0,0.15,-0.032,147.9319,neg_frag_edge,frag_edge,,,147.9319,NEG,0.0
116,328,328,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
117,330,302,3.0,16.0,0.19,-0.506,67.9881,neg_frag_edge,frag_edge,,,67.9881,NEG,0.0
118,331,332,4.0,0.0,0.0,0.095,1.9971,neg_singcos_edge,cosine_edge,,,0.74,NEG,0.74
119,338,373,0.0,0.0,0.0,-1.126,-195.9081,neg_cos_edge,cos_edge,,,0.57,NEG,0.57
120,340,378,2.0,0.0,0.0,208.797,183.3024,neg_singcos_edge,cosine_edge,,,0.74,NEG,0.74
121,341,67,5.0,0.0,0.0,507.726,0.0001,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
122,348,8,8.0,40.0,0.2,-0.586,67.988,neg_frag_edge,frag_edge,,,67.988,NEG,0.0
123,348,23,4.0,40.0,0.1,-0.578,111.9782,neg_frag_edge,frag_edge,,,111.9782,NEG,0.0
124,360,199,7.0,29.0,0.24,-1.195,145.9307,neg_frag_edge,frag_edge,,,145.9307,NEG,0.0
125,361,303,5.0,18.0,0.28,0.03,183.888,neg_frag_edge,frag_edge,,,183.888,NEG,0.0
126,361,311,4.0,19.0,0.21,0.579,127.952,neg_frag_edge,frag_edge,,,127.952,NEG,0.0
127,362,302,3.0,25.0,0.12,5.371,145.9313,neg_frag_edge,frag_edge,,,145.9313,NEG,0.0
128,373,338,5.0,20.0,0.25,1.126,195.9081,neg_frag_edge,frag_edge,,,195.9081,NEG,0.0
129,373,311,4.0,28.0,0.14,2.106,127.9721,neg_frag_edge,frag_edge,,,127.9721,NEG,0.0
130,373,303,6.0,24.0,0.25,1.557,183.9081,neg_frag_edge,frag_edge,,,183.9081,NEG,0.0
131,373,18,5.0,33.0,0.15,0.811,135.9024,neg_frag_edge,frag_edge,,,135.9024,NEG,0.0
132,379,237,6.0,28.0,0.21,0.145,107.9938,neg_frag_edge,frag_edge,,,107.9938,NEG,0.0
133,390,390,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
134,403,365,2.0,0.0,0.0,49.325,1.999,neg_singcos_edge,singcos_edge,,,0.88,NEG,0.88
135,403,82,2.0,0.0,0.0,23.041,148.0365,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
136,403,359,18.0,0.0,0.0,49.189,0.0005,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
137,403,543,5.0,0.0,0.0,53.191,59.9664,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
138,404,32,3.0,27.0,0.11,-0.439,46.0062,neg_frag_edge,frag_edge,HCOOH,,HCOOH,NEG,0.0
139,404,32,0.0,0.0,0.0,-0.439,46.0062,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
140,405,405,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
141,407,407,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
142,408,408,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
143,409,409,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
144,413,554,2.0,0.0,0.0,14.09,14.0152,neg_singcos_edge,cosine_edge,,,0.97,NEG,0.97
145,416,416,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
146,428,533,7.0,0.0,0.0,14.17,0.1662,neg_singcos_edge,cosine_edge,,,0.97,NEG,0.97
147,429,242,2.0,0.0,0.0,522.739,13.8871,neg_singcos_edge,singcos_edge,,,0.78,NEG,0.78
148,434,403,0.0,0.0,0.0,-0.976,46.0065,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
149,438,438,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
150,447,447,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
151,460,541,4.0,0.0,0.0,89.49,2.0157,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
152,476,531,5.0,0.0,0.0,106.799,15.9957,neg_singcos_edge,singcos_edge,,,0.91,NEG,0.91
153,476,528,4.0,0.0,0.0,136.586,29.9758,neg_singcos_edge,singcos_edge,,,0.75,NEG,0.75
154,476,493,0.0,0.0,0.0,-5.243,-67.9885,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
155,476,526,3.0,0.0,0.0,24.128,43.9887,neg_singcos_edge,singcos_edge,,,0.77,NEG,0.77
156,476,519,4.0,0.0,0.0,37.571,28.0318,neg_singcos_edge,singcos_edge,,,0.86,NEG,0.86
157,476,517,4.0,0.0,0.0,119.46,13.9803,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
158,476,477,0.0,0.0,0.0,-0.118,-402.2622,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
159,476,482,0.0,0.0,0.0,-3.269,-424.2437,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
160,476,486,5.0,0.0,0.0,0.118,3.008,neg_singcos_edge,singcos_edge,,,0.72,NEG,0.72
161,477,523,3.0,0.0,0.0,34.829,342.24,neg_singcos_edge,singcos_edge,,,0.86,NEG,0.86
162,477,491,6.0,34.0,0.18,9.623,434.2871,neg_frag_edge,frag_edge,,,434.2871,NEG,0.0
163,477,476,9.0,38.0,0.24,0.118,402.2622,neg_frag_edge,frag_edge,,,402.2622,NEG,0.0
164,477,481,4.0,29.0,0.14,0.0,496.288,neg_frag_edge,frag_edge,,,496.288,NEG,0.0
165,477,498,4.0,37.0,0.11,0.118,464.262,neg_frag_edge,frag_edge,,,464.262,NEG,0.0
166,477,482,0.0,0.0,0.0,-3.151,-21.9815,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
167,478,502,0.0,0.0,0.0,-0.084,-67.9873,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
168,480,193,6.0,41.0,0.15,0.011,90.0509,neg_frag_edge,frag_edge,,,90.0509,NEG,0.0
169,481,555,2.0,0.0,0.0,38.149,9.9838,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
170,482,498,5.0,33.0,0.15,3.269,486.2435,neg_frag_edge,frag_edge,,,486.2435,NEG,0.0
171,482,481,3.0,25.0,0.12,3.151,518.2695,neg_frag_edge,frag_edge,,,518.2695,NEG,0.0
172,482,476,10.0,32.0,0.31,3.269,424.2437,neg_frag_edge,frag_edge,,,424.2437,NEG,0.0
173,483,550,2.0,0.0,0.0,20.17,27.9949,neg_singcos_edge,cosine_edge,,,0.9,NEG,0.9
174,485,193,4.0,32.0,0.12,-0.068,46.0064,neg_frag_edge,frag_edge,HCOOH,,HCOOH,NEG,0.0
175,485,193,0.0,0.0,0.0,-0.068,46.0064,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
176,488,514,2.0,0.0,0.0,1.029,67.9873,neg_singcos_edge,cosine_edge,,,0.96,NEG,0.96
177,488,494,2.0,0.0,0.0,20.369,0.0012,neg_singcos_edge,cosine_edge,,,0.95,NEG,0.95
178,491,481,3.0,25.0,0.12,-9.623,62.0009,neg_frag_edge,frag_edge,,,62.0009,NEG,0.0
179,492,277,2.0,0.0,0.0,526.873,15.9776,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
180,493,481,3.0,26.0,0.12,5.125,162.0143,neg_frag_edge,frag_edge,,,162.0143,NEG,0.0
181,493,498,4.0,34.0,0.12,5.243,129.9883,neg_frag_edge,frag_edge,,,129.9883,NEG,0.0
182,493,476,9.0,33.0,0.27,5.243,67.9885,neg_frag_edge,frag_edge,,,67.9885,NEG,0.0
183,493,482,0.0,0.0,0.0,1.974,-356.2552,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
184,493,477,0.0,0.0,0.0,5.125,-334.2737,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
185,494,514,2.0,0.0,0.0,19.34,67.9885,neg_singcos_edge,cosine_edge,,,0.91,NEG,0.91
186,498,497,3.0,0.0,0.0,1.959,27.9948,neg_singcos_edge,singcos_edge,,,0.94,NEG,0.94
187,498,481,5.0,27.0,0.19,-0.118,32.026,neg_frag_edge,frag_edge,CH3OH,,CH3OH,NEG,0.0
188,499,499,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
189,501,561,2.0,0.0,0.0,178.805,126.1426,neg_singcos_edge,singcos_edge,,,0.94,NEG,0.94
190,501,61,3.0,0.0,0.0,29.408,0.9842,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
191,501,524,3.0,0.0,0.0,22.222,14.0156,neg_singcos_edge,singcos_edge,,,0.99,NEG,0.99
192,501,539,2.0,0.0,0.0,44.202,28.0316,neg_singcos_edge,singcos_edge,,,0.68,NEG,0.68
193,502,478,6.0,34.0,0.18,0.084,67.9873,neg_frag_edge,frag_edge,,,67.9873,NEG,0.0
194,503,196,0.0,0.0,0.0,7.443,46.0041,neg_cos_edge,cos_edge,,,0.59,NEG,0.59
195,503,518,0.0,0.0,0.0,13.203,-0.0021,neg_cos_edge,cos_edge,,,0.55,NEG,0.55
196,504,504,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
197,506,506,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
198,508,318,0.0,0.0,0.0,-0.368,46.0061,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
199,515,73,7.0,0.0,0.0,4.798,0.0223,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
200,518,196,0.0,0.0,0.0,-5.76,46.0062,neg_cos_edge,cos_edge,,,0.93,NEG,0.93
201,520,520,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
202,521,522,5.0,0.0,0.0,501.185,46.0057,neg_singcos_edge,singcos_edge,,,0.93,NEG,0.93
203,521,29,0.0,0.0,0.0,6.192,46.0063,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
204,525,525,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
205,529,529,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
206,530,556,2.0,0.0,0.0,44.424,28.0308,neg_singcos_edge,cosine_edge,,,0.79,NEG,0.79
207,536,251,3.0,0.0,0.0,18.585,0.0006,neg_singcos_edge,singcos_edge,,,0.9,NEG,0.9
208,536,10,3.0,27.0,0.11,-2.334,145.9312,neg_frag_edge,frag_edge,,,145.9312,NEG,0.0
209,538,538,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
210,540,540,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
211,549,549,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
212,551,552,2.0,0.0,0.0,20.244,28.0317,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
213,552,554,2.0,0.0,0.0,33.835,28.0309,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
214,553,553,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
215,558,558,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
216,559,559,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
217,563,911,5.0,35.0,0.14,-0.696,44.9976,pos_frag_edge,frag_edge,,,44.9976,POS,0.0
218,563,579,18.0,56.0,0.32,-0.502,41.0265,pos_frag_edge,frag_edge,,,41.0265,POS,0.0
219,564,637,14.0,0.0,0.0,26.122,75.9984,pos_singcos_edge,singcos_edge,,,0.94,POS,0.94
220,564,653,0.0,0.0,0.0,-7.054,32.0277,pos_cos_edge,cos_edge,,,0.64,POS,0.64
221,564,1139,12.0,0.0,0.0,63.104,58.0228,pos_singcos_edge,singcos_edge,,,0.94,POS,0.94
222,565,955,3.0,28.0,0.11,0.121,76.0082,pos_frag_edge,frag_edge,,,76.0082,POS,0.0
223,566,1348,24.0,0.0,0.0,0.96,1.9991,pos_singcos_edge,singcos_edge,,,0.93,POS,0.93
224,570,1178,6.0,0.0,0.0,494.129,15.994,pos_singcos_edge,singcos_edge,,,0.92,POS,0.92
225,574,567,9.0,50.0,0.18,-4.901,0.1515,pos_frag_edge,frag_edge,,,0.1515,POS,0.0
226,575,595,6.0,0.0,0.0,19.586,118.0824,pos_singcos_edge,singcos_edge,,,0.62,POS,0.62
227,577,1195,2.0,0.0,0.0,46.641,3.9939,pos_singcos_edge,cosine_edge,,,0.99,POS,0.99
228,577,932,2.0,0.0,0.0,0.842,41.0645,pos_singcos_edge,cosine_edge,,,0.97,POS,0.97
229,577,1233,2.0,0.0,0.0,97.058,41.064,pos_singcos_edge,cosine_edge,,,0.97,POS,0.97
230,577,565,5.0,0.0,0.0,0.384,3.9938,pos_singcos_edge,cosine_edge,,,0.99,POS,0.99
231,577,604,3.0,0.0,0.0,98.264,147.9241,pos_singcos_edge,cosine_edge,,,0.85,POS,0.85
232,579,911,7.0,53.0,0.13,-0.194,3.9711,pos_frag_edge,frag_edge,,,3.9711,POS,0.0
233,587,587,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
234,589,810,26.0,0.0,0.0,10.902,13.9791,pos_singcos_edge,singcos_edge,,,0.66,POS,0.66
235,599,984,0.0,0.0,0.0,0.094,-15.9748,pos_cos_edge,cos_edge,,,0.98,POS,0.98
236,599,1424,19.0,0.0,0.0,22.674,74.0185,pos_singcos_edge,singcos_edge,,,0.94,POS,0.94
237,602,1187,0.0,0.0,0.0,-0.075,-15.9737,pos_cos_edge,cos_edge,,,0.74,POS,0.74
238,604,1213,2.0,0.0,0.0,152.546,129.1518,pos_singcos_edge,cosine_edge,,,0.85,POS,0.85
239,604,565,3.0,0.0,0.0,98.648,143.9303,pos_singcos_edge,cosine_edge,,,0.85,POS,0.85
240,609,609,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
241,611,611,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
242,612,1270,13.0,0.0,0.0,93.433,0.0,pos_singcos_edge,singcos_edge,,,0.93,POS,0.93
243,620,1240,4.0,0.0,0.0,197.649,68.1353,pos_singcos_edge,cosine_edge,,,0.98,POS,0.98
244,620,1140,4.0,0.0,0.0,113.334,238.2302,pos_singcos_edge,cosine_edge,,,0.85,POS,0.85
