Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
241,636,636,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
242,641,1514,4.0,29.0,0.14,0.436,74.073,pos_frag_edge,frag_edge,,,74.073,POS,0.0
243,642,642,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
244,646,646,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
245,667,667,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
246,671,671,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
247,676,676,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
248,677,677,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
249,679,679,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
250,684,684,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
251,694,694,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
252,697,697,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
253,698,1241,4.0,0.0,0.0,109.965,166.048,pos_singcos_edge,singcos_edge,,,0.81,POS,0.81
254,712,712,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
255,717,717,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
256,725,1092,0.0,0.0,0.0,-3.238,41.0266,pos_cos_edge,cos_edge,,,1.0,POS,1.0
257,725,1092,6.0,20.0,0.3,-3.238,41.0266,pos_frag_edge,frag_edge,,,41.0266,POS,0.0
258,727,727,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
259,732,732,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
260,740,740,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
261,742,742,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
262,749,749,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
263,750,750,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
264,759,759,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
265,763,850,3.0,0.0,0.0,1.376,44.0267,pos_singcos_edge,cosine_edge,,,0.92,POS,0.92
266,766,766,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
267,767,831,2.0,0.0,0.0,163.942,0.0905,pos_singcos_edge,singcos_edge,,,0.86,POS,0.86
268,768,1405,8.0,0.0,0.0,7.096,44.0257,pos_singcos_edge,cosine_edge,,,0.84,POS,0.84
269,769,769,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
270,773,833,2.0,0.0,0.0,2.5,44.0261,pos_singcos_edge,cosine_edge,,,1.0,POS,1.0
271,776,776,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
272,781,813,4.0,0.0,0.0,20.313,42.0095,pos_singcos_edge,singcos_edge,,,0.89,POS,0.89
273,781,799,6.0,25.0,0.24,-2.395,46.0058,pos_frag_edge,frag_edge,HCOOH,,HCOOH,POS,0.0
274,781,783,13.0,35.0,0.37,-0.441,18.0106,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
275,782,786,15.0,40.0,0.38,5.622,18.0099,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
276,782,847,7.0,0.0,0.0,89.185,2.0153,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
277,782,845,7.0,0.0,0.0,70.785,0.0005,pos_singcos_edge,singcos_edge,,,0.98,POS,0.98
278,782,809,4.0,0.0,0.0,64.677,11.9641,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
279,782,829,7.0,0.0,0.0,39.143,2.0516,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
280,783,793,0.0,0.0,0.0,-1.047,24.0001,pos_cos_edge,cos_edge,,,0.76,POS,0.76
281,783,799,8.0,26.0,0.31,-1.954,27.9952,pos_frag_edge,frag_edge,CO,,CO,POS,0.0
282,786,857,5.0,0.0,0.0,87.335,84.0553,pos_singcos_edge,singcos_edge,,,0.89,POS,0.89
283,786,806,0.0,0.0,0.0,-4.742,24.0002,pos_cos_edge,cos_edge,,,0.87,POS,0.87
284,786,784,4.0,0.0,0.0,28.009,252.9795,pos_singcos_edge,singcos_edge,,,0.87,POS,0.87
285,788,811,4.0,0.0,0.0,32.751,14.0161,pos_singcos_edge,singcos_edge,,,0.99,POS,0.99
286,789,788,0.0,0.0,0.0,0.0,41.0264,pos_cos_edge,cos_edge,,,0.99,POS,0.99
287,789,788,4.0,27.0,0.15,0.0,41.0264,pos_frag_edge,frag_edge,,,41.0264,POS,0.0
288,790,790,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
289,793,726,2.0,0.0,0.0,87.945,158.1662,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
290,793,943,2.0,0.0,0.0,22.208,193.9205,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
291,794,990,14.0,0.0,0.0,9.501,3.9585,pos_singcos_edge,singcos_edge,,,0.93,POS,0.93
292,795,803,5.0,0.0,0.0,32.751,14.0162,pos_singcos_edge,cosine_edge,,,0.84,POS,0.84
293,796,796,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
294,799,1457,2.0,0.0,0.0,56.062,153.2247,pos_singcos_edge,singcos_edge,,,0.73,POS,0.73
295,799,650,3.0,0.0,0.0,315.684,27.0476,pos_singcos_edge,singcos_edge,,,0.82,POS,0.82
296,799,705,2.0,0.0,0.0,86.007,181.2561,pos_singcos_edge,singcos_edge,,,0.78,POS,0.78
297,801,801,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
298,804,1350,6.0,0.0,0.0,379.77,28.0751,pos_singcos_edge,singcos_edge,,,0.74,POS,0.74
299,812,812,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
300,815,794,15.0,39.0,0.38,4.913,18.0106,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
301,817,817,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
302,827,827,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
303,830,830,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
304,835,835,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
305,836,836,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
306,839,846,7.0,0.0,0.0,182.015,76.1149,pos_singcos_edge,cosine_edge,,,0.84,POS,0.84
307,839,843,21.0,0.0,0.0,0.402,146.9268,pos_singcos_edge,cosine_edge,,,0.8,POS,0.8
308,839,852,6.0,0.0,0.0,202.205,65.4746,pos_singcos_edge,cosine_edge,,,0.82,POS,0.82
309,839,841,20.0,0.0,0.0,11.757,141.588,pos_singcos_edge,cosine_edge,,,0.93,POS,0.93
310,841,852,6.0,0.0,0.0,213.962,76.1134,pos_singcos_edge,cosine_edge,,,0.76,POS,0.76
311,841,844,13.0,0.0,0.0,14.846,50.0065,pos_singcos_edge,cosine_edge,,,0.61,POS,0.61
312,841,846,7.0,0.0,0.0,193.772,217.7029,pos_singcos_edge,cosine_edge,,,0.75,POS,0.75
313,841,843,21.0,0.0,0.0,12.159,5.3388,pos_singcos_edge,cosine_edge,,,0.91,POS,0.91
314,842,842,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
315,843,846,7.0,0.0,0.0,181.613,223.0417,pos_singcos_edge,cosine_edge,,,0.61,POS,0.61
316,843,844,11.0,0.0,0.0,2.687,55.3453,pos_singcos_edge,cosine_edge,,,0.7,POS,0.7
317,843,852,6.0,0.0,0.0,201.803,81.4522,pos_singcos_edge,cosine_edge,,,0.64,POS,0.64
318,846,852,7.0,0.0,0.0,20.19,141.5895,pos_singcos_edge,cosine_edge,,,0.91,POS,0.91
319,849,849,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
320,854,792,48.0,0.0,0.0,21.592,131.9892,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
321,854,631,10.0,0.0,0.0,106.187,427.0642,pos_singcos_edge,singcos_edge,,,0.62,POS,0.62
322,854,663,22.0,0.0,0.0,0.945,370.0574,pos_singcos_edge,singcos_edge,,,0.66,POS,0.66
323,854,1316,23.0,0.0,0.0,1.08,372.0553,pos_singcos_edge,singcos_edge,,,0.73,POS,0.73
324,854,1095,18.0,0.0,0.0,1.711,371.0563,pos_singcos_edge,singcos_edge,,,0.63,POS,0.63
325,854,1089,23.0,0.0,0.0,22.022,298.0376,pos_singcos_edge,singcos_edge,,,0.72,POS,0.72
326,854,1085,19.0,0.0,0.0,1.466,374.0541,pos_singcos_edge,singcos_edge,,,0.77,POS,0.77
327,854,572,10.0,0.0,0.0,4.438,57.9697,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
328,854,851,6.0,0.0,0.0,19.619,1.9956,pos_singcos_edge,singcos_edge,,,0.69,POS,0.69
329,854,816,8.0,0.0,0.0,1.691,57.9806,pos_singcos_edge,singcos_edge,,,0.83,POS,0.83
330,854,997,19.0,0.0,0.0,21.936,295.0374,pos_singcos_edge,singcos_edge,,,0.63,POS,0.63
331,910,819,15.0,0.0,0.0,386.96,41.0266,pos_singcos_edge,singcos_edge,,,0.84,POS,0.84
332,910,585,10.0,0.0,0.0,0.87,43.9899,pos_singcos_edge,singcos_edge,,,0.82,POS,0.82
333,910,594,18.0,0.0,0.0,479.349,18.023,pos_singcos_edge,singcos_edge,,,0.76,POS,0.76
334,910,987,7.0,0.0,0.0,479.245,36.0336,pos_singcos_edge,singcos_edge,,,0.65,POS,0.65
335,911,798,6.0,0.0,0.0,72.938,4.9945,pos_singcos_edge,singcos_edge,,,1.0,POS,1.0
336,911,808,4.0,0.0,0.0,72.958,6.9927,pos_singcos_edge,singcos_edge,,,1.0,POS,1.0
337,911,578,6.0,0.0,0.0,3.91,6.9923,pos_singcos_edge,singcos_edge,,,1.0,POS,1.0
338,920,1406,5.0,0.0,0.0,120.368,164.0392,pos_singcos_edge,singcos_edge,,,0.88,POS,0.88
339,920,1101,3.0,0.0,0.0,125.048,31.0787,pos_singcos_edge,singcos_edge,,,0.86,POS,0.86
340,923,791,4.0,0.0,0.0,318.243,36.0818,pos_singcos_edge,singcos_edge,,,0.73,POS,0.73
341,923,807,4.0,0.0,0.0,286.881,50.0974,pos_singcos_edge,singcos_edge,,,0.66,POS,0.66
342,932,565,3.0,0.0,0.0,0.458,45.0583,pos_singcos_edge,cosine_edge,,,0.99,POS,0.99
343,932,970,4.0,0.0,0.0,0.1,14.0157,pos_singcos_edge,cosine_edge,,,0.99,POS,0.99
344,936,853,11.0,0.0,0.0,26.326,59.9654,pos_singcos_edge,singcos_edge,,,0.93,POS,0.93
345,937,937,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
346,958,632,17.0,45.0,0.38,-0.239,18.0106,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
347,958,855,4.0,31.0,0.13,-1.379,64.0161,pos_frag_edge,frag_edge,,,64.0161,POS,0.0
348,970,565,3.0,0.0,0.0,0.358,31.0426,pos_singcos_edge,cosine_edge,,,0.98,POS,0.98
349,979,979,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
350,980,980,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
351,982,982,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
352,985,654,8.0,0.0,0.0,5.762,44.0267,pos_singcos_edge,singcos_edge,,,0.95,POS,0.95
353,985,1398,9.0,0.0,0.0,4.127,132.0794,pos_singcos_edge,singcos_edge,,,0.91,POS,0.91
354,985,655,7.0,0.0,0.0,0.697,88.0529,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
355,985,1210,3.0,0.0,0.0,232.197,228.0486,pos_singcos_edge,singcos_edge,,,0.75,POS,0.75
356,985,689,6.0,0.0,0.0,45.862,45.0575,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
357,985,743,3.0,0.0,0.0,224.01,316.1011,pos_singcos_edge,singcos_edge,,,0.69,POS,0.69
358,985,1497,4.0,0.0,0.0,268.666,36.1088,pos_singcos_edge,singcos_edge,,,0.76,POS,0.76
359,985,706,6.0,0.0,0.0,1.444,264.1579,pos_singcos_edge,singcos_edge,,,0.79,POS,0.79
360,985,745,3.0,0.0,0.0,220.239,20.9252,pos_singcos_edge,singcos_edge,,,0.69,POS,0.69
361,985,821,3.0,0.0,0.0,5.777,132.0792,pos_singcos_edge,singcos_edge,,,0.79,POS,0.79
362,985,1197,3.0,0.0,0.0,248.16,95.9698,pos_singcos_edge,singcos_edge,,,0.77,POS,0.77
363,985,1162,7.0,0.0,0.0,15.483,58.0424,pos_singcos_edge,singcos_edge,,,0.6,POS,0.6
364,985,1153,8.0,0.0,0.0,15.507,102.0687,pos_singcos_edge,singcos_edge,,,0.62,POS,0.62
365,985,1152,2.0,0.0,0.0,15.107,146.0948,pos_singcos_edge,singcos_edge,,,0.6,POS,0.6
366,987,678,6.0,27.0,0.22,-0.254,33.0343,pos_frag_edge,frag_edge,,,33.0343,POS,0.0
367,989,989,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
368,995,1050,21.0,50.0,0.42,0.242,17.0267,pos_frag_edge,frag_edge,,,17.0267,POS,0.0
369,1001,589,26.0,59.0,0.44,1.547,18.0104,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
370,1001,794,0.0,0.0,0.0,-3.211,32.0262,pos_cos_edge,cos_edge,,,0.74,POS,0.74
371,1050,618,3.0,0.0,0.0,7.009,367.0264,pos_singcos_edge,singcos_edge,,,0.61,POS,0.61
372,1050,1527,4.0,0.0,0.0,191.734,395.0214,pos_singcos_edge,singcos_edge,,,0.6,POS,0.6
373,1050,995,0.0,0.0,0.0,-0.242,-17.0267,pos_cos_edge,cos_edge,,,0.99,POS,0.99
374,1084,718,17.0,0.0,0.0,24.041,88.0341,pos_singcos_edge,singcos_edge,,,0.69,POS,0.69
375,1084,1311,21.0,0.0,0.0,33.749,74.0172,pos_singcos_edge,singcos_edge,,,0.76,POS,0.76
376,1093,605,12.0,0.0,0.0,42.714,15.9943,pos_singcos_edge,singcos_edge,,,0.95,POS,0.95
377,1093,1022,10.0,36.0,0.28,-0.129,257.0946,pos_frag_edge,frag_edge,,,257.0946,POS,0.0
378,1093,638,17.0,0.0,0.0,48.092,57.9884,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
379,1100,570,0.0,0.0,0.0,-2.501,41.0266,pos_cos_edge,cos_edge,,,0.98,POS,0.98
380,1100,570,15.0,35.0,0.43,-2.501,41.0266,pos_frag_edge,frag_edge,,,41.0266,POS,0.0
381,1100,1354,11.0,0.0,0.0,1.841,29.0027,pos_singcos_edge,singcos_edge,,,0.64,POS,0.64
382,1107,627,4.0,0.0,0.0,52.082,0.0599,pos_singcos_edge,singcos_edge,,,0.63,POS,0.63
383,1107,695,0.0,0.0,0.0,-0.052,-21.9818,pos_cos_edge,cos_edge,,,0.39,POS,0.39
384,1113,1134,0.0,0.0,0.0,0.377,41.0268,pos_cos_edge,cos_edge,,,0.82,POS,0.82
385,1113,1134,14.0,61.0,0.23,0.377,41.0268,pos_frag_edge,frag_edge,,,41.0268,POS,0.0
386,1127,1127,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
387,1130,1140,6.0,0.0,0.0,9.318,28.0317,pos_singcos_edge,cosine_edge,,,0.78,POS,0.78
388,1133,651,0.0,0.0,0.0,-0.201,-15.9738,pos_cos_edge,cos_edge,,,0.98,POS,0.98
389,1142,1208,7.0,40.0,0.17,-5.393,109.0561,pos_frag_edge,frag_edge,,,109.0561,POS,0.0
390,1158,1158,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
391,1159,1159,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
392,1175,641,2.0,0.0,0.0,1.235,45.058,pos_singcos_edge,cosine_edge,,,0.95,POS,0.95
393,1199,1199,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
394,1209,1137,0.0,0.0,0.0,-0.042,-17.0262,pos_cos_edge,cos_edge,,,0.99,POS,0.99
395,1221,1022,7.0,28.0,0.25,-0.003,240.0668,pos_frag_edge,frag_edge,,,240.0668,POS,0.0
396,1221,1093,0.0,0.0,0.0,0.126,-17.0278,pos_cos_edge,cos_edge,,,0.95,POS,0.95
397,1278,1526,0.0,0.0,0.0,-0.282,-17.0266,pos_cos_edge,cos_edge,,,0.96,POS,0.96
398,1300,920,0.0,0.0,0.0,0.336,32.0263,pos_cos_edge,cos_edge,,,0.98,POS,0.98
399,1300,920,9.0,25.0,0.36,0.336,32.0263,pos_frag_edge,frag_edge,CH3OH,,CH3OH,POS,0.0
400,1304,1304,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
401,1338,571,7.0,0.0,0.0,0.421,17.9722,pos_singcos_edge,singcos_edge,,,0.61,POS,0.61
402,1338,1335,0.0,0.0,0.0,0.111,41.0276,pos_cos_edge,cos_edge,,,0.87,POS,0.87
403,1340,563,23.0,57.0,0.4,-0.201,41.0271,pos_frag_edge,frag_edge,,,41.0271,POS,0.0
404,1340,563,0.0,0.0,0.0,-0.201,41.0271,pos_cos_edge,cos_edge,,,0.88,POS,0.88
405,1340,911,6.0,41.0,0.15,-0.897,86.0247,pos_frag_edge,frag_edge,,,86.0247,POS,0.0
406,1340,579,21.0,59.0,0.36,-0.703,82.0536,pos_frag_edge,frag_edge,,,82.0536,POS,0.0
407,1353,923,0.0,0.0,0.0,-0.254,41.0265,pos_cos_edge,cos_edge,,,0.96,POS,0.96
408,1366,1380,4.0,0.0,0.0,219.038,396.2827,pos_singcos_edge,singcos_edge,,,0.74,POS,0.74
409,1366,639,7.0,0.0,0.0,0.158,45.0579,pos_singcos_edge,singcos_edge,,,0.77,POS,0.77
410,1366,615,0.0,0.0,0.0,-0.616,-17.0263,pos_cos_edge,cos_edge,,,0.71,POS,0.71
411,1382,1120,14.0,52.0,0.27,-0.248,18.0106,pos_frag_edge,frag_edge,H2O,,H2O,POS,0.0
412,1388,573,0.0,0.0,0.0,-0.057,-123.0795,pos_cos_edge,cos_edge,,,1.0,POS,1.0
413,1388,814,3.0,0.0,0.0,10.339,0.0005,pos_singcos_edge,singcos_edge,,,0.99,POS,0.99
414,1419,859,2.0,0.0,0.0,35.748,63.8745,pos_singcos_edge,singcos_edge,,,0.95,POS,0.95
415,1419,948,2.0,0.0,0.0,83.096,60.1062,pos_singcos_edge,singcos_edge,,,0.87,POS,0.87
416,1419,1444,2.0,0.0,0.0,4.657,109.9529,pos_singcos_edge,singcos_edge,,,0.96,POS,0.96
417,1433,673,14.0,0.0,0.0,16.681,164.0344,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
418,1433,1286,28.0,0.0,0.0,12.418,282.0582,pos_singcos_edge,singcos_edge,,,0.83,POS,0.83
419,1433,1351,28.0,0.0,0.0,6.263,134.0205,pos_singcos_edge,singcos_edge,,,0.88,POS,0.88
420,1433,999,18.0,0.0,0.0,8.948,208.0383,pos_singcos_edge,singcos_edge,,,0.89,POS,0.89
421,1433,1035,29.0,0.0,0.0,16.826,74.0215,pos_singcos_edge,singcos_edge,,,0.95,POS,0.95
422,1433,828,30.0,0.0,0.0,2.604,222.0562,pos_singcos_edge,singcos_edge,,,0.99,POS,0.99
423,1433,1084,0.0,0.0,0.0,0.869,32.028,pos_cos_edge,cos_edge,,,0.75,POS,0.75
424,1433,940,29.0,0.0,0.0,28.885,208.0387,pos_singcos_edge,singcos_edge,,,0.89,POS,0.89
425,1433,918,29.0,0.0,0.0,10.518,59.9996,pos_singcos_edge,singcos_edge,,,0.89,POS,0.89
426,1433,916,27.0,0.0,0.0,43.943,88.0361,pos_singcos_edge,singcos_edge,,,0.9,POS,0.9
427,1433,1154,21.0,0.0,0.0,2.219,194.0818,pos_singcos_edge,singcos_edge,,,0.75,POS,0.75
428,1454,703,5.0,25.0,0.2,-0.057,56.0625,pos_frag_edge,frag_edge,C4H8,,C4H8,POS,0.0
429,1455,1455,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
430,1495,1495,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
431,1552,1552,0.0,0.0,0.0,0.0,0.0,pos_self_edge,self_edge,,,,POS,0.0
432,1563,40,0.0,0.0,0.0,0.0,-1.0077,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
433,1563,37,0.0,0.0,0.0,0.0,66.9795,neg_add_edge,add_edge,,[M-2H+Na+HCOOH]-,[M-2H+Na+HCOOH]-,NEG,0.0
434,1564,92,0.0,0.0,0.0,0.0,190.929,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
435,1564,211,0.0,0.0,0.0,0.0,44.9971,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
436,1565,231,0.0,0.0,0.0,0.0,66.9797,neg_add_edge,add_edge,,[M-2H+Na+HCOOH]-,[M-2H+Na+HCOOH]-,NEG,0.0
437,1565,221,0.0,0.0,0.0,0.0,-1.0078,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
438,1566,270,0.0,0.0,0.0,0.0,174.9565,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
439,1566,429,0.0,0.0,0.0,0.0,34.9685,neg_add_edge,add_edge,,[M+Cl]-,[M+Cl]-,NEG,0.0
440,1567,39,0.0,0.0,0.0,0.0,182.8793,neg_add_edge,add_edge,,[2M-2H+K]-,[2M-2H+K]-,NEG,0.0
441,1567,307,0.0,0.0,0.0,0.0,166.9055,neg_add_edge,add_edge,,[2M-2H+Na]-,[2M-2H+Na]-,NEG,0.0
442,1567,303,0.0,0.0,0.0,0.0,-1.0086,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
443,1568,7,0.0,0.0,0.0,0.0,44.9973,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
444,1568,324,0.0,0.0,0.0,0.0,190.9285,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
445,1569,11,0.0,0.0,0.0,0.0,20.9749,neg_add_edge,add_edge,,[M-2H+Na]-,[M-2H+Na]-,NEG,0.0
446,1569,362,0.0,0.0,0.0,0.0,36.9472,neg_add_edge,add_edge,,[M-2H+K]-,[M-2H+K]-,NEG,0.0
447,1570,302,0.0,0.0,0.0,0.0,-1.0081,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
448,1570,330,0.0,0.0,0.0,0.0,66.98,neg_add_edge,add_edge,,[M-2H+Na+HCOOH]-,[M-2H+Na+HCOOH]-,NEG,0.0
449,1571,46,0.0,0.0,0.0,0.0,-1.0078,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
450,1571,69,0.0,0.0,0.0,0.0,66.9796,neg_add_edge,add_edge,,[M-2H+Na+HCOOH]-,[M-2H+Na+HCOOH]-,NEG,0.0
451,1572,196,0.0,0.0,0.0,0.0,-1.0075,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
452,1572,518,0.0,0.0,0.0,0.0,44.9987,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
453,1572,575,0.0,0.0,0.0,3.489,18.0338,pos_add_edge,add_edge,,[M+NH4]+,[M+NH4]+,POS,0.0
454,1572,16,0.0,0.0,0.0,0.0,44.9976,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
455,1573,247,0.0,0.0,0.0,0.0,-1.0084,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
456,1573,222,0.0,0.0,0.0,0.0,44.9982,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
457,1574,5,0.0,0.0,0.0,0.0,120.4039,neg_add_edge,add_edge,,[2M+Cl]-,[2M+Cl]-,NEG,0.0
458,1574,312,0.0,0.0,0.0,0.0,130.4329,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
459,1575,125,0.0,0.0,0.0,0.0,230.8766,neg_add_edge,add_edge,,[3M+Cl]-,[3M+Cl]-,NEG,0.0
460,1575,338,0.0,0.0,0.0,0.0,34.9686,neg_add_edge,add_edge,,[M+Cl]-,[M+Cl]-,NEG,0.0
461,1576,38,0.0,0.0,0.0,0.0,121.9072,neg_add_edge,add_edge,,[2M-2H+Na]-,[2M-2H+Na]-,NEG,0.0
462,1576,311,0.0,0.0,0.0,0.0,99.9251,neg_add_edge,add_edge,,[2M-H]-,[2M-H]-,NEG,0.0
463,1577,306,0.0,0.0,0.0,0.0,-1.0077,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
464,1578,318,0.0,0.0,0.0,0.0,-1.0079,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
465,1580,128,0.0,0.0,0.0,0.0,351.0684,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
466,1580,129,0.0,0.0,0.0,0.0,305.0626,neg_add_edge,add_edge,,[2M-H]-,[2M-H]-,NEG,0.0
467,1581,194,0.0,0.0,0.0,0.0,341.0819,neg_add_edge,add_edge,,[2M-H]-,[2M-H]-,NEG,0.0
468,1581,936,0.0,0.0,0.0,0.984,360.1243,pos_add_edge,add_edge,,[2M+NH4]+,[2M+NH4]+,POS,0.0
469,1581,195,0.0,0.0,0.0,0.0,387.0878,neg_add_edge,add_edge,,[2M-H+HCOOH]-,[2M-H+HCOOH]-,NEG,0.0
470,1582,308,0.0,0.0,0.0,0.0,34.9688,neg_add_edge,add_edge,,[M+Cl]-,[M+Cl]-,NEG,0.0
471,1583,20,0.0,0.0,0.0,0.0,66.9797,neg_add_edge,add_edge,,[M-2H+Na+HCOOH]-,[M-2H+Na+HCOOH]-,NEG,0.0
472,1583,8,0.0,0.0,0.0,0.0,-1.0082,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
473,1584,49,0.0,0.0,0.0,0.0,-1.0081,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
474,1584,267,0.0,0.0,0.0,0.0,44.998,neg_add_edge,add_edge,,[M-H+HCOOH]-,[M-H+HCOOH]-,NEG,0.0
475,1586,50,0.0,0.0,0.0,0.0,36.948,neg_add_edge,add_edge,,[M-2H+K]-,[M-2H+K]-,NEG,0.0
476,1587,32,0.0,0.0,0.0,0.0,-1.0082,neg_add_edge,add_edge,,[M-H]-,[M-H]-,NEG,0.0
