Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
414,1600,613,0.0,0.0,0.0,0.0,1.0079,pos_add_edge,add_edge,,[M+H]+,[M+H]+,POS,0.0
415,1600,688,0.0,0.0,0.0,0.0,18.0344,pos_add_edge,add_edge,,[M+NH4]+,[M+NH4]+,POS,0.0
416,1603,564,0.0,0.0,0.0,0.0,33.0348,pos_add_edge,add_edge,,[M+H+CH3OH]+,[M+H+CH3OH]+,POS,0.0
417,1603,653,0.0,0.0,0.0,0.0,1.0071,pos_add_edge,add_edge,,[M+H]+,[M+H]+,POS,0.0
418,1604,612,0.0,0.0,0.0,0.0,158.1421,pos_add_edge,add_edge,,[3M+NH4]+,[3M+NH4]+,POS,0.0
419,1604,239,0.0,0.0,0.0,8.441,245.1281,neg_add_edge,add_edge,,[4M+Cl]-,[4M+Cl]-,NEG,0.0
420,1604,731,0.0,0.0,0.0,0.0,141.1155,pos_add_edge,add_edge,,[3M+H]+,[3M+H]+,POS,0.0
421,1606,651,0.0,0.0,0.0,0.0,38.9638,pos_add_edge,add_edge,,[M+K]+,[M+K]+,POS,0.0
422,1606,930,0.0,0.0,0.0,0.0,18.0344,pos_add_edge,add_edge,,[M+NH4]+,[M+NH4]+,POS,0.0
423,1606,1133,0.0,0.0,0.0,0.0,22.99,pos_add_edge,add_edge,,[M+Na]+,[M+Na]+,POS,0.0
424,1607,1221,0.0,0.0,0.0,0.0,1.0073,pos_add_edge,add_edge,,[M+H]+,[M+H]+,POS,0.0
425,1607,1093,0.0,0.0,0.0,0.0,18.0351,pos_add_edge,add_edge,,[M+NH4]+,[M+NH4]+,POS,0.0
426,1607,599,0.0,0.0,0.0,0.0,22.9891,pos_add_edge,add_edge,,[M+Na]+,[M+Na]+,POS,0.0
427,1607,607,0.0,0.0,0.0,0.0,38.9641,pos_add_edge,add_edge,,[M+K]+,[M+K]+,POS,0.0
428,1608,568,0.0,0.0,0.0,0.0,42.0344,pos_add_edge,add_edge,,[M+H+CH3CN]+,[M+H+CH3CN]+,POS,0.0
429,1608,911,0.0,0.0,0.0,0.0,1.0077,pos_add_edge,add_edge,,[M+H]+,[M+H]+,POS,0.0
430,1609,923,0.0,0.0,0.0,0.0,1.0079,pos_add_edge,add_edge,,[M+H]+,[M+H]+,POS,0.0
431,1609,1353,0.0,0.0,0.0,0.0,42.0344,pos_add_edge,add_edge,,[M+H+CH3CN]+,[M+H+CH3CN]+,POS,0.0
