Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
54,195,193,7.0,32.0,0.22,-1.406,136.0565,neg_frag_edge,frag_edge,,,136.0565,NEG,0.0
55,195,194,0.0,0.0,0.0,-1.406,46.0059,neg_cos_edge,cos_edge,,,0.92,NEG,0.92
56,195,99,8.0,0.0,0.0,13.572,222.0574,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
57,200,358,3.0,0.0,0.0,143.294,0.0003,neg_singcos_edge,singcos_edge,,,1.0,NEG,1.0
58,200,455,0.0,0.0,0.0,-7.127,-67.9881,neg_cos_edge,cos_edge,,,0.88,NEG,0.88
59,202,202,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
60,204,21,3.0,0.0,0.0,0.862,27.9952,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
61,204,175,4.0,0.0,0.0,506.97,0.0001,neg_singcos_edge,singcos_edge,,,0.98,NEG,0.98
62,205,209,6.0,0.0,0.0,0.008,27.995,neg_singcos_edge,singcos_edge,,,0.81,NEG,0.81
63,205,515,4.0,25.0,0.16,0.663,88.9879,neg_frag_edge,frag_edge,,,88.9879,NEG,0.0
64,205,443,5.0,0.0,0.0,176.472,0.0006,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
65,205,400,3.0,0.0,0.0,532.561,89.9959,neg_singcos_edge,singcos_edge,,,0.68,NEG,0.68
66,207,213,4.0,34.0,0.12,-0.265,43.99,neg_frag_edge,frag_edge,CO2,,CO2,NEG,0.0
67,211,515,5.0,22.0,0.23,0.639,43.9899,neg_frag_edge,frag_edge,CO2,,CO2,NEG,0.0
68,214,342,4.0,0.0,0.0,166.982,719.5805,neg_singcos_edge,singcos_edge,,,0.6,NEG,0.6
69,214,375,5.0,26.0,0.19,0.107,43.9901,neg_frag_edge,frag_edge,CO2,,CO2,NEG,0.0
70,253,468,2.0,0.0,0.0,29.321,35.8947,neg_singcos_edge,cosine_edge,,,0.64,NEG,0.64
71,267,49,0.0,0.0,0.0,2.885,46.0061,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
72,270,10,3.0,20.0,0.15,3.461,129.9591,neg_frag_edge,frag_edge,,,129.9591,NEG,0.0
73,295,317,0.0,0.0,0.0,2.247,-67.9875,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
74,295,355,2.0,0.0,0.0,24.598,60.9804,neg_singcos_edge,singcos_edge,,,0.6,NEG,0.6
75,295,301,0.0,0.0,0.0,-3.739,-408.2849,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
76,295,296,0.0,0.0,0.0,0.0,-386.3032,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
77,295,327,0.0,0.0,0.0,-3.739,-35.977,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
78,295,383,2.0,0.0,0.0,9.52,121.9588,neg_singcos_edge,singcos_edge,,,0.76,NEG,0.76
79,296,301,0.0,0.0,0.0,-3.739,-21.9817,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
80,298,309,0.0,0.0,0.0,0.0,-67.9874,neg_cos_edge,cos_edge,,,0.99,NEG,0.99
81,298,300,0.0,0.0,0.0,0.462,-372.2877,neg_cos_edge,cos_edge,,,1.0,NEG,1.0
82,298,304,0.0,0.0,0.0,0.0,-394.2693,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
83,300,323,3.0,0.0,0.0,9.504,14.0158,neg_singcos_edge,singcos_edge,,,0.99,NEG,0.99
84,300,304,0.0,0.0,0.0,-0.462,-21.9816,neg_cos_edge,cos_edge,,,0.99,NEG,0.99
85,300,298,3.0,19.0,0.16,-0.462,372.2877,neg_frag_edge,frag_edge,,,372.2877,NEG,0.0
86,302,330,0.0,0.0,0.0,0.506,-67.9881,neg_cos_edge,cos_edge,,,0.87,NEG,0.87
87,303,338,5.0,17.0,0.29,-0.431,12.0,neg_frag_edge,frag_edge,,,12.0,NEG,0.0
88,303,372,4.0,0.0,0.0,128.372,226.231,neg_singcos_edge,singcos_edge,,,0.64,NEG,0.64
89,303,361,0.0,0.0,0.0,-0.03,-183.888,neg_cos_edge,cos_edge,,,0.8,NEG,0.8
90,303,329,5.0,0.0,0.0,206.52,260.2513,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
