feature_id,row m/z,rtinseconds,POS_004_Acetylportentol.mzXML Peak area,POS_007_12_Desoxydiacetylpyxinol.mzXML Peak area,POS_008_12_Desoxypyxinol.mzXML Peak area,POS_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,POS_011_Bourgeanic_acid.mzXML Peak area,POS_012_Caperatic_acid.mzXML Peak area
614,217.04728459999998,2.358797436,4180426.27,0.0,0.0,0.0,3857593.9460000005,3761406.184
615,386.21740719999997,2.448316667,1693177.24,0.0,0.0,0.0,0.0,0.0
616,416.3737488,6.808269444,2911614.3789999997,0.0,0.0,0.0,0.0,0.0
617,612.1635234,7.2169777779999995,1666888.084,0.0,0.0,0.0,0.0,0.0
618,393.297582,6.808041667,2521267.365,0.0,0.0,0.0,0.0,0.0
619,130.1594391,8.3379875,2680479.433,0.0,0.0,0.0,0.0,0.0
620,640.588028,6.463958333,1970387.72,0.0,0.0,0.0,0.0,0.0
621,526.4314401,5.604269048,4134760.4269999997,0.0,0.0,0.0,0.0,0.0
622,397.2227173,3.606125,1855193.917,0.0,0.0,0.0,0.0,0.0
623,157.0353241,0.27175,919753.1829,0.0,0.0,0.0,0.0,0.0
624,559.1319275000001,6.178520832999999,1784725.021,0.0,0.0,0.0,0.0,0.0
625,251.16185609999997,2.552406667,3505123.892,0.0,0.0,0.0,0.0,0.0
626,358.0511,3.5046814810000004,1090113.418,0.0,0.0,0.0,0.0,0.0
627,182.98556200000002,3.358725,685065.2431,0.0,0.0,0.0,0.0,0.0
628,633.1496582000001,6.662383332999999,1426810.767,0.0,0.0,0.0,0.0,0.0
629,139.9880234,4.200813333,3085230.55,0.0,0.0,0.0,0.0,0.0
630,205.1435408,2.6427439390000003,2527157.143,0.0,0.0,0.0,0.0,0.0
631,476.32953260000005,6.902345832999999,1997535.414,0.0,0.0,0.0,0.0,0.0
632,360.0481506,3.5060300000000004,1068560.512,0.0,0.0,0.0,0.0,0.0
633,394.3530159,5.625504167000001,3772551.381,0.0,0.0,0.0,0.0,0.0
634,354.2642568,4.037283333,3366497.095,0.0,0.0,0.0,0.0,0.0
635,400.2694702,2.844383333,1457709.509,0.0,0.0,0.0,0.0,0.0
636,163.03912730000002,4.1515583330000005,3068471.238,0.0,0.0,0.0,0.0,0.0
637,371.3157227,6.807639999999999,1863384.515,0.0,0.0,0.0,0.0,0.0
638,570.4580857999999,5.594916667000001,3035538.1989999996,0.0,0.0,0.0,0.0,0.0
639,538.1449585,6.87305,1218232.004,0.0,0.0,0.0,0.0,0.0
640,368.4254242,5.773326667,2068138.8909999998,0.0,0.0,0.0,0.0,0.0
641,279.15779110000005,3.196316667,3421622.409,0.0,0.0,0.0,0.0,0.0
642,531.4087873,7.4656928570000005,1512599.476,0.0,0.0,0.0,1605756.886,0.0
643,912.1970215,7.254233332999999,1438523.211,0.0,0.0,0.0,0.0,0.0
644,205.15897619999998,3.919172222,2046714.678,0.0,0.0,0.0,0.0,0.0
645,612.2012496,7.377390909,1042582.178,0.0,0.0,0.0,1560916.914,2350666.765
646,480.1577148,5.577266667000001,1286017.175,0.0,0.0,0.0,0.0,0.0
647,649.1244368,6.664963636,1131173.538,0.0,0.0,0.0,0.0,0.0
648,336.3105977,5.370388889,2306686.662,0.0,0.0,0.0,0.0,0.0
649,347.16210939999996,4.223016667,2013685.05,0.0,0.0,0.0,0.0,0.0
650,219.0189018,0.5145333329999999,2605109.535,0.0,0.0,0.0,0.0,0.0
651,182.98542890000002,4.149619048,2634619.599,0.0,0.0,0.0,0.0,0.0
652,424.36350760000005,5.380094444,2428265.57,0.0,0.0,0.0,0.0,0.0
653,380.3371836,5.350620833,2326353.788,0.0,0.0,0.0,0.0,0.0
654,817.2598368,7.3371111110000005,740180.1409,0.0,0.0,0.0,0.0,0.0
655,155.00288390000003,0.5182958329999999,2365690.254,0.0,0.0,0.0,0.0,0.0
656,468.38993839999995,5.376120833,2922020.686,0.0,0.0,0.0,0.0,0.0
657,468.3899558,5.37575,1482164.72,0.0,0.0,0.0,0.0,0.0
658,371.10135269999995,6.178520832999999,1232701.307,0.0,0.0,0.0,0.0,0.0
659,143.9969009,0.37751,2232686.023,0.0,0.0,0.0,0.0,0.0
660,318.30039980000004,3.300166667,1275694.826,0.0,0.0,0.0,0.0,0.0
661,880.2800597999999,7.594907843,467413.4133,0.0,0.0,0.0,0.0,0.0
662,171.1492822,4.219761905,735602.9121,0.0,0.0,0.0,0.0,0.0
663,654.3323669,5.9401444439999995,1004014.355,0.0,0.0,0.0,0.0,0.0
664,834.2592027000001,8.380875926,828251.8927,0.0,0.0,0.0,0.0,0.0
665,689.2016093,8.314430556,1246451.175,0.0,0.0,0.0,0.0,0.0
666,508.1888847,5.582541667,1105092.639,0.0,0.0,0.0,0.0,0.0
667,998.2888677999999,7.618596032,1242293.895,0.0,0.0,0.0,0.0,0.0
668,762.1812541,7.298772222,1549129.324,0.0,0.0,0.0,0.0,0.0
669,274.27440260000003,3.959308333,2426034.434,0.0,0.0,0.0,0.0,0.0
670,512.4162292,5.371741667,2914575.2860000003,0.0,0.0,0.0,0.0,0.0
671,190.98755649999998,0.306429167,2231035.855,0.0,0.0,0.0,0.0,0.0
672,723.1430740000001,7.041595833,740746.397,0.0,0.0,0.0,0.0,0.0
673,947.2862216,8.406640909,2354991.287,0.0,0.0,0.0,0.0,0.0
674,130.9665604,0.45394166700000005,1966577.761,0.0,0.0,0.0,0.0,0.0
675,272.2588043,3.494622222,1046539.561,0.0,0.0,0.0,0.0,0.0
676,686.1843872000001,7.474522222,700479.3168,0.0,0.0,0.0,0.0,1538859.471
677,743.2409607000001,7.0239944439999995,693768.7985,0.0,0.0,0.0,0.0,0.0
678,191.1642313,2.5514,1134825.9440000001,0.0,0.0,0.0,0.0,0.0
679,220.93459700000002,0.27395,1318988.3590000002,0.0,0.0,0.0,0.0,0.0
680,158.1540199,8.316480769,1055364.345,0.0,0.0,0.0,0.0,0.0
681,557.1748047,6.1753416670000005,862847.048,0.0,0.0,0.0,0.0,0.0
682,938.2863289999999,8.055895238,941643.1992,0.0,0.0,0.0,0.0,0.0
683,258.2428551,2.9342666669999997,996981.3776,0.0,0.0,0.0,0.0,0.0
684,178.1230803,3.418158333,602649.4713,0.0,0.0,0.0,0.0,0.0
685,556.4422675,5.274635185,2180260.669,0.0,0.0,0.0,0.0,0.0
686,177.1639071,3.130477083,973024.2134,0.0,0.0,0.0,0.0,0.0
687,288.9211146,0.251622222,1263926.426,0.0,0.0,0.0,0.0,0.0
688,151.1118727,2.095870833,2223346.3340000003,0.0,0.0,0.0,0.0,0.0
689,1074.304301,8.195590278,963557.4069,0.0,0.0,0.0,0.0,0.0
690,575.1056722,6.175311111,659645.1124,0.0,0.0,0.0,0.0,0.0
691,281.05148710000003,7.912984783,881471.3829,0.0,0.0,0.0,1443631.177,0.0
692,712.2358856000001,8.315041667000001,686994.668,0.0,0.0,0.0,0.0,0.0
693,266.1725149,2.641922222,686917.7277,0.0,0.0,0.0,0.0,0.0
694,215.1255398,1.11765625,2177252.878,0.0,0.0,0.0,0.0,0.0
695,482.4030075,7.9604166670000005,661639.4752,0.0,0.0,0.0,0.0,0.0
696,600.4685906000001,5.357190741,622888.6674,0.0,0.0,0.0,0.0,0.0
697,319.2844052,5.372164815,953183.2248,0.0,0.0,0.0,0.0,0.0
698,797.1621748,7.335497619,383279.6457,0.0,0.0,0.0,0.0,0.0
699,1100.340769,7.570160256,851137.7315,0.0,0.0,0.0,0.0,0.0
700,304.8926442,0.273038889,810051.5381,0.0,0.0,0.0,0.0,0.0
701,371.101035,6.6631666670000005,468340.7167,0.0,0.0,0.0,0.0,0.0
702,413.2663625,6.806730556000001,781078.8748,0.0,0.0,0.0,0.0,0.0
703,682.3636169,5.9401444439999995,405846.9458,0.0,0.0,0.0,0.0,0.0
704,642.2127142999999,6.653711111000001,406110.68799999997,0.0,0.0,0.0,0.0,0.0
705,248.9005559,0.2626,826553.4595,0.0,0.0,0.0,0.0,0.0
706,249.2061361,3.077966667,689757.2848,0.0,0.0,0.0,0.0,0.0
707,277.1790276,3.6053458330000003,546092.8589,0.0,0.0,0.0,0.0,0.0
708,598.1487304999999,7.111063333,378869.5769,0.0,0.0,0.0,0.0,0.0
709,626.2161033,7.491477272999999,434001.0739,0.0,0.0,0.0,0.0,931164.6188
710,330.26429310000003,3.943692857,1360431.755,0.0,0.0,0.0,0.0,0.0
711,644.4949075000001,5.34175,453737.5884,0.0,0.0,0.0,0.0,0.0
712,388.2541615,1.132104545,408748.3948,0.0,0.0,0.0,0.0,0.0
713,221.0844915,7.9203098039999995,404646.0304,0.0,0.0,0.0,1038922.5909999999,163406.3959
714,246.243159,3.2203,153875.9808,0.0,0.0,0.0,0.0,0.0
715,195.0654704,4.103511111,790974.2563,0.0,0.0,0.0,0.0,0.0
716,331.0025414,3.5556592589999996,581030.0542,0.0,0.0,0.0,0.0,0.0
717,223.0629883,6.6472,278847.0132,0.0,0.0,0.0,0.0,0.0
718,716.2290522000001,7.487292361000001,244477.3399,0.0,0.0,0.0,0.0,711261.8895
719,344.22799219999996,1.014285,522354.6759,0.0,0.0,0.0,0.0,0.0
720,376.32196039999997,6.149794443999999,544475.2764,0.0,0.0,0.0,0.0,0.0
721,223.06377859999998,3.0476291669999998,210074.0485,0.0,0.0,0.0,0.0,0.0
722,371.10109639999996,5.577078788,207349.1973,0.0,0.0,0.0,0.0,0.0
723,986.2332152999999,7.515453846000001,310020.4448,0.0,0.0,0.0,0.0,0.0
724,1026.323413,8.25114,218940.4132,0.0,0.0,0.0,0.0,0.0
725,236.16295899999997,2.643440476,459828.2974,0.0,0.0,0.0,0.0,0.0
726,642.2132874,7.209683332999999,195602.7193,0.0,0.0,0.0,0.0,0.0
727,342.22777560000003,3.10905,186035.5207,0.0,0.0,0.0,0.0,0.0
728,374.06374889999995,3.60659359,403055.1954,0.0,0.0,0.0,0.0,0.0
729,429.240567,6.802456667,315894.1845,0.0,0.0,0.0,0.0,0.0
730,223.06269840000002,6.165955208,199731.0514,0.0,0.0,0.0,0.0,0.0
731,836.1937533,7.558321212,165589.7704,0.0,0.0,0.0,0.0,0.0
732,223.0634567,5.726801667,184478.2076,0.0,0.0,0.0,0.0,0.0
733,782.1807556,7.332920832999999,113586.2517,0.0,0.0,0.0,0.0,0.0
734,340.3939861,5.450589394,293493.9042,0.0,0.0,0.0,0.0,0.0
735,637.3056641,5.936116667,147617.4163,0.0,0.0,0.0,0.0,0.0
736,848.2349386,7.981247777999999,246314.4774,0.0,0.0,0.0,0.0,0.0
737,211.16934680000003,2.703829167,169164.3057,0.0,0.0,0.0,0.0,0.0
738,225.11065010000002,3.166922917,470738.2303,0.0,0.0,0.0,0.0,0.0
739,371.1008943,7.047505263,105532.1862,0.0,0.0,0.0,0.0,0.0
740,494.1729562,5.579366667,106689.2516,0.0,0.0,0.0,0.0,0.0
741,557.0959061000001,7.617847500000001,115837.9333,0.0,0.0,0.0,1263482.127,297948.1739
742,281.0512611,7.929796296,113867.8398,0.0,0.0,0.0,0.0,0.0
743,595.1612472999999,7.9254125,76079.35201,0.0,0.0,0.0,0.0,0.0
744,465.3747068,7.13119881,367395.25200000004,0.0,0.0,0.0,0.0,0.0
745,223.0966458,3.240987037,193098.8386,0.0,0.0,0.0,0.0,0.0
746,698.2188721,8.325041667,93645.99961,0.0,0.0,0.0,0.0,0.0
747,850.2514801000001,7.113298611,127264.6699,0.0,0.0,0.0,0.0,0.0
748,924.2645233,7.784988332999999,106908.4776,0.0,0.0,0.0,0.0,0.0
749,982.2644449999999,8.169106667000001,104640.0511,0.0,0.0,0.0,0.0,0.0
750,624.2017277000001,7.928521429,85960.8192,0.0,0.0,0.0,0.0,0.0
751,309.1680647,2.743861905,111829.6636,0.0,0.0,0.0,0.0,0.0
752,519.1402268,7.616969048,84896.84577999999,0.0,0.0,0.0,0.0,270880.6219
753,186.9810185,8.409728703999999,51236.69242,0.0,0.0,0.0,0.0,14878965.96
754,441.372818,7.500691667000001,285070.2152,0.0,0.0,0.0,0.0,0.0
755,519.1390686000001,6.167473332999999,92736.39508999999,0.0,0.0,0.0,0.0,0.0
756,356.90946710000003,0.229781944,48955.38239,0.0,0.0,0.0,0.0,0.0
757,705.1315308,8.315036667000001,82353.3201,0.0,0.0,0.0,0.0,0.0
758,181.1223226,2.766969444,187484.4433,0.0,0.0,0.0,0.0,0.0
759,330.2641856,4.9975,159832.071,0.0,0.0,0.0,0.0,0.0
760,1135.252252,7.492818421,264945.5067,0.0,0.0,0.0,0.0,0.0
761,151.03535459999998,0.23687381,163503.5471,0.0,0.0,0.0,0.0,0.0
762,568.4800491000001,6.621177082999999,95459.0797,0.0,0.0,0.0,0.0,0.0
763,408.3282501,7.315125,175468.1072,0.0,0.0,0.0,0.0,0.0
764,369.2387543,3.0834333330000003,52306.40762,0.0,0.0,0.0,0.0,0.0
765,335.21961699999997,5.043522727,226115.1849,0.0,0.0,0.0,0.0,4011834.7060000002
766,355.0679256,7.940271429,109271.7326,0.0,0.0,0.0,0.0,0.0
767,258.24292540000005,3.013113095,120722.8902,0.0,0.0,0.0,0.0,0.0
768,266.2326101,3.073791667,98099.61966,0.0,0.0,0.0,0.0,0.0
769,349.14131160000005,3.0729,63243.6383,0.0,0.0,0.0,0.0,0.0
770,338.2326965,3.990758333,58526.247729999995,0.0,0.0,0.0,0.0,0.0
771,332.11994480000004,4.10112,33200.1201,0.0,0.0,0.0,0.0,0.0
772,430.3892632,6.1504583329999996,97534.85872999999,0.0,0.0,0.0,153128.9188,0.0
773,420.29357910000004,5.306883333,0.0,0.0,0.0,0.0,0.0,832639311.3
774,425.2502136,5.309483333,0.0,0.0,0.0,0.0,0.0,548793712.1
775,758.2226181,7.753251389,0.0,0.0,0.0,0.0,0.0,372241583.9
776,610.1849114,7.924392157000001,0.0,0.0,0.0,0.0,0.0,162284136.4
777,760.2218445,7.745195,0.0,0.0,0.0,0.0,0.0,225553916.9
778,684.2027065000001,8.314090476,0.0,0.0,0.0,0.0,0.0,135675875.1
779,827.512085,5.309483333,0.0,0.0,0.0,0.0,0.0,107289064.2
780,274.2742004,3.255625,0.0,0.0,0.0,0.0,0.0,105147214.5
781,612.1837048,7.9372046670000005,0.0,0.0,0.0,0.0,0.0,71852946.95
782,182.9852409,8.5116375,0.0,0.0,0.0,0.0,0.0,179249096.1
783,686.2014313,8.315872222000001,0.0,0.0,0.0,0.0,0.0,70677168.51
784,385.2578354,5.323133333,0.0,0.0,0.0,0.0,0.0,88515056.14
785,403.26885219999997,5.315366667,0.0,0.0,0.0,0.0,0.0,69342183.93
786,327.008606,3.492166667,0.0,0.0,0.0,0.0,0.0,55020169.82
787,125.9864273,8.427145832999999,0.0,0.0,0.0,0.0,0.0,21338490.01
788,628.1956482,6.661016667,0.0,0.0,0.0,0.0,0.0,24004815.13
789,367.24771499999997,5.1588041669999996,0.0,0.0,0.0,0.0,0.0,34059907.28
790,702.2142334,7.032560714,0.0,0.0,0.0,0.0,0.0,25631922.63
791,613.1827074,7.920316667000001,0.0,0.0,0.0,0.0,0.0,28323557.41
792,441.22519680000005,4.272791667,0.0,0.0,0.0,0.0,0.0,33698118.07
793,339.2526499,5.326438888999999,0.0,0.0,0.0,0.0,0.0,33827032.66
794,273.9168396,8.428010417000001,0.0,0.0,0.0,0.0,0.0,8510352.293
795,246.2428284,2.63305,0.0,0.0,0.0,0.0,0.0,23927991.81
796,461.321579,5.301766667,0.0,0.0,0.0,0.0,0.0,20291560.5
797,223.9883395,8.420922727,0.0,0.0,0.0,0.0,0.0,17695477.23
798,314.9438711,8.42651,0.0,0.0,0.0,0.0,0.0,7759671.374
799,924.2702697999999,7.872631667,0.0,0.0,0.0,0.0,0.0,11151234.32
800,255.9441736,8.426724242,0.0,0.0,0.0,0.0,0.0,5582951.03
801,554.1766866,6.172044444,0.0,0.0,0.0,0.0,0.0,13350993.6
802,287.8887421,8.572491667000001,0.0,0.0,0.0,0.0,0.0,47074471.63
803,357.26253510000004,5.315366667,0.0,0.0,0.0,0.0,0.0,17311291.27
804,328.9153809,8.51365,0.0,0.0,0.0,0.0,0.0,28764001.78
805,876.8025054999999,8.223791667,0.0,0.0,0.0,0.0,0.0,18057787.12
806,154.9902946,8.508383333,0.0,0.0,0.0,0.0,0.0,23711619.64
807,614.1808361000001,7.930536364,0.0,0.0,0.0,0.0,0.0,11581074.06
808,194.11769099999998,0.2683,0.0,0.0,0.0,0.0,0.0,5758540.1389999995
809,858.4407958999999,5.309483333,0.0,0.0,0.0,0.0,0.0,8366236.93
810,331.0024109,3.492166667,0.0,0.0,0.0,0.0,0.0,16730147.79
811,656.2268219,6.661383333,0.0,0.0,0.0,0.0,0.0,7240171.745
812,332.9165253,8.425813332999999,0.0,0.0,0.0,0.0,0.0,4246158.712
813,448.3242416,4.156925,0.0,0.0,0.0,0.0,0.0,16376337.14
814,181.0147095,8.420941667000001,0.0,0.0,0.0,0.0,0.0,5650971.897999999
815,247.16671749999998,8.418828571,0.0,0.0,0.0,0.0,0.0,2889786.251
816,372.0665665,3.494354167,0.0,0.0,0.0,0.0,0.0,12243394.46
817,299.91274369999996,8.519878571,0.0,0.0,0.0,0.0,0.0,18254026.39
818,138.9953613,8.488666667,0.0,0.0,0.0,0.0,0.0,12866372.26
819,849.4934691999999,5.309483333,0.0,0.0,0.0,0.0,0.0,11391412.44
820,143.9591789,8.429283332999999,0.0,0.0,0.0,0.0,0.0,4098914.318
821,302.3056997,3.825088889,0.0,0.0,0.0,0.0,0.0,8085657.131
822,217.1071503,1.4877888890000002,0.0,0.0,0.0,0.0,0.0,7369398.105
823,167.01297250000002,4.3026777780000005,0.0,0.0,0.0,0.0,0.0,3869829.1580000003
824,998.2893016,8.243747222,0.0,0.0,0.0,0.0,0.0,7478304.598999999
825,582.2080282000001,6.171904444,0.0,0.0,0.0,0.0,0.0,6111593.899
826,730.2453482000001,7.03347381,0.0,0.0,0.0,0.0,0.0,5388354.887
827,984.2349854,8.360594444,0.0,0.0,0.0,0.0,0.0,10775081.0
828,453.21729280000005,5.313258333,0.0,0.0,0.0,0.0,0.0,9622874.819
829,208.0395109,8.428812821000001,0.0,0.0,0.0,0.0,0.0,3967551.716
830,172.97714230000003,0.271733333,0.0,0.0,0.0,0.0,0.0,11989554.18
831,144.9822807,8.380275,0.0,0.0,0.0,0.0,0.0,6438474.2639999995
832,404.81644289999997,8.565633333,0.0,0.0,0.0,0.0,0.0,16065458.74
833,325.2368717,5.231866667,0.0,0.0,0.0,0.0,0.0,6591847.357999999
834,822.5559387,5.317116667,0.0,0.0,0.0,0.0,0.0,5640102.77
835,282.91037239999997,8.465138889,0.0,0.0,0.0,0.0,0.0,5244362.712
836,218.21157680000002,1.89287,0.0,0.0,0.0,0.0,0.0,6210536.347
837,354.2852364,3.9697083330000003,0.0,0.0,0.0,0.0,0.0,6133331.425
838,158.96146140000002,0.549544444,0.0,0.0,0.0,0.0,0.0,11531668.44
839,230.2481827,3.277046667,0.0,0.0,0.0,0.0,0.0,5296836.443
840,290.2692719,3.312816667,0.0,0.0,0.0,0.0,0.0,4711030.6
841,786.2520599,7.737965278,0.0,0.0,0.0,0.0,0.0,7365579.954
842,235.16699599999998,2.935158333,0.0,0.0,0.0,0.0,0.0,5352351.629
843,195.99348600000002,8.447976667,0.0,0.0,0.0,0.0,0.0,7500791.526000001
844,251.1617884,2.012348837,0.0,0.0,0.0,0.0,4324392.214,4534127.844
845,177.1639277,2.934941667,0.0,0.0,0.0,0.0,0.0,5768441.802999999
846,374.2889893,5.280606667,0.0,0.0,0.0,0.0,0.0,10046055.21
847,348.990509,3.492166667,0.0,0.0,0.0,0.0,0.0,7019659.043
848,689.1988613,8.315392857,0.0,0.0,0.0,0.0,0.0,4672216.379
849,194.1177898,8.420219443999999,0.0,0.0,0.0,0.0,0.0,10210700.8
850,764.2166579,7.745544444,0.0,0.0,0.0,0.0,0.0,6938757.885
851,350.98751830000003,3.492166667,0.0,0.0,0.0,0.0,0.0,6735268.653
852,504.3605347,6.909041667,0.0,0.0,0.0,0.0,0.0,5313167.47
853,236.11293179999998,1.6629,0.0,0.0,0.0,0.0,0.0,3331490.334
854,201.0082916,0.508406667,0.0,0.0,0.0,0.0,0.0,7391070.874
855,799.2479706,7.733395,0.0,0.0,0.0,0.0,0.0,6308012.749
856,612.1636386,7.209931481,0.0,0.0,0.0,0.0,0.0,2867582.683
857,267.1718819,4.397675758,0.0,0.0,0.0,0.0,0.0,5505077.447000001
858,633.1495158,6.661577778,0.0,0.0,0.0,0.0,0.0,2595398.054
859,195.17450259999998,2.934753333,0.0,0.0,0.0,0.0,0.0,4631306.4569999995
860,307.18816380000004,3.9724875,0.0,0.0,0.0,0.0,0.0,11026424.16
861,183.0782051,1.8558166669999998,0.0,0.0,0.0,0.0,0.0,6706263.591
862,184.9857171,4.924410606,0.0,0.0,0.0,0.0,10258440.25,5527942.605
863,668.6195526,6.616922222,0.0,0.0,0.0,0.0,0.0,3300254.038
864,434.31150049999997,5.836983332999999,0.0,0.0,0.0,0.0,0.0,3197846.8039999995
865,402.3580043,4.567377778,0.0,0.0,0.0,0.0,0.0,3451450.2610000004
866,184.98573149999999,5.16097,0.0,0.0,0.0,0.0,0.0,10672175.81
867,680.4814385,8.053647222,0.0,0.0,0.0,0.0,0.0,4224562.811000001
868,559.131958,6.172533333,0.0,0.0,0.0,0.0,0.0,3086297.4239999996
869,363.78964229999997,8.55935,0.0,0.0,0.0,0.0,0.0,10216791.91
870,239.0890034,1.498002381,0.0,0.0,0.0,0.0,0.0,3110942.94
871,541.2427521000001,5.3369,0.0,0.0,0.0,0.0,0.0,7688428.708
872,654.332489,5.941486667,0.0,0.0,0.0,0.0,0.0,2418924.526
873,663.4548863,8.054719047999999,0.0,0.0,0.0,0.0,0.0,3871906.555
874,649.1246796,6.661383333,0.0,0.0,0.0,0.0,0.0,2073232.8180000002
875,485.1128197,5.5810291670000005,0.0,0.0,0.0,0.0,0.0,3075821.18
876,371.1013506,6.17265,0.0,0.0,0.0,0.0,0.0,2515640.473
877,158.1541214,2.969375,0.0,0.0,0.0,0.0,0.0,4644261.0139999995
878,124.0872105,8.389708333,0.0,0.0,0.0,0.0,0.0,3201367.041
879,482.24267580000003,5.34295,0.0,0.0,0.0,0.0,0.0,8668702.117
880,251.0003815,3.492166667,0.0,0.0,0.0,0.0,0.0,4701867.408
881,538.1449356,6.8706625,0.0,0.0,0.0,0.0,0.0,2314028.062
882,508.188858,5.5798,0.0,0.0,0.0,0.0,0.0,2740539.55
883,834.2567851,8.382272222000001,0.0,0.0,0.0,0.0,0.0,2106352.581
884,302.23287200000004,3.9720041669999997,0.0,0.0,0.0,0.0,0.0,8945337.606
885,207.1591741,1.58574697,0.0,0.0,0.0,0.0,0.0,6422641.47
886,640.5879211,6.4616125,0.0,0.0,0.0,0.0,0.0,2300778.26
887,251.18533480000002,1.587936667,0.0,0.0,0.0,0.0,0.0,4904095.8
888,399.2514877,4.718394443999999,0.0,0.0,0.0,0.0,0.0,3290399.358
889,146.9804382,8.383707142999999,0.0,0.0,0.0,0.0,0.0,2934415.361
890,1045.2037,7.985557142999999,0.0,0.0,0.0,0.0,0.0,2334423.998
891,480.15734860000003,5.579743333,0.0,0.0,0.0,0.0,0.0,2593628.524
892,463.1307068,5.5786625,0.0,0.0,0.0,0.0,0.0,2601477.891
893,1044.203064,7.945921795,0.0,0.0,0.0,0.0,0.0,2534669.9069999997
894,638.2154236,7.928816667,0.0,0.0,0.0,0.0,0.0,2054734.369
895,230.2481995,3.34982619,0.0,0.0,0.0,0.0,0.0,3304698.51
896,406.28007510000003,4.955266667,0.0,0.0,0.0,0.0,0.0,3685081.745
897,376.06063839999996,3.5016194439999997,0.0,0.0,0.0,0.0,0.0,3734177.265
898,228.19608050000002,3.020580556,0.0,0.0,0.0,0.0,0.0,4942829.569
899,327.07813219999997,4.348247059,0.0,0.0,0.0,0.0,0.0,3284892.702
900,912.1912842,7.2496555560000004,0.0,0.0,0.0,0.0,0.0,2262508.346
901,439.20108030000006,4.941841667,0.0,0.0,0.0,0.0,0.0,3882795.327
902,712.233381,8.317609524,0.0,0.0,0.0,0.0,0.0,2290170.235
903,234.13370319999996,1.488875,0.0,0.0,0.0,0.0,0.0,2047065.4530000002
904,437.33053590000003,5.84295,0.0,0.0,0.0,0.0,0.0,2150778.278
905,708.5127842999999,8.052417361,0.0,0.0,0.0,0.0,0.0,2545253.893
906,279.15895839999996,4.82115,0.0,0.0,0.0,0.0,0.0,3932278.3839999996
907,762.1799045,7.306361111,0.0,0.0,0.0,0.0,1991452.1230000001,2803423.646
908,130.1592795,8.340248611,0.0,0.0,0.0,0.0,0.0,2709048.4689999996
909,894.1873473999999,7.982819167000001,0.0,0.0,0.0,0.0,0.0,1940803.755
910,250.1778088,3.023895833,0.0,0.0,0.0,0.0,0.0,4542261.642
911,557.1751709,6.171991667,0.0,0.0,0.0,0.0,0.0,1700380.29
912,482.40542089999997,5.622158333,0.0,0.0,0.0,0.0,0.0,5254143.623
913,251.1618296,2.557133333,0.0,0.0,0.0,0.0,0.0,4001833.153
914,438.37929529999997,5.6288375,0.0,0.0,0.0,0.0,0.0,5005166.885
915,368.42553710000004,5.768261111,0.0,0.0,0.0,0.0,0.0,2412080.903
916,596.1687519999999,7.804708333,0.0,0.0,0.0,0.0,0.0,1622985.0380000002
917,124.08729790000001,8.33904375,0.0,0.0,0.0,0.0,0.0,488798.3076
918,393.297525,6.812436667,0.0,0.0,0.0,0.0,0.0,2057170.977
919,270.2793376,5.814944444,0.0,0.0,0.0,0.0,0.0,2880579.3010000004
920,211.16932680000002,2.015038889,0.0,0.0,0.0,0.0,0.0,1685313.771
921,205.1435776,2.640091667,0.0,0.0,0.0,0.0,0.0,2464096.739
922,241.0682739,1.66221,0.0,0.0,0.0,0.0,0.0,1551791.9740000002
923,430.389389,5.004216667,0.0,0.0,0.0,0.0,0.0,2167446.317
924,526.4317627,5.607933332999999,0.0,0.0,0.0,0.0,0.0,4076136.277
925,244.1908615,2.63757,0.0,0.0,0.0,0.0,0.0,1668630.356
926,416.3737915,6.8124899999999995,0.0,0.0,0.0,0.0,0.0,2580431.339
927,985.2363739,7.522539999999999,0.0,0.0,0.0,0.0,0.0,4324464.265
928,721.5069819,8.048751449,0.0,0.0,0.0,0.0,0.0,2303585.623
929,157.0353394,0.267625,0.0,0.0,0.0,0.0,0.0,797834.1259999999
930,834.2215881,8.103669444,0.0,0.0,0.0,0.0,0.0,2421699.253
931,284.3312588,4.620751389,0.0,0.0,0.0,0.0,0.0,2434226.97
932,723.1432571,7.033585417,0.0,0.0,0.0,0.0,0.0,1358105.875
933,226.1802622,2.6366166669999997,0.0,0.0,0.0,0.0,0.0,1612771.2859999998
934,178.1228485,8.396933333,0.0,0.0,0.0,0.0,0.0,2327511.182
935,707.1685394,7.0320666670000005,0.0,0.0,0.0,0.0,0.0,1256424.084
936,318.3006592,3.2946555560000004,0.0,0.0,0.0,0.0,0.0,1411147.225
937,186.9563026,0.509320833,0.0,0.0,0.0,0.0,0.0,3566381.403
938,394.3529917,5.628433332999999,0.0,0.0,0.0,0.0,0.0,4108748.4469999997
939,476.3301086,6.908933332999999,0.0,0.0,0.0,0.0,0.0,2055768.189
940,186.9811371,7.0075,0.0,0.0,0.0,0.0,0.0,1339435.335
941,272.258901,3.4774694439999996,0.0,0.0,0.0,0.0,0.0,1770079.0380000002
942,570.4582291,5.5883875,0.0,0.0,0.0,0.0,0.0,3002637.2660000003
943,575.1058044,6.172066667,0.0,0.0,0.0,0.0,0.0,1279313.728
944,772.2371965,7.741257576000001,0.0,0.0,0.0,0.0,0.0,2059646.131
