Feature_ID,012_Caperatic_acid,004_Acetylportentol,011_Bourgeanic_acid,002_2_Hydroxy_4_6_dimethoxyacetophenone,008_12_Desoxypyxinol,007_12_Desoxydiacetylpyxinol
481,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501
482,,,,,,
484,,0.25,,,0.25,
485,,,2.0876446771064967,,,
487,,,,,,
492,,,,,,
493,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501
495,,,,,,
496,,,,,,
497,,,,,,
500,,,0.3682473840870098,,,
502,,,,,,
503,,,0.3682473840870098,,,
504,,,,,,
506,0.5953675434526461,0.25,0.5953675434526461,0.28008554959383974,0.25,0.28008554959383974
507,,,1.1633325755235835,,,
508,,,,,,
512,,,,,,
514,,,,,,
515,,,,,,
516,,,,,,
517,,,,,,
521,,,,,,
522,,,,,,
523,0.5890637493734208,,0.5890637493734208,,,
525,,,,,,
527,,,,,,
528,,,,,,
529,,,,,,
533,,,,,,
534,,,,,,
536,,,,,,
537,,,,,,
538,,,,,,
539,,,,,,
541,,,,,,
542,,,,,,
544,1.6655152761303018,,2.208283443667021,,,
545,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501,1.445557157099501
548,0.7056956720139885,0.7056956720139885,0.7056956720139885,0.5698006598842156,,
549,,,,,,
550,,,,,,
551,0.4444444444444444,0.3991040283509357,0.3991040283509357,,0.3991040283509357,0.3991040283509357
552,,,0.21295496411562218,,,
553,,,,,,
555,,,,,,
556,0.2,,,,,
557,,,,,,
558,,,,,,
559,0.5953675434526461,,0.5953675434526461,,,
560,,,,,,
562,,,,,,
565,,,0.3300377109314998,,,
567,0.4702290324081674,,0.4702290324081674,,,
569,,,,,,
570,,,,,,
572,,,,,,
574,,,,,,
578,,,,,,
580,,,,,,
581,,,,,,
583,,,,,,
584,,,0.4505719346500655,,,
586,,,,,,
588,,,,,,
589,,,,,,
590,,,,,,
592,,,,,,
593,,,,,,
594,,,,,,
595,,,,,,
600,,,,,,
601,,,,,,
602,,,,,,
604,,,2.4010102124098296,,,
605,,,,,,
606,,,,,,
608,,,,,,
609,,,,,,
610,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424
611,0.9793560607048839,0.9793560607048839,0.9793560607048839,0.9793560607048839,0.9793560607048839,0.9793560607048839
612,,,,,,
614,,,,,,
615,,,,,,
621,,,,,,
624,,,,,,
625,,,,,,
626,,,,,,
627,,,,,,
628,,,,,,
629,,,,,,
630,,,,,,
635,0.22170672365705182,0.22170672365705182,0.22170672365705182,,0.22170672365705182,
637,,,1.309980189478092,,,
639,,0.3991040283509357,0.3991040283509357,,0.3991040283509357,0.3991040283509357
640,,,1.309980189478092,,,
641,,,,,,
642,,,,,,
645,,,,,,
646,,,,,,
647,,,,,,
648,,,,,,
650,,,,,,
651,,,,,,
652,,,,,,
653,1.815257798013285,0.3858020859823893,0.9256076925391812,,,
654,,,,,,
656,,,,,,
657,,,,,,
660,,,,,,
661,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424,0.487873900390424
662,,,,,,
663,,,,,,
664,,,,,,
665,,,,,,
667,,,,,,
668,,,,,,
670,,,,,,
671,,,,,,
672,,,,,,
673,,,,,,
674,,,,,,
675,,,,,,
676,,,,,,
677,,,,,,
678,,,,,,
679,,,,,,
680,,,0.16666666666666666,,,
681,,,,,,
682,,,,,,
683,,,,,,
684,,,0.6472974376548865,,,
685,,,,,,
686,,,,,,
687,,,,,,
688,,,,,,
689,,,,,,
690,,,,,,
691,,,,,,
692,,,,,,
693,,,,,,
694,,,,,,
695,,,,,,
696,,,,,,
697,,,,,,
698,,,0.16666666666666666,,,
700,,,,,,
701,,,,,,
702,,,,,,
703,,,,,,
704,,,,,,
705,,,,,,
706,2.3129982449448856,,,,,
707,2.3129982449448856,,,,,
708,0.659559337847437,,,,,
710,,,,,,
711,0.5593817412373322,,,,,
712,,,,,,
713,2.3129982449448856,,,,,
716,,,,,,
717,0.32536628562969633,,,,,
719,0.9923180004593215,,,,,
720,,,,,,
723,,,,,,
724,0.4929323888156005,,,,,
725,,,,,,
726,,,,,,
727,,,,,,
730,,,,0.638462619752787,,
731,2.3129982449448856,,,,,
732,,,,,,
734,,,,,,
735,,,,,,
736,,,,,,
737,,,,,,
738,,,,,,
740,,,,,,
743,,,,,,
745,0.659559337847437,,,,,
746,0.9819355016712968,,,,,
747,,,,,,
748,,,,,,
749,,,,,,
750,0.3482671228619267,,,,,
751,0.48682245597985646,,,,,
754,0.2,,,,,
756,,,,,,
758,,,,,,
759,,,,,,
761,,,,,,
762,0.4929323888156005,,,,,
763,,,,,,
765,,,,,,
766,,,,,,
